混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
arc$d,net/minecraft/entity/passive/PandaEntity$MateGoal,net/minecraft/server/v1_14_R1/EntityPanda$d,,,net/minecraft/class_1440$class_1442
arc$e,net/minecraft/entity/passive/PandaEntity$PandaData,net/minecraft/server/v1_14_R1/EntityPanda$e,,,net/minecraft/class_1440$class_4055
arc$f,net/minecraft/entity/passive/PandaEntity$RevengeGoal,net/minecraft/server/v1_14_R1/EntityPanda$f,,,net/minecraft/class_1440$class_1444
arc$g,net/minecraft/entity/passive/PandaEntity$LieBackGoal,net/minecraft/server/v1_14_R1/EntityPanda$g,,,net/minecraft/class_1440$class_1445
arc$h,net/minecraft/entity/passive/PandaEntity$WatchGoal,net/minecraft/server/v1_14_R1/EntityPanda$h,,,net/minecraft/class_1440$class_4056
arc$i,net/minecraft/entity/passive/PandaEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityPanda$i,,,net/minecraft/class_1440$class_1446
arc$j,net/minecraft/entity/passive/PandaEntity$PanicGoal,net/minecraft/server/v1_14_R1/EntityPanda$j,,,net/minecraft/class_1440$class_1447
arc$k,net/minecraft/entity/passive/PandaEntity$RollGoal,net/minecraft/server/v1_14_R1/EntityPanda$k,,,net/minecraft/class_1440$class_1448
arc$l,net/minecraft/entity/passive/PandaEntity$SitGoal,net/minecraft/server/v1_14_R1/EntityPanda$l,,,net/minecraft/class_1440$class_1449
arc$m,net/minecraft/entity/passive/PandaEntity$ChildPlayGoal,net/minecraft/server/v1_14_R1/EntityPanda$m,,,net/minecraft/class_1440$class_1450
arc,net/minecraft/entity/passive/PandaEntity,net/minecraft/server/v1_14_R1/EntityPanda,,,net/minecraft/class_1440
ard$1,net/minecraft/entity/passive/ParrotEntity$1,net/minecraft/server/v1_14_R1/EntityParrot$1,,,net/minecraft/class_1453$1
ard,net/minecraft/entity/passive/ParrotEntity,net/minecraft/server/v1_14_R1/EntityParrot,,,net/minecraft/class_1453
are,net/minecraft/entity/passive/PigEntity,net/minecraft/server/v1_14_R1/EntityPig,,,net/minecraft/class_1452
arf$a,net/minecraft/entity/passive/PolarBearEntity$AttackPlayerGoal,net/minecraft/server/v1_14_R1/EntityPolarBear$a,,,net/minecraft/class_1456$class_1457
arf$b,net/minecraft/entity/passive/PolarBearEntity$GroupData,net/minecraft/server/v1_14_R1/EntityPolarBear$b,,,net/minecraft/class_1456$class_1458
arf$c,net/minecraft/entity/passive/PolarBearEntity$HurtByTargetGoal,net/minecraft/server/v1_14_R1/EntityPolarBear$c,,,net/minecraft/class_1456$class_1459
arf$d,net/minecraft/entity/passive/PolarBearEntity$MeleeAttackGoal,net/minecraft/server/v1_14_R1/EntityPolarBear$d,,,net/minecraft/class_1456$class_1460
arf$e,net/minecraft/entity/passive/PolarBearEntity$PanicGoal,net/minecraft/server/v1_14_R1/EntityPolarBear$e,,,net/minecraft/class_1456$class_1461
arf,net/minecraft/entity/passive/PolarBearEntity,net/minecraft/server/v1_14_R1/EntityPolarBear,,,net/minecraft/class_1456
arg$a,net/minecraft/entity/passive/fish/PufferfishEntity$PuffGoal,net/minecraft/server/v1_14_R1/EntityPufferFish$a,,,net/minecraft/class_1454$class_1455
arg,net/minecraft/entity/passive/fish/PufferfishEntity,net/minecraft/server/v1_14_R1/EntityPufferFish,,,net/minecraft/class_1454
arh$a,net/minecraft/entity/passive/RabbitEntity$EvilAttackGoal,net/minecraft/server/v1_14_R1/EntityRabbit$PathfinderGoalKillerRabbitMeleeAttack,,,net/minecraft/class_1463$class_1464
arh$b,net/minecraft/entity/passive/RabbitEntity$AvoidEntityGoal,net/minecraft/server/v1_14_R1/EntityRabbit$PathfinderGoalRabbitAvoidTarget,,,net/minecraft/class_1463$class_1465
arh$c,net/minecraft/entity/passive/RabbitEntity$RabbitData,net/minecraft/server/v1_14_R1/EntityRabbit$GroupDataRabbit,,,net/minecraft/class_1463$class_1466
arh$d,net/minecraft/entity/passive/RabbitEntity$JumpHelperController,net/minecraft/server/v1_14_R1/EntityRabbit$ControllerJumpRabbit,,,net/minecraft/class_1463$class_1467
arh$e,net/minecraft/entity/passive/RabbitEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityRabbit$ControllerMoveRabbit,,,net/minecraft/class_1463$class_1468
arh$f,net/minecraft/entity/passive/RabbitEntity$PanicGoal,net/minecraft/server/v1_14_R1/EntityRabbit$PathfinderGoalRabbitPanic,,,net/minecraft/class_1463$class_1469
arh$g,net/minecraft/entity/passive/RabbitEntity$RaidFarmGoal,net/minecraft/server/v1_14_R1/EntityRabbit$PathfinderGoalEatCarrots,,,net/minecraft/class_1463$class_1470
arh,net/minecraft/entity/passive/RabbitEntity,net/minecraft/server/v1_14_R1/EntityRabbit,,,net/minecraft/class_1463
ari,net/minecraft/entity/passive/fish/SalmonEntity,net/minecraft/server/v1_14_R1/EntitySalmon,,,net/minecraft/class_1462
arj$1,net/minecraft/entity/passive/SheepEntity$1,net/minecraft/server/v1_14_R1/EntitySheep$1,,,net/minecraft/class_1472$1
arj,net/minecraft/entity/passive/SheepEntity,net/minecraft/server/v1_14_R1/EntitySheep,,,net/minecraft/class_1472
ark,net/minecraft/entity/passive/ShoulderRidingEntity,net/minecraft/server/v1_14_R1/EntityPerchable,,,net/minecraft/class_1471
arl,net/minecraft/entity/passive/SnowGolemEntity,net/minecraft/server/v1_14_R1/EntitySnowman,,,net/minecraft/class_1473
arm$a,net/minecraft/entity/passive/SquidEntity$FleeGoal,net/minecraft/server/v1_14_R1/EntitySquid$a,,,net/minecraft/class_1477$class_1478
arm$b,net/minecraft/entity/passive/SquidEntity$MoveRandomGoal,net/minecraft/server/v1_14_R1/EntitySquid$PathfinderGoalSquid,,,net/minecraft/class_1477$class_1479
arm,net/minecraft/entity/passive/SquidEntity,net/minecraft/server/v1_14_R1/EntitySquid,,,net/minecraft/class_1477
arn$a,net/minecraft/entity/passive/fish/TropicalFishEntity$Type,net/minecraft/server/v1_14_R1/EntityTropicalFish$Variant,,,net/minecraft/class_1474$class_1475
arn$b,net/minecraft/entity/passive/fish/TropicalFishEntity$TropicalFishData,net/minecraft/server/v1_14_R1/EntityTropicalFish$b,,,net/minecraft/class_1474$class_1476
arn,net/minecraft/entity/passive/fish/TropicalFishEntity,net/minecraft/server/v1_14_R1/EntityTropicalFish,,,net/minecraft/class_1474
aro$a,net/minecraft/entity/passive/TurtleEntity$MateGoal,net/minecraft/server/v1_14_R1/EntityTurtle$a,,,net/minecraft/class_1481$class_1482
aro$b,net/minecraft/entity/passive/TurtleEntity$GoHomeGoal,net/minecraft/server/v1_14_R1/EntityTurtle$b,,,net/minecraft/class_1481$class_1483
aro$c,net/minecraft/entity/passive/TurtleEntity$GoToWaterGoal,net/minecraft/server/v1_14_R1/EntityTurtle$c,,,net/minecraft/class_1481$class_1484
aro$d,net/minecraft/entity/passive/TurtleEntity$LayEggGoal,net/minecraft/server/v1_14_R1/EntityTurtle$d,,,net/minecraft/class_1481$class_1485
aro$e,net/minecraft/entity/passive/TurtleEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityTurtle$e,,,net/minecraft/class_1481$class_1486
aro$f,net/minecraft/entity/passive/TurtleEntity$PanicGoal,net/minecraft/server/v1_14_R1/EntityTurtle$f,,,net/minecraft/class_1481$class_1487
aro$g,net/minecraft/entity/passive/TurtleEntity$Navigator,net/minecraft/server/v1_14_R1/EntityTurtle$g,,,net/minecraft/class_1481$class_1488
aro$h,net/minecraft/entity/passive/TurtleEntity$WanderGoal,net/minecraft/server/v1_14_R1/EntityTurtle$h,,,net/minecraft/class_1481$class_1489
aro$i,net/minecraft/entity/passive/TurtleEntity$PlayerTemptGoal,net/minecraft/server/v1_14_R1/EntityTurtle$i,,,net/minecraft/class_1481$class_1490
aro$j,net/minecraft/entity/passive/TurtleEntity$TravelGoal,net/minecraft/server/v1_14_R1/EntityTurtle$j,,,net/minecraft/class_1481$class_1491
aro,net/minecraft/entity/passive/TurtleEntity,net/minecraft/server/v1_14_R1/EntityTurtle,,,net/minecraft/class_1481
arp,net/minecraft/entity/passive/WaterMobEntity,net/minecraft/server/v1_14_R1/EntityWaterAnimal,,,net/minecraft/class_1480
arq$a,net/minecraft/entity/passive/WolfEntity$AvoidEntityGoal,net/minecraft/server/v1_14_R1/EntityWolf$a,,,net/minecraft/class_1493$class_1494
arq,net/minecraft/entity/passive/WolfEntity,net/minecraft/server/v1_14_R1/EntityWolf,,,net/minecraft/class_1493
arr,net/minecraft/entity/passive/horse/AbstractChestedHorseEntity,net/minecraft/server/v1_14_R1/EntityHorseChestedAbstract,,,net/minecraft/class_1492
ars,net/minecraft/entity/passive/horse/AbstractHorseEntity,net/minecraft/server/v1_14_R1/EntityHorseAbstract,,,net/minecraft/class_1496
art,net/minecraft/entity/passive/horse/DonkeyEntity,net/minecraft/server/v1_14_R1/EntityHorseDonkey,,,net/minecraft/class_1495
aru$a,net/minecraft/entity/passive/horse/HorseEntity$HorseData,net/minecraft/server/v1_14_R1/EntityHorse$a,,,net/minecraft/class_1498$class_1499
aru,net/minecraft/entity/passive/horse/HorseEntity,net/minecraft/server/v1_14_R1/EntityHorse,,,net/minecraft/class_1498
arv$a,net/minecraft/entity/passive/horse/LlamaEntity$DefendTargetGoal,net/minecraft/server/v1_14_R1/EntityLlama$a,,,net/minecraft/class_1501$class_1502
arv$b,net/minecraft/entity/passive/horse/LlamaEntity$LlamaData,net/minecraft/server/v1_14_R1/EntityLlama$b,,,net/minecraft/class_1501$class_1503
arv$c,net/minecraft/entity/passive/horse/LlamaEntity$HurtByTargetGoal,net/minecraft/server/v1_14_R1/EntityLlama$c,,,net/minecraft/class_1501$class_1504
arv,net/minecraft/entity/passive/horse/LlamaEntity,net/minecraft/server/v1_14_R1/EntityLlama,,,net/minecraft/class_1501
arw,net/minecraft/entity/passive/horse/MuleEntity,net/minecraft/server/v1_14_R1/EntityHorseMule,,,net/minecraft/class_1500
arx,net/minecraft/entity/passive/horse/SkeletonHorseEntity,net/minecraft/server/v1_14_R1/EntityHorseSkeleton,,,net/minecraft/class_1506
ary,net/minecraft/entity/ai/goal/TriggerSkeletonTrapGoal,net/minecraft/server/v1_14_R1/PathfinderGoalHorseTrap,,,net/minecraft/class_1505
arz$a,net/minecraft/entity/passive/horse/TraderLlamaEntity$FollowTraderGoal,net/minecraft/server/v1_14_R1/EntityLLamaTrader$a,,,net/minecraft/class_3986$class_3987
arz,net/minecraft/entity/passive/horse/TraderLlamaEntity,net/minecraft/server/v1_14_R1/EntityLLamaTrader,,,net/minecraft/class_3986
as,net/minecraft/advancements/criterion/EntityEquipmentPredicate,net/minecraft/server/v1_14_R1/CriterionConditionEntityEquipment,,,net/minecraft/class_3735
asa,net/minecraft/entity/passive/horse/ZombieHorseEntity,net/minecraft/server/v1_14_R1/EntityHorseZombie,,,net/minecraft/class_1507
ase,net/minecraft/entity/boss/dragon/EnderDragonPartEntity,net/minecraft/server/v1_14_R1/EntityComplexPart,,,net/minecraft/class_1508
asf,net/minecraft/entity/item/EnderCrystalEntity,net/minecraft/server/v1_14_R1/EntityEnderCrystal,,,net/minecraft/class_1511
asg,net/minecraft/entity/boss/dragon/EnderDragonEntity,net/minecraft/server/v1_14_R1/EntityEnderDragon,,,net/minecraft/class_1510
asi,net/minecraft/entity/boss/dragon/phase/Phase,net/minecraft/server/v1_14_R1/AbstractDragonController,,,net/minecraft/class_1512
asj,net/minecraft/entity/boss/dragon/phase/SittingPhase,net/minecraft/server/v1_14_R1/AbstractDragonControllerLanded,,,net/minecraft/class_1514
ask,net/minecraft/entity/boss/dragon/phase/ChargingPlayerPhase,net/minecraft/server/v1_14_R1/DragonControllerCharge,,,net/minecraft/class_1513
asl,net/minecraft/entity/boss/dragon/phase/DyingPhase,net/minecraft/server/v1_14_R1/DragonControllerDying,,,net/minecraft/class_1515
asm,net/minecraft/entity/boss/dragon/phase/HoldingPatternPhase,net/minecraft/server/v1_14_R1/DragonControllerHold,,,net/minecraft/class_1517
asn,net/minecraft/entity/boss/dragon/phase/HoverPhase,net/minecraft/server/v1_14_R1/DragonControllerHover,,,net/minecraft/class_1516
aso,net/minecraft/entity/boss/dragon/phase/LandingApproachPhase,net/minecraft/server/v1_14_R1/DragonControllerLandingFly,,,net/minecraft/class_1519
asp,net/minecraft/entity/boss/dragon/phase/LandingPhase,net/minecraft/server/v1_14_R1/DragonControllerLanding,,,net/minecraft/class_1518
asq,net/minecraft/entity/boss/dragon/phase/IPhase,net/minecraft/server/v1_14_R1/IDragonController,,,net/minecraft/class_1521
asr,net/minecraft/entity/boss/dragon/phase/AttackingSittingPhase,net/minecraft/server/v1_14_R1/DragonControllerLandedAttack,,,net/minecraft/class_1520
ass,net/minecraft/entity/boss/dragon/phase/FlamingSittingPhase,net/minecraft/server/v1_14_R1/DragonControllerLandedFlame,,,net/minecraft/class_1523
ast,net/minecraft/entity/boss/dragon/phase/ScanningSittingPhase,net/minecraft/server/v1_14_R1/DragonControllerLandedSearch,,,net/minecraft/class_1522
asu,net/minecraft/entity/boss/dragon/phase/StrafePlayerPhase,net/minecraft/server/v1_14_R1/DragonControllerStrafe,,,net/minecraft/class_1525
asv,net/minecraft/entity/boss/dragon/phase/TakeoffPhase,net/minecraft/server/v1_14_R1/DragonControllerFly,,,net/minecraft/class_1524
asw,net/minecraft/entity/boss/dragon/phase/PhaseType,net/minecraft/server/v1_14_R1/DragonControllerPhase,,,net/minecraft/class_1527
asx,net/minecraft/entity/boss/dragon/phase/PhaseManager,net/minecraft/server/v1_14_R1/DragonControllerManager,,,net/minecraft/class_1526
at$a,net/minecraft/advancements/criterion/EntityFlagsPredicate$Builder,net/minecraft/server/v1_14_R1/CriterionConditionEntityFlags$a,,,net/minecraft/class_2040$class_2041
at,net/minecraft/advancements/criterion/EntityFlagsPredicate,net/minecraft/server/v1_14_R1/CriterionConditionEntityFlags,,,net/minecraft/class_2040
ata$a,net/minecraft/entity/boss/WitherEntity$DoNothingGoal,net/minecraft/server/v1_14_R1/EntityWither$a,,,net/minecraft/class_1528$class_1529
ata,net/minecraft/entity/boss/WitherEntity,net/minecraft/server/v1_14_R1/EntityWither,,,net/minecraft/class_1528
atc,net/minecraft/entity/item/ArmorStandEntity,net/minecraft/server/v1_14_R1/EntityArmorStand,,,net/minecraft/class_1531
atd,net/minecraft/entity/item/HangingEntity,net/minecraft/server/v1_14_R1/EntityHanging,,,net/minecraft/class_1530
ate,net/minecraft/entity/item/ItemFrameEntity,net/minecraft/server/v1_14_R1/EntityItemFrame,,,net/minecraft/class_1533
atf,net/minecraft/entity/item/LeashKnotEntity,net/minecraft/server/v1_14_R1/EntityLeash,,,net/minecraft/class_1532
atg,net/minecraft/entity/item/PaintingType,net/minecraft/server/v1_14_R1/Paintings,,,net/minecraft/class_1535
ath,net/minecraft/entity/item/PaintingEntity,net/minecraft/server/v1_14_R1/EntityPainting,,,net/minecraft/class_1534
atj$a,net/minecraft/entity/projectile/FishingBobberEntity$State,net/minecraft/server/v1_14_R1/EntityFishingHook$HookState,,,net/minecraft/class_1536$class_1537
atj,net/minecraft/entity/projectile/FishingBobberEntity,net/minecraft/server/v1_14_R1/EntityFishingHook,,,net/minecraft/class_1536
atl,net/minecraft/entity/effect/LightningBoltEntity,net/minecraft/server/v1_14_R1/EntityLightning,,,net/minecraft/class_1538
atn,net/minecraft/entity/item/FallingBlockEntity,net/minecraft/server/v1_14_R1/EntityFallingBlock,,,net/minecraft/class_1540
ato,net/minecraft/entity/item/ItemEntity,net/minecraft/server/v1_14_R1/EntityItem,,,net/minecraft/class_1542
atp,net/minecraft/entity/item/TNTEntity,net/minecraft/server/v1_14_R1/EntityTNTPrimed,,,net/minecraft/class_1541
atr$b,net/minecraft/entity/monster/AbstractIllagerEntity$RaidOpenDoorGoal,net/minecraft/server/v1_14_R1/EntityIllagerAbstract$b,,,net/minecraft/class_1543$class_4258
atr,net/minecraft/entity/monster/AbstractIllagerEntity,net/minecraft/server/v1_14_R1/EntityIllagerAbstract,,,net/minecraft/class_1543
ats$1,net/minecraft/entity/monster/AbstractSkeletonEntity$1,net/minecraft/server/v1_14_R1/EntitySkeletonAbstract$1,,,net/minecraft/class_1547$1
ats,net/minecraft/entity/monster/AbstractSkeletonEntity,net/minecraft/server/v1_14_R1/EntitySkeletonAbstract,,,net/minecraft/class_1547
att$a,net/minecraft/entity/monster/BlazeEntity$FireballAttackGoal,net/minecraft/server/v1_14_R1/EntityBlaze$PathfinderGoalBlazeFireball,,,net/minecraft/class_1545$class_1546
att,net/minecraft/entity/monster/BlazeEntity,net/minecraft/server/v1_14_R1/EntityBlaze,,,net/minecraft/class_1545
atu,net/minecraft/entity/monster/CaveSpiderEntity,net/minecraft/server/v1_14_R1/EntityCaveSpider,,,net/minecraft/class_1549
atv,net/minecraft/entity/monster/CreeperEntity,net/minecraft/server/v1_14_R1/EntityCreeper,,,net/minecraft/class_1548
atw,net/minecraft/entity/ICrossbowUser,net/minecraft/server/v1_14_R1/ICrossbow,,,net/minecraft/class_3745
atx$a,net/minecraft/entity/monster/DrownedEntity$AttackGoal,net/minecraft/server/v1_14_R1/EntityDrowned$a,,,net/minecraft/class_1551$class_1552
atx$b,net/minecraft/entity/monster/DrownedEntity$GoToBeachGoal,net/minecraft/server/v1_14_R1/EntityDrowned$b,,,net/minecraft/class_1551$class_1554
atx$c,net/minecraft/entity/monster/DrownedEntity$GoToWaterGoal,net/minecraft/server/v1_14_R1/EntityDrowned$c,,,net/minecraft/class_1551$class_1555
atx$d,net/minecraft/entity/monster/DrownedEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityDrowned$d,,,net/minecraft/class_1551$class_1556
atx$e,net/minecraft/entity/monster/DrownedEntity$SwimUpGoal,net/minecraft/server/v1_14_R1/EntityDrowned$e,,,net/minecraft/class_1551$class_1557
atx$f,net/minecraft/entity/monster/DrownedEntity$TridentAttackGoal,net/minecraft/server/v1_14_R1/EntityDrowned$f,,,net/minecraft/class_1551$class_1558
atx,net/minecraft/entity/monster/DrownedEntity,net/minecraft/server/v1_14_R1/EntityDrowned,,,net/minecraft/class_1551
aty,net/minecraft/entity/monster/ElderGuardianEntity,net/minecraft/server/v1_14_R1/EntityGuardianElder,,,net/minecraft/class_1550
atz$a,net/minecraft/entity/monster/EndermanEntity$StareGoal,net/minecraft/server/v1_14_R1/EntityEnderman$a,,,net/minecraft/class_1560$class_4159
atz$b,net/minecraft/entity/monster/EndermanEntity$PlaceBlockGoal,net/minecraft/server/v1_14_R1/EntityEnderman$PathfinderGoalEndermanPlaceBlock,,,net/minecraft/class_1560$class_1561
atz$c,net/minecraft/entity/monster/EndermanEntity$FindPlayerGoal,net/minecraft/server/v1_14_R1/EntityEnderman$PathfinderGoalPlayerWhoLookedAtTarget,,,net/minecraft/class_1560$class_1562
atz$d,net/minecraft/entity/monster/EndermanEntity$TakeBlockGoal,net/minecraft/server/v1_14_R1/EntityEnderman$PathfinderGoalEndermanPickupBlock,,,net/minecraft/class_1560$class_1563
atz,net/minecraft/entity/monster/EndermanEntity,net/minecraft/server/v1_14_R1/EntityEnderman,,,net/minecraft/class_1560
au$a,net/minecraft/advancements/criterion/EntityHurtPlayerTrigger$Listeners,net/minecraft/server/v1_14_R1/CriterionTriggerEntityHurtPlayer$a,,,net/minecraft/class_2044$class_2045
au$b,net/minecraft/advancements/criterion/EntityHurtPlayerTrigger$Instance,net/minecraft/server/v1_14_R1/CriterionTriggerEntityHurtPlayer$b,,,net/minecraft/class_2044$class_2046
au,net/minecraft/advancements/criterion/EntityHurtPlayerTrigger,net/minecraft/server/v1_14_R1/CriterionTriggerEntityHurtPlayer,,,net/minecraft/class_2044
aua,net/minecraft/entity/monster/EndermiteEntity,net/minecraft/server/v1_14_R1/EntityEndermite,,,net/minecraft/class_1559
aub,net/minecraft/entity/monster/IMob,net/minecraft/server/v1_14_R1/IMonster,,,net/minecraft/class_1569
auc$a,net/minecraft/entity/monster/EvokerEntity$AttackSpellGoal,net/minecraft/server/v1_14_R1/EntityEvoker$a,,,net/minecraft/class_1564$class_1565
auc$b,net/minecraft/entity/monster/EvokerEntity$CastingSpellGoal,net/minecraft/server/v1_14_R1/EntityEvoker$b,,,net/minecraft/class_1564$class_1566
auc$c,net/minecraft/entity/monster/EvokerEntity$SummonSpellGoal,net/minecraft/server/v1_14_R1/EntityEvoker$c,,,net/minecraft/class_1564$class_1567
auc$d,net/minecraft/entity/monster/EvokerEntity$WololoSpellGoal,net/minecraft/server/v1_14_R1/EntityEvoker$d,,,net/minecraft/class_1564$class_1568
auc,net/minecraft/entity/monster/EvokerEntity,net/minecraft/server/v1_14_R1/EntityEvoker,,,net/minecraft/class_1564
aud$a,net/minecraft/entity/monster/GhastEntity$LookAroundGoal,net/minecraft/server/v1_14_R1/EntityGhast$PathfinderGoalGhastMoveTowardsTarget,,,net/minecraft/class_1571$class_1572
aud$b,net/minecraft/entity/monster/GhastEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityGhast$ControllerGhast,,,net/minecraft/class_1571$class_1573
aud$c,net/minecraft/entity/monster/GhastEntity$FireballAttackGoal,net/minecraft/server/v1_14_R1/EntityGhast$PathfinderGoalGhastAttackTarget,,,net/minecraft/class_1571$class_1574
aud$d,net/minecraft/entity/monster/GhastEntity$RandomFlyGoal,net/minecraft/server/v1_14_R1/EntityGhast$PathfinderGoalGhastIdleMove,,,net/minecraft/class_1571$class_1575
aud,net/minecraft/entity/monster/GhastEntity,net/minecraft/server/v1_14_R1/EntityGhast,,,net/minecraft/class_1571
aue,net/minecraft/entity/monster/GiantEntity,net/minecraft/server/v1_14_R1/EntityGiantZombie,,,net/minecraft/class_1570
auf$a,net/minecraft/entity/monster/GuardianEntity$AttackGoal,net/minecraft/server/v1_14_R1/EntityGuardian$PathfinderGoalGuardianAttack,,,net/minecraft/class_1577$class_1578
auf$b,net/minecraft/entity/monster/GuardianEntity$TargetPredicate,net/minecraft/server/v1_14_R1/EntityGuardian$EntitySelectorGuardianTargetHumanSquid,,,net/minecraft/class_1577$class_1579
auf$c,net/minecraft/entity/monster/GuardianEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityGuardian$ControllerMoveGuardian,,,net/minecraft/class_1577$class_1580
auf,net/minecraft/entity/monster/GuardianEntity,net/minecraft/server/v1_14_R1/EntityGuardian,,,net/minecraft/class_1577
aug,net/minecraft/entity/monster/HuskEntity,net/minecraft/server/v1_14_R1/EntityZombieHusk,,,net/minecraft/class_1576
auh$a,net/minecraft/entity/monster/IllusionerEntity$BlindnessSpellGoal,net/minecraft/server/v1_14_R1/EntityIllagerIllusioner$a,,,net/minecraft/class_1581$class_1582
auh$b,net/minecraft/entity/monster/IllusionerEntity$MirrorSpellGoal,net/minecraft/server/v1_14_R1/EntityIllagerIllusioner$b,,,net/minecraft/class_1581$class_1583
auh,net/minecraft/entity/monster/IllusionerEntity,net/minecraft/server/v1_14_R1/EntityIllagerIllusioner,,,net/minecraft/class_1581
aui,net/minecraft/entity/monster/MagmaCubeEntity,net/minecraft/server/v1_14_R1/EntityMagmaCube,,,net/minecraft/class_1589
auj,net/minecraft/entity/monster/MonsterEntity,net/minecraft/server/v1_14_R1/EntityMonster,,,net/minecraft/class_1588
auk$a,net/minecraft/entity/monster/PatrollerEntity$PatrolGoal,net/minecraft/server/v1_14_R1/EntityMonsterPatrolling$a,,,net/minecraft/class_3732$class_3733
auk,net/minecraft/entity/monster/PatrollerEntity,net/minecraft/server/v1_14_R1/EntityMonsterPatrolling,,,net/minecraft/class_3732
aul$a,net/minecraft/entity/monster/PhantomEntity$AttackPhase,net/minecraft/server/v1_14_R1/EntityPhantom$AttackPhase,,,net/minecraft/class_1593$class_1594
aul$b,net/minecraft/entity/monster/PhantomEntity$AttackPlayerGoal,net/minecraft/server/v1_14_R1/EntityPhantom$b,,,net/minecraft/class_1593$class_1595
aul$c,net/minecraft/entity/monster/PhantomEntity$PickAttackGoal,net/minecraft/server/v1_14_R1/EntityPhantom$c,,,net/minecraft/class_1593$class_1596
aul$d,net/minecraft/entity/monster/PhantomEntity$BodyHelperController,net/minecraft/server/v1_14_R1/EntityPhantom$d,,,net/minecraft/class_1593$class_1597
aul$e,net/minecraft/entity/monster/PhantomEntity$OrbitPointGoal,net/minecraft/server/v1_14_R1/EntityPhantom$e,,,net/minecraft/class_1593$class_1598
aul$f,net/minecraft/entity/monster/PhantomEntity$LookHelperController,net/minecraft/server/v1_14_R1/EntityPhantom$f,,,net/minecraft/class_1593$class_1599
aul$g,net/minecraft/entity/monster/PhantomEntity$MoveHelperController,net/minecraft/server/v1_14_R1/EntityPhantom$g,,,net/minecraft/class_1593$class_1600
aul$h,net/minecraft/entity/monster/PhantomEntity$MoveGoal,net/minecraft/server/v1_14_R1/EntityPhantom$h,,,net/minecraft/class_1593$class_1601
aul$i,net/minecraft/entity/monster/PhantomEntity$SweepAttackGoal,net/minecraft/server/v1_14_R1/EntityPhantom$i,,,net/minecraft/class_1593$class_1602
aul,net/minecraft/entity/monster/PhantomEntity,net/minecraft/server/v1_14_R1/EntityPhantom,,,net/minecraft/class_1593
aum$a,net/minecraft/entity/monster/ZombiePigmanEntity$TargetAggressorGoal,net/minecraft/server/v1_14_R1/EntityPigZombie$PathfinderGoalAnger,,,net/minecraft/class_1590$class_1591
aum$b,net/minecraft/entity/monster/ZombiePigmanEntity$HurtByAggressorGoal,net/minecraft/server/v1_14_R1/EntityPigZombie$PathfinderGoalAngerOther,,,net/minecraft/class_1590$class_1592
aum,net/minecraft/entity/monster/ZombiePigmanEntity,net/minecraft/server/v1_14_R1/EntityPigZombie,,,net/minecraft/class_1590
aun,net/minecraft/entity/monster/PillagerEntity,net/minecraft/server/v1_14_R1/EntityPillager,,,net/minecraft/class_1604
auo,net/minecraft/entity/IRangedAttackMob,net/minecraft/server/v1_14_R1/IRangedEntity,,,net/minecraft/class_1603
aup$a,net/minecraft/entity/monster/RavagerEntity$AttackGoal,net/minecraft/server/v1_14_R1/EntityRavager$a,,,net/minecraft/class_1584$class_1585
aup$b,net/minecraft/entity/monster/RavagerEntity$Navigator,net/minecraft/server/v1_14_R1/EntityRavager$b,,,net/minecraft/class_1584$class_1586
aup$c,net/minecraft/entity/monster/RavagerEntity$Processor,net/minecraft/server/v1_14_R1/EntityRavager$c,,,net/minecraft/class_1584$class_1587
aup,net/minecraft/entity/monster/RavagerEntity,net/minecraft/server/v1_14_R1/EntityRavager,,,net/minecraft/class_1584
auq,net/minecraft/entity/SharedMonsterAttributes,net/minecraft/server/v1_14_R1/GenericAttributes,,,net/minecraft/class_1612
aur$a,net/minecraft/entity/monster/ShulkerEntity$AttackGoal,net/minecraft/server/v1_14_R1/EntityShulker$a,,,net/minecraft/class_1606$class_1607
aur$b,net/minecraft/entity/monster/ShulkerEntity$BodyHelperController,net/minecraft/server/v1_14_R1/EntityShulker$b,,,net/minecraft/class_1606$class_1608
aur$c,net/minecraft/entity/monster/ShulkerEntity$DefenseAttackGoal,net/minecraft/server/v1_14_R1/EntityShulker$c,,,net/minecraft/class_1606$class_1609
aur$d,net/minecraft/entity/monster/ShulkerEntity$AttackNearestGoal,net/minecraft/server/v1_14_R1/EntityShulker$d,,,net/minecraft/class_1606$class_1610
aur$e,net/minecraft/entity/monster/ShulkerEntity$PeekGoal,net/minecraft/server/v1_14_R1/EntityShulker$e,,,net/minecraft/class_1606$class_1611
aur,net/minecraft/entity/monster/ShulkerEntity,net/minecraft/server/v1_14_R1/EntityShulker,,,net/minecraft/class_1606
aus$a,net/minecraft/entity/monster/SilverfishEntity$HideInStoneGoal,net/minecraft/server/v1_14_R1/EntitySilverfish$PathfinderGoalSilverfishHideInBlock,,,net/minecraft/class_1614$class_1615
