混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
awr,net/minecraft/enchantment/EnchantmentLoyalty,net/minecraft/server/v1_13_R1/EnchantmentTridentLoyalty,,,
aws,net/minecraft/enchantment/EnchantmentRiptide,net/minecraft/server/v1_13_R1/EnchantmentTridentRiptide,,,
awt,net/minecraft/enchantment/EnchantmentUntouching,net/minecraft/server/v1_13_R1/EnchantmentSilkTouch,,,
awu,net/minecraft/enchantment/EnchantmentVanishingCurse,net/minecraft/server/v1_13_R1/EnchantmentVanishing,,,
awv,net/minecraft/enchantment/EnchantmentWaterWalker,net/minecraft/server/v1_13_R1/EnchantmentDepthStrider,,,
aww,net/minecraft/enchantment/EnchantmentWaterWorker,net/minecraft/server/v1_13_R1/EnchantmentWaterWorker,,,
awz,net/minecraft/entity/IMerchant,net/minecraft/server/v1_13_R1/IMerchant,,,
ax$a,net/minecraft/advancements/criterion/LevitationTrigger$Listeners,net/minecraft/server/v1_13_R1/CriterionTriggerLevitation$a,,,
ax$b,net/minecraft/advancements/criterion/LevitationTrigger$Instance,net/minecraft/server/v1_13_R1/CriterionTriggerLevitation$b,,,
ax,net/minecraft/advancements/criterion/LevitationTrigger,net/minecraft/server/v1_13_R1/CriterionTriggerLevitation,,,
axa,net/minecraft/village/MerchantRecipe,net/minecraft/server/v1_13_R1/MerchantRecipe,,,
axb,net/minecraft/village/MerchantRecipeList,net/minecraft/server/v1_13_R1/MerchantRecipeList,,,
axd,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/server/v1_13_R1/CommandBlockListenerAbstract,,,
axe,net/minecraft/tileentity/MobSpawnerBaseLogic,net/minecraft/server/v1_13_R1/MobSpawnerAbstract,,,
axf,net/minecraft/block/BlockEventData,net/minecraft/server/v1_13_R1/BlockActionData,,,
axg,net/minecraft/world/IBlockReader,net/minecraft/server/v1_13_R1/IBlockAccess,,,
axh,net/minecraft/util/BlockRenderLayer,net/minecraft/server/v1_13_R1/TextureType,,,
axi,net/minecraft/util/math/ChunkPos,net/minecraft/server/v1_13_R1/ChunkCoordIntPair,,,
axl,net/minecraft/util/ExpiringMap,net/minecraft/server/v1_13_R1/ExpiringMap,,,
axm,net/minecraft/world/Explosion,net/minecraft/server/v1_13_R1/Explosion,,,
axo$a,net/minecraft/world/GameRules$Value,net/minecraft/server/v1_13_R1/GameRules$GameRuleValue,,,
axo$b,net/minecraft/world/GameRules$ValueDefinition,net/minecraft/server/v1_13_R1/GameRules$b,,,
axo$c,net/minecraft/world/GameRules$ValueType,net/minecraft/server/v1_13_R1/GameRules$EnumGameRuleType,,,
axo,net/minecraft/world/GameRules,net/minecraft/server/v1_13_R1/GameRules,,,
axp,net/minecraft/world/GameType,net/minecraft/server/v1_13_R1/EnumGamemode,,,
axr,net/minecraft/util/IItemProvider,net/minecraft/server/v1_13_R1/IMaterial,,,
axs,net/minecraft/world/World,net/minecraft/server/v1_13_R1/World,,,
axt,net/minecraft/world/IWorld,net/minecraft/server/v1_13_R1/GeneratorAccess,,,
axu,net/minecraft/world/storage/SessionLockException,net/minecraft/server/v1_13_R1/ExceptionWorldConflict,,,
axv,net/minecraft/world/IWorldEventListener,net/minecraft/server/v1_13_R1/IWorldAccess,,,
axw,net/minecraft/world/IWorldReaderBase,net/minecraft/server/v1_13_R1/IWorldReader,,,
axx,net/minecraft/world/WorldSettings,net/minecraft/server/v1_13_R1/WorldSettings,,,
axy,net/minecraft/world/IWorldReader,net/minecraft/server/v1_13_R1/IIBlockAccess,,,
axz,net/minecraft/world/WorldType,net/minecraft/server/v1_13_R1/WorldType,,,
ay,net/minecraft/advancements/criterion/LocationPredicate,net/minecraft/server/v1_13_R1/CriterionConditionLocation,,,
aya,net/minecraft/world/IWorldWriter,net/minecraft/server/v1_13_R1/IWorldWriter,,,
ayb,net/minecraft/world/EnumLightType,net/minecraft/server/v1_13_R1/EnumSkyBlock,,,
ayc,net/minecraft/world/WorldEntitySpawner,net/minecraft/server/v1_13_R1/SpawnerCreature,,,
ayd$a,net/minecraft/world/Teleporter$PortalPosition,net/minecraft/server/v1_13_R1/PortalTravelAgent$ChunkCoordinatesPortal,,,
ayd,net/minecraft/world/Teleporter,net/minecraft/server/v1_13_R1/PortalTravelAgent,,,
aye,net/minecraft/world/ChunkCache,net/minecraft/server/v1_13_R1/ChunkCache,,,
ayf,net/minecraft/world/ServerTickList,net/minecraft/server/v1_13_R1/TickListServer,,,
ayg,net/minecraft/util/WeightedSpawnerEntity,net/minecraft/server/v1_13_R1/MobSpawnerData,,,
ayh,net/minecraft/world/ITickList,net/minecraft/server/v1_13_R1/TickList,,,
ayi,net/minecraft/world/NextTickListEntry,net/minecraft/server/v1_13_R1/NextTickListEntry,,,
ayj,net/minecraft/world/TickPriority,net/minecraft/server/v1_13_R1/TickListPriority,,,
ayk,net/minecraft/world/biome/BadlandsBiome,net/minecraft/server/v1_13_R1/BiomeMesa,,,
ayl,net/minecraft/world/biome/BadlandsPlateauBiome,net/minecraft/server/v1_13_R1/BiomeMesaPlataeuClear,,,
aym,net/minecraft/world/biome/BeachBiome,net/minecraft/server/v1_13_R1/BiomeBeach,,,
ayn$a,net/minecraft/world/biome/Biome$BiomeBuilder,net/minecraft/server/v1_13_R1/BiomeBase$a,,,
ayn$b,net/minecraft/world/biome/Biome$Category,net/minecraft/server/v1_13_R1/BiomeBase$Geography,,,
ayn$c,net/minecraft/world/biome/Biome$TempCategory,net/minecraft/server/v1_13_R1/BiomeBase$EnumTemperature,,,
ayn$d,net/minecraft/world/biome/Biome$RainType,net/minecraft/server/v1_13_R1/BiomeBase$Precipitation,,,
ayn$e,net/minecraft/world/biome/Biome$SpawnListEntry,net/minecraft/server/v1_13_R1/BiomeBase$BiomeMeta,,,
ayn,net/minecraft/world/biome/Biome,net/minecraft/server/v1_13_R1/BiomeBase,,,
ayo$1,net/minecraft/world/biome/BiomeCache$1,net/minecraft/server/v1_13_R1/BiomeCache$1,,,
ayo$a,net/minecraft/world/biome/BiomeCache$Entry,net/minecraft/server/v1_13_R1/BiomeCache$a,,,
ayo,net/minecraft/world/biome/BiomeCache,net/minecraft/server/v1_13_R1/BiomeCache,,,
ayp,net/minecraft/world/biome/provider/BiomeProvider,net/minecraft/server/v1_13_R1/WorldChunkManager,,,
ayq,net/minecraft/world/biome/provider/IBiomeProviderSettings,net/minecraft/server/v1_13_R1/BiomeLayoutConfiguration,,,
ayr$a,net/minecraft/world/biome/provider/BiomeProviderType$Settings,net/minecraft/server/v1_13_R1/BiomeLayout$a,,,
ayr,net/minecraft/world/biome/provider/BiomeProviderType,net/minecraft/server/v1_13_R1/BiomeLayout,,,
ays,net/minecraft/init/Biomes,net/minecraft/server/v1_13_R1/Biomes,,,
ayt,net/minecraft/world/biome/BirchForestBiome,net/minecraft/server/v1_13_R1/BiomeBirchForest,,,
ayu,net/minecraft/world/biome/BirchForestHillsBiome,net/minecraft/server/v1_13_R1/BiomeBirchForestHills,,,
ayv,net/minecraft/world/biome/provider/CheckerboardBiomeProvider,net/minecraft/server/v1_13_R1/WorldChunkManagerCheckerBoard,,,
ayw,net/minecraft/world/biome/provider/CheckerboardBiomeProviderSettings,net/minecraft/server/v1_13_R1/BiomeLayoutCheckerboardConfiguration,,,
ayx,net/minecraft/world/biome/ColdOceanBiome,net/minecraft/server/v1_13_R1/BiomeColdOcean,,,
ayy,net/minecraft/world/biome/DarkForestBiome,net/minecraft/server/v1_13_R1/BiomeRoofedForest,,,
ayz,net/minecraft/world/biome/DarkForestHillsBiome,net/minecraft/server/v1_13_R1/BiomeRoofedForestMutated,,,
az$a,net/minecraft/advancements/criterion/PositionTrigger$Listeners,net/minecraft/server/v1_13_R1/CriterionTriggerLocation$a,,,
az$b,net/minecraft/advancements/criterion/PositionTrigger$Instance,net/minecraft/server/v1_13_R1/CriterionTriggerLocation$b,,,
az,net/minecraft/advancements/criterion/PositionTrigger,net/minecraft/server/v1_13_R1/CriterionTriggerLocation,,,
aza,net/minecraft/world/biome/DeepColdOceanBiome,net/minecraft/server/v1_13_R1/BiomeColdDeepOcean,,,
azb,net/minecraft/world/biome/DeepFrozenOceanBiome,net/minecraft/server/v1_13_R1/BiomeFrozenDeepOcean,,,
azc,net/minecraft/world/biome/DeepLukewarmOceanBiome,net/minecraft/server/v1_13_R1/BiomeLukewarmDeepOcean,,,
azd,net/minecraft/world/biome/DeepOceanBiome,net/minecraft/server/v1_13_R1/BiomeDeepOcean,,,
aze,net/minecraft/world/biome/DeepWarmOceanBiome,net/minecraft/server/v1_13_R1/BiomeWarmDeepOcean,,,
azf,net/minecraft/world/biome/DesertBiome,net/minecraft/server/v1_13_R1/BiomeDesert,,,
azg,net/minecraft/world/biome/DesertHillsBiome,net/minecraft/server/v1_13_R1/BiomeDesertHills,,,
azh,net/minecraft/world/biome/DesertLakesBiome,net/minecraft/server/v1_13_R1/BiomeDesertMutated,,,
azi,net/minecraft/world/biome/EndBarrensBiome,net/minecraft/server/v1_13_R1/BiomeTheEndBarrenIsland,,,
azj,net/minecraft/world/biome/EndHighlandsBiome,net/minecraft/server/v1_13_R1/BiomeTheEndHighIsland,,,
azk,net/minecraft/world/biome/EndMidlandsBiome,net/minecraft/server/v1_13_R1/BiomeTheEndMediumIsland,,,
azl,net/minecraft/world/biome/ErodedBadlandsBiome,net/minecraft/server/v1_13_R1/BiomeMesaBryce,,,
azm,net/minecraft/world/biome/provider/SingleBiomeProvider,net/minecraft/server/v1_13_R1/WorldChunkManagerHell,,,
azn,net/minecraft/world/biome/provider/SingleBiomeProviderSettings,net/minecraft/server/v1_13_R1/BiomeLayoutFixedConfiguration,,,
azo,net/minecraft/world/biome/ForestBiome,net/minecraft/server/v1_13_R1/BiomeForest,,,
azp,net/minecraft/world/biome/FlowerForestBiome,net/minecraft/server/v1_13_R1/BiomeFlowerForest,,,
azq,net/minecraft/world/biome/FrozenOceanBiome,net/minecraft/server/v1_13_R1/BiomeFrozenOcean,,,
azr,net/minecraft/world/biome/FrozenRiverBiome,net/minecraft/server/v1_13_R1/BiomeFrozenRiver,,,
azs,net/minecraft/world/biome/GiantSpruceTaigaBiome,net/minecraft/server/v1_13_R1/BiomeMegaSpruceTaiga,,,
azt,net/minecraft/world/biome/GiantSpruceTaigaHillsBiome,net/minecraft/server/v1_13_R1/BiomeRedwoodTaigaHillsMutated,,,
azu,net/minecraft/world/biome/GiantTreeTaigaBiome,net/minecraft/server/v1_13_R1/BiomeMegaTaiga,,,
azv,net/minecraft/world/biome/GiantTreeTaigaHillsBiome,net/minecraft/server/v1_13_R1/BiomeMegaTaigaHills,,,
azw,net/minecraft/world/biome/GravellyMountainsBiome,net/minecraft/server/v1_13_R1/BiomeExtremeHillsMutated,,,
azx,net/minecraft/world/biome/IceSpikesBiome,net/minecraft/server/v1_13_R1/BiomeIcePlainsSpikes,,,
azy,net/minecraft/world/biome/JungleBiome,net/minecraft/server/v1_13_R1/BiomeJungle,,,
azz,net/minecraft/world/biome/JungleEdgeBiome,net/minecraft/server/v1_13_R1/BiomeJungleEdge,,,
b,net/minecraft/crash/CrashReport,net/minecraft/server/v1_13_R1/CrashReport,,,
ba$a,net/minecraft/advancements/criterion/MinMaxBounds$IBoundFactory,net/minecraft/server/v1_13_R1/CriterionConditionValue$a,,,
ba$b,net/minecraft/advancements/criterion/MinMaxBounds$IBoundReader,net/minecraft/server/v1_13_R1/CriterionConditionValue$b,,,
ba$c,net/minecraft/advancements/criterion/MinMaxBounds$FloatBound,net/minecraft/server/v1_13_R1/CriterionConditionValue$c,,,
ba$d,net/minecraft/advancements/criterion/MinMaxBounds$IntBound,net/minecraft/server/v1_13_R1/CriterionConditionValue$d,,,
ba,net/minecraft/advancements/criterion/MinMaxBounds,net/minecraft/server/v1_13_R1/CriterionConditionValue,,,
baa,net/minecraft/world/biome/JungleHillsBiome,net/minecraft/server/v1_13_R1/BiomeJungleHills,,,
bab,net/minecraft/world/biome/LukewarmOceanBiome,net/minecraft/server/v1_13_R1/BiomeLukewarmOcean,,,
bac,net/minecraft/world/biome/ModifiedBadlandsPlateauBiome,net/minecraft/server/v1_13_R1/BiomeMesaPlateauClearMutated,,,
bad,net/minecraft/world/biome/ModifiedGravellyMountainsBiome,net/minecraft/server/v1_13_R1/BiomeExtremeHillsWithTreesMutated,,,
bae,net/minecraft/world/biome/ModifiedJungleBiome,net/minecraft/server/v1_13_R1/BiomeJungleMutated,,,
baf,net/minecraft/world/biome/ModifiedJungleEdgeBiome,net/minecraft/server/v1_13_R1/BiomeJungleEdgeMutated,,,
bag,net/minecraft/world/biome/ModifiedWoodedBadlandsPlateauBiome,net/minecraft/server/v1_13_R1/BiomeMesaPlateauMutated,,,
bah,net/minecraft/world/biome/MountainsBiome,net/minecraft/server/v1_13_R1/BiomeBigHills,,,
bai,net/minecraft/world/biome/MountainEdgeBiome,net/minecraft/server/v1_13_R1/BiomeExtremeHillsEdge,,,
baj,net/minecraft/world/biome/MushroomFieldsBiome,net/minecraft/server/v1_13_R1/BiomeMushrooms,,,
bak,net/minecraft/world/biome/MushroomFieldShoreBiome,net/minecraft/server/v1_13_R1/BiomeMushroomIslandShore,,,
bal,net/minecraft/world/biome/NetherBiome,net/minecraft/server/v1_13_R1/BiomeHell,,,
bam,net/minecraft/world/biome/OceanBiome,net/minecraft/server/v1_13_R1/BiomeOcean,,,
ban,net/minecraft/world/biome/provider/OverworldBiomeProvider,net/minecraft/server/v1_13_R1/WorldChunkManagerOverworld,,,
bao,net/minecraft/world/biome/provider/OverworldBiomeProviderSettings,net/minecraft/server/v1_13_R1/BiomeLayoutOverworldConfiguration,,,
bap,net/minecraft/world/biome/PlainsBiome,net/minecraft/server/v1_13_R1/BiomePlains,,,
baq,net/minecraft/world/biome/RiverBiome,net/minecraft/server/v1_13_R1/BiomeRiver,,,
bar,net/minecraft/world/biome/SavannaBiome,net/minecraft/server/v1_13_R1/BiomeSavanna,,,
bas,net/minecraft/world/biome/SavannaPlateauBiome,net/minecraft/server/v1_13_R1/BiomeSavannaPlateau,,,
bat,net/minecraft/world/biome/ShatteredSavannaBiome,net/minecraft/server/v1_13_R1/BiomeSavannaMutated,,,
bau,net/minecraft/world/biome/ShatteredSavannaPlateauBiome,net/minecraft/server/v1_13_R1/BiomeSavannaPlateauMutated,,,
bav,net/minecraft/world/biome/SmallEndIslandsBiome,net/minecraft/server/v1_13_R1/BiomeTheEndFloatingIslands,,,
baw,net/minecraft/world/biome/SnowyBeachBiome,net/minecraft/server/v1_13_R1/BiomeColdBeach,,,
bax,net/minecraft/world/biome/SnowyMountainsBiome,net/minecraft/server/v1_13_R1/BiomeIceMountains,,,
bay,net/minecraft/world/biome/SnowyTaigaBiome,net/minecraft/server/v1_13_R1/BiomeColdTaiga,,,
baz,net/minecraft/world/biome/SnowyTaigaHillsBiome,net/minecraft/server/v1_13_R1/BiomeColdTaigaHills,,,
bb$a,net/minecraft/advancements/criterion/MobEffectsPredicate$InstancePredicate,net/minecraft/server/v1_13_R1/CriterionConditionMobEffect$a,,,
bb,net/minecraft/advancements/criterion/MobEffectsPredicate,net/minecraft/server/v1_13_R1/CriterionConditionMobEffect,,,
bba,net/minecraft/world/biome/SnowyTaigaMountainsBiome,net/minecraft/server/v1_13_R1/BiomeColdTaigaMutated,,,
bbb,net/minecraft/world/biome/SnowyTundraBiome,net/minecraft/server/v1_13_R1/BiomeIcePlains,,,
bbc,net/minecraft/world/biome/StoneShoreBiome,net/minecraft/server/v1_13_R1/BiomeStoneBeach,,,
bbd,net/minecraft/world/biome/SunflowerPlainsBiome,net/minecraft/server/v1_13_R1/BiomeSunflowerPlains,,,
bbe,net/minecraft/world/biome/SwampBiome,net/minecraft/server/v1_13_R1/BiomeSwamp,,,
bbf,net/minecraft/world/biome/SwampHillsBiome,net/minecraft/server/v1_13_R1/BiomeSwamplandMutated,,,
bbg,net/minecraft/world/biome/TaigaBiome,net/minecraft/server/v1_13_R1/BiomeTaiga,,,
bbh,net/minecraft/world/biome/TaigaHillsBiome,net/minecraft/server/v1_13_R1/BiomeTaigaHills,,,
bbi,net/minecraft/world/biome/TaigaMountainsBiome,net/minecraft/server/v1_13_R1/BiomeTaigaMutated,,,
bbj,net/minecraft/world/biome/TallBirchForestBiome,net/minecraft/server/v1_13_R1/BiomeBirchForestMutated,,,
bbk,net/minecraft/world/biome/TallBirchHillsBiome,net/minecraft/server/v1_13_R1/BiomeBirchForestHillsMutated,,,
bbl,net/minecraft/world/biome/TheEndBiome,net/minecraft/server/v1_13_R1/BiomeTheEnd,,,
bbm,net/minecraft/world/biome/provider/EndBiomeProvider,net/minecraft/server/v1_13_R1/WorldChunkManagerTheEnd,,,
bbn,net/minecraft/world/biome/provider/EndBiomeProviderSettings,net/minecraft/server/v1_13_R1/BiomeLayoutTheEndConfiguration,,,
bbo,net/minecraft/world/biome/TheVoidBiome,net/minecraft/server/v1_13_R1/BiomeVoid,,,
bbp,net/minecraft/world/biome/WarmOceanBiome,net/minecraft/server/v1_13_R1/BiomeWarmOcean,,,
bbq,net/minecraft/world/biome/WoodedBadlandsPlateauBiome,net/minecraft/server/v1_13_R1/BiomeMesaPlataeu,,,
bbr,net/minecraft/world/biome/WoodedHillsBiome,net/minecraft/server/v1_13_R1/BiomeForestHills,,,
bbs,net/minecraft/world/biome/WoodedMountainsBiome,net/minecraft/server/v1_13_R1/BiomeExtremeHillsWithTrees,,,
bbu,net/minecraft/block/BlockAbstractBanner,net/minecraft/server/v1_13_R1/BlockBannerAbstract,,,
bbv,net/minecraft/block/BlockAbstractSkull,net/minecraft/server/v1_13_R1/BlockSkullAbstract,,,
bbw,net/minecraft/block/BlockAir,net/minecraft/server/v1_13_R1/BlockAir,,,
bbx$a,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/server/v1_13_R1/BlockAnvil$TileEntityContainerAnvil,,,
bbx,net/minecraft/block/BlockAnvil,net/minecraft/server/v1_13_R1/BlockAnvil,,,
bby,net/minecraft/block/BlockAttachedStem,net/minecraft/server/v1_13_R1/BlockStemAttached,,,
bbz,net/minecraft/block/BlockBanner,net/minecraft/server/v1_13_R1/BlockBanner,,,
bc,net/minecraft/advancements/criterion/NBTPredicate,net/minecraft/server/v1_13_R1/CriterionConditionNBT,,,
bca,net/minecraft/block/BlockBarrier,net/minecraft/server/v1_13_R1/BlockBarrier,,,
bcb,net/minecraft/block/BlockCoralFan,net/minecraft/server/v1_13_R1/BlockCoralFanAbstract,,,
bcc,net/minecraft/block/BlockCoralWallFanDead,net/minecraft/server/v1_13_R1/BlockCoralFanWallAbstract,,,
bcd,net/minecraft/block/BlockContainer,net/minecraft/server/v1_13_R1/BlockTileEntity,,,
bce,net/minecraft/block/BlockBasePressurePlate,net/minecraft/server/v1_13_R1/BlockPressurePlateAbstract,,,
bcf,net/minecraft/block/BlockRailBase,net/minecraft/server/v1_13_R1/BlockMinecartTrackAbstract,,,
bcg,net/minecraft/block/BlockBeacon,net/minecraft/server/v1_13_R1/BlockBeacon,,,
bch,net/minecraft/block/BlockBed,net/minecraft/server/v1_13_R1/BlockBed,,,
bci,net/minecraft/block/BlockBeetroot,net/minecraft/server/v1_13_R1/BlockBeetroot,,,
bcj$1,net/minecraft/block/Block$1,net/minecraft/server/v1_13_R1/Block$1,,,
bcj$b,net/minecraft/block/Block$EnumOffsetType,net/minecraft/server/v1_13_R1/Block$EnumRandomOffset,,,
bcj$c,net/minecraft/block/Block$Builder,net/minecraft/server/v1_13_R1/Block$Info,,,
bcj,net/minecraft/block/Block,net/minecraft/server/v1_13_R1/Block,,,
bck,net/minecraft/init/Blocks,net/minecraft/server/v1_13_R1/Blocks,,,
bcl,net/minecraft/block/BlockBlueIce,net/minecraft/server/v1_13_R1/BlockBlueIce,,,
bcm,net/minecraft/block/IGrowable,net/minecraft/server/v1_13_R1/IBlockFragilePlantElement,,,
bcn,net/minecraft/block/BlockBookshelf,net/minecraft/server/v1_13_R1/BlockBookshelf,,,
bco,net/minecraft/block/BlockBrewingStand,net/minecraft/server/v1_13_R1/BlockBrewingStand,,,
bcp,net/minecraft/block/BlockBubbleColumn,net/minecraft/server/v1_13_R1/BlockBubbleColumn,,,
bcq,net/minecraft/block/IBucketPickupHandler,net/minecraft/server/v1_13_R1/IFluidSource,,,
bcr,net/minecraft/block/BlockBush,net/minecraft/server/v1_13_R1/BlockPlant,,,
bcs,net/minecraft/block/BlockButton,net/minecraft/server/v1_13_R1/BlockButtonAbstract,,,
bct,net/minecraft/block/BlockCactus,net/minecraft/server/v1_13_R1/BlockCactus,,,
bcu,net/minecraft/block/BlockCake,net/minecraft/server/v1_13_R1/BlockCake,,,
bcv,net/minecraft/block/BlockCarrot,net/minecraft/server/v1_13_R1/BlockCarrots,,,
bcw,net/minecraft/block/BlockCarvedPumpkin,net/minecraft/server/v1_13_R1/BlockPumpkinCarved,,,
bcx,net/minecraft/block/BlockCauldron,net/minecraft/server/v1_13_R1/BlockCauldron,,,
bcy,net/minecraft/block/BlockChest,net/minecraft/server/v1_13_R1/BlockChest,,,
bcz,net/minecraft/block/BlockChorusFlower,net/minecraft/server/v1_13_R1/BlockChorusFlower,,,
bd$a,net/minecraft/advancements/criterion/NetherTravelTrigger$Listeners,net/minecraft/server/v1_13_R1/CriterionTriggerNetherTravel$a,,,
bd$b,net/minecraft/advancements/criterion/NetherTravelTrigger$Instance,net/minecraft/server/v1_13_R1/CriterionTriggerNetherTravel$b,,,
bd,net/minecraft/advancements/criterion/NetherTravelTrigger,net/minecraft/server/v1_13_R1/CriterionTriggerNetherTravel,,,
bda,net/minecraft/block/BlockChorusPlant,net/minecraft/server/v1_13_R1/BlockChorusFruit,,,
bdb,net/minecraft/block/BlockClay,net/minecraft/server/v1_13_R1/BlockClay,,,
bdc,net/minecraft/block/BlockCocoa,net/minecraft/server/v1_13_R1/BlockCocoa,,,
bdd,net/minecraft/block/BlockCommandBlock,net/minecraft/server/v1_13_R1/BlockCommand,,,
bde,net/minecraft/block/BlockRedstoneComparator,net/minecraft/server/v1_13_R1/BlockRedstoneComparator,,,
bdf,net/minecraft/block/BlockConcretePowder,net/minecraft/server/v1_13_R1/BlockConcretePowder,,,
bdg,net/minecraft/block/BlockConduit,net/minecraft/server/v1_13_R1/BlockConduit,,,
bdh,net/minecraft/block/BlockCoral,net/minecraft/server/v1_13_R1/BlockCoral,,,
bdi,net/minecraft/block/BlockCoralFin,net/minecraft/server/v1_13_R1/BlockCoralFan,,,
bdj,net/minecraft/block/BlockCoralPlant,net/minecraft/server/v1_13_R1/BlockCoralPlant,,,
bdk,net/minecraft/block/BlockCoralWallFan,net/minecraft/server/v1_13_R1/BlockCoralFanWall,,,
bdl$a,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/server/v1_13_R1/BlockWorkbench$TileEntityContainerWorkbench,,,
bdl,net/minecraft/block/BlockWorkbench,net/minecraft/server/v1_13_R1/BlockWorkbench,,,
bdm,net/minecraft/block/BlockCrops,net/minecraft/server/v1_13_R1/BlockCrops,,,
bdn,net/minecraft/block/BlockFourWay,net/minecraft/server/v1_13_R1/BlockTall,,,
bdo,net/minecraft/block/BlockDaylightDetector,net/minecraft/server/v1_13_R1/BlockDaylightDetector,,,
bdp,net/minecraft/block/BlockDeadBush,net/minecraft/server/v1_13_R1/BlockDeadBush,,,
bdq,net/minecraft/block/BlockRailDetector,net/minecraft/server/v1_13_R1/BlockMinecartDetector,,,
bdr,net/minecraft/block/BlockRedstoneDiode,net/minecraft/server/v1_13_R1/BlockDiodeAbstract,,,
bds,net/minecraft/block/BlockDirectional,net/minecraft/server/v1_13_R1/BlockDirectional,,,
bdt,net/minecraft/block/BlockDispenser,net/minecraft/server/v1_13_R1/BlockDispenser,,,
bdu,net/minecraft/block/BlockDoor,net/minecraft/server/v1_13_R1/BlockDoor,,,
bdv,net/minecraft/block/BlockDoublePlant,net/minecraft/server/v1_13_R1/BlockTallPlant,,,
bdw,net/minecraft/block/BlockDragonEgg,net/minecraft/server/v1_13_R1/BlockDragonEgg,,,
bdx,net/minecraft/block/BlockDropper,net/minecraft/server/v1_13_R1/BlockDropper,,,
bdy,net/minecraft/block/BlockEnchantmentTable,net/minecraft/server/v1_13_R1/BlockEnchantmentTable,,,
bdz,net/minecraft/block/BlockEndGateway,net/minecraft/server/v1_13_R1/BlockEndGateway,,,
be$a,net/minecraft/advancements/criterion/PlacedBlockTrigger$Listeners,net/minecraft/server/v1_13_R1/CriterionTriggerPlacedBlock$a,,,
be$b,net/minecraft/advancements/criterion/PlacedBlockTrigger$Instance,net/minecraft/server/v1_13_R1/CriterionTriggerPlacedBlock$b,,,
be,net/minecraft/advancements/criterion/PlacedBlockTrigger,net/minecraft/server/v1_13_R1/CriterionTriggerPlacedBlock,,,
bea,net/minecraft/block/BlockEndPortal,net/minecraft/server/v1_13_R1/BlockEnderPortal,,,
beb,net/minecraft/block/BlockEndPortalFrame,net/minecraft/server/v1_13_R1/BlockEnderPortalFrame,,,
bec,net/minecraft/block/BlockEndRod,net/minecraft/server/v1_13_R1/BlockEndRod,,,
bed,net/minecraft/block/BlockEnderChest,net/minecraft/server/v1_13_R1/BlockEnderChest,,,
bee,net/minecraft/block/ITileEntityProvider,net/minecraft/server/v1_13_R1/ITileEntity,,,
bef,net/minecraft/block/BlockHorizontalFace,net/minecraft/server/v1_13_R1/BlockAttachable,,,
beg,net/minecraft/block/BlockFalling,net/minecraft/server/v1_13_R1/BlockFalling,,,
beh,net/minecraft/block/BlockFarmland,net/minecraft/server/v1_13_R1/BlockSoil,,,
bei,net/minecraft/block/BlockFence,net/minecraft/server/v1_13_R1/BlockFence,,,
bej,net/minecraft/block/BlockFenceGate,net/minecraft/server/v1_13_R1/BlockFenceGate,,,
bek,net/minecraft/block/BlockFire,net/minecraft/server/v1_13_R1/BlockFire,,,
bel,net/minecraft/block/BlockFlower,net/minecraft/server/v1_13_R1/BlockFlowers,,,
bem,net/minecraft/block/BlockFlowerPot,net/minecraft/server/v1_13_R1/BlockFlowerPot,,,
ben,net/minecraft/block/BlockFrostedIce,net/minecraft/server/v1_13_R1/BlockIceFrost,,,
beo,net/minecraft/block/BlockFurnace,net/minecraft/server/v1_13_R1/BlockFurnace,,,
bep,net/minecraft/block/BlockGlass,net/minecraft/server/v1_13_R1/BlockGlass,,,
beq,net/minecraft/block/BlockGlassPane,net/minecraft/server/v1_13_R1/BlockGlassPane,,,
ber,net/minecraft/block/BlockGlazedTerracotta,net/minecraft/server/v1_13_R1/BlockGlazedTerracotta,,,
bes,net/minecraft/block/BlockGlowstone,net/minecraft/server/v1_13_R1/BlockLightStone,,,
bet,net/minecraft/block/BlockGrass,net/minecraft/server/v1_13_R1/BlockGrass,,,
beu,net/minecraft/block/BlockGrassPath,net/minecraft/server/v1_13_R1/BlockGrassPath,,,
bev,net/minecraft/block/BlockGravel,net/minecraft/server/v1_13_R1/BlockGravel,,,
bew,net/minecraft/block/BlockBreakable,net/minecraft/server/v1_13_R1/BlockHalfTransparent,,,
bex,net/minecraft/block/BlockHay,net/minecraft/server/v1_13_R1/BlockHay,,,
bey,net/minecraft/block/BlockHopper,net/minecraft/server/v1_13_R1/BlockHopper,,,
bez,net/minecraft/block/BlockHorizontal,net/minecraft/server/v1_13_R1/BlockFacingHorizontal,,,
bf$a,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger$Listeners,net/minecraft/server/v1_13_R1/CriterionTriggerPlayerHurtEntity$a,,,
bf$b,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger$Instance,net/minecraft/server/v1_13_R1/CriterionTriggerPlayerHurtEntity$b,,,
bf,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger,net/minecraft/server/v1_13_R1/CriterionTriggerPlayerHurtEntity,,,
