owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
hy,nioBufferCount(),nioBufferCount(),,,,,method,nioBufferCount(),()I,int
hy,nioBuffer(),nioBuffer(),,,,,method,nioBuffer(),()Ljava/nio/ByteBuffer;,ByteBuffer
hy,"nioBuffer(int arg0, int arg1)","nioBuffer(int arg0, int arg1)",,,,,method,"nioBuffer(int arg0, int arg1)",(II)Ljava/nio/ByteBuffer;,ByteBuffer
hy,"internalNioBuffer(int arg0, int arg1)","internalNioBuffer(int arg0, int arg1)",,,,,method,"internalNioBuffer(int arg0, int arg1)",(II)Ljava/nio/ByteBuffer;,ByteBuffer
hy,nioBuffers(),nioBuffers(),,,,,method,nioBuffers(),()[Ljava/nio/ByteBuffer;,ByteBuffer[]
hy,"nioBuffers(int arg0, int arg1)","nioBuffers(int arg0, int arg1)",,,,,method,"nioBuffers(int arg0, int arg1)",(II)[Ljava/nio/ByteBuffer;,ByteBuffer[]
hy,hasArray(),hasArray(),,,,,method,hasArray(),()Z,boolean
hy,array(),array(),,,,,method,array(),()[B,byte[]
hy,arrayOffset(),arrayOffset(),,,,,method,arrayOffset(),()I,int
hy,hasMemoryAddress(),hasMemoryAddress(),,,,,method,hasMemoryAddress(),()Z,boolean
hy,memoryAddress(),memoryAddress(),,,,,method,memoryAddress(),()J,long
hy,toString(Charset arg0),toString(Charset arg0),,,,,method,toString(Charset arg0),(Ljava/nio/charset/Charset;)Ljava/lang/String;,String
hy,"toString(int arg0, int arg1, Charset arg2)","toString(int arg0, int arg1, Charset arg2)",,,,,method,"toString(int arg0, int arg1, Charset arg2)",(IILjava/nio/charset/Charset;)Ljava/lang/String;,String
hy,compareTo(io.netty.buffer.ByteBuf arg0),compareTo(io.netty.buffer.ByteBuf arg0),,,,,method,compareTo(io.netty.buffer.ByteBuf arg0),(Lio/netty/buffer/ByteBuf;)I,int
hy,retain(int arg0),retain(int arg0),,,,,method,retain(int arg0),(I)Lio/netty/buffer/ByteBuf;,io.netty.buffer.ByteBuf
hy,retain(),retain(),,,,,method,retain(),()Lio/netty/buffer/ByteBuf;,io.netty.buffer.ByteBuf
hy,touch(),touch(),,,,,method,touch(),()Lio/netty/buffer/ByteBuf;,io.netty.buffer.ByteBuf
hy,touch(Object arg0),touch(Object arg0),,,,,method,touch(Object arg0),(Ljava/lang/Object;)Lio/netty/buffer/ByteBuf;,io.netty.buffer.ByteBuf
hy,refCnt(),refCnt(),,,,,method,refCnt(),()I,int
hy,release(),release(),,,,,method,release(),()Z,boolean
hy,release(int arg0),release(int arg0),,,,,method,release(int arg0),(I)Z,boolean
hy,b(long[] arg0),func_186873_b(long[] arg0),,,,,method,b(long[] arg0),([J)[J,long[]
hy,"a(long[] arg0, int arg1)","func_189423_a(long[] arg0, int arg1)",,,,,method,"a(long[] arg0, int arg1)",([JI)[J,long[]
hz,<init>,,,,,,constructor,(arg0),(Liw;)V,public
hz,"decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)","decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)",,,,,method,"decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)",(Lio/netty/channel/ChannelHandlerContext;Lio/netty/buffer/ByteBuf;Ljava/util/List;)V,void
i,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,public
i,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;Ljava/lang/Throwable;)V,public
ia,<init>,,,,,,constructor,(arg0),(Liw;)V,public
ia,"a(io.netty.channel.ChannelHandlerContext arg0, iv<?> arg1, io.netty.buffer.ByteBuf arg2)","encode(io.netty.channel.ChannelHandlerContext arg0, Packet<?> arg1, io.netty.buffer.ByteBuf arg2)",,,,,method,"a(io.netty.channel.ChannelHandlerContext arg0, iv<?> arg1, io.netty.buffer.ByteBuf arg2)",(Lio/netty/channel/ChannelHandlerContext;Liv;Lio/netty/buffer/ByteBuf;)V,void
ib,a(ij arg0),func_147231_a(ITextComponent arg0),,,,,method,a(ij arg0),(Lij;)V,void
ic,<init>,,,,,,constructor,(arg0),(Ljava/lang/Throwable;)V,public
id,<init>,,,,,,constructor,(),()V,public
id,"decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)","decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)",,,,,method,"decode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, List<Object> arg2)",(Lio/netty/channel/ChannelHandlerContext;Lio/netty/buffer/ByteBuf;Ljava/util/List;)V,void
ie,<init>,,,,,,constructor,(),()V,public
ie,"a(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, io.netty.buffer.ByteBuf arg2)","encode(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, io.netty.buffer.ByteBuf arg2)",,,,,method,"a(io.netty.channel.ChannelHandlerContext arg0, io.netty.buffer.ByteBuf arg1, io.netty.buffer.ByteBuf arg2)",(Lio/netty/channel/ChannelHandlerContext;Lio/netty/buffer/ByteBuf;Lio/netty/buffer/ByteBuf;)V,void
ig,<init>,,,,,,constructor,(),()V,public
ig,a(ij arg0),func_150257_a(ITextComponent arg0),addSibling(IChatBaseComponent arg0),,,,method,a(ij arg0),(Lij;)Lij;,IChatBaseComponent
ig,a(),func_150253_a(),,,,,method,a(),()Ljava/util/List;,List<IChatBaseComponent>
ig,a(String arg0),func_150258_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lij;,IChatBaseComponent
ig,a(ip arg0),func_150255_a(Style arg0),setChatModifier(ChatModifier arg0),,,,method,a(ip arg0),(Lip;)Lij;,IChatBaseComponent
ig,b(),func_150256_b(),getChatModifier(),,,,method,b(),()Lip;,ChatModifier
ig,iterator(),iterator(),,,,,method,iterator(),()Ljava/util/Iterator;,Iterator<IChatBaseComponent>
ig,getString(),getString(),,,,,method,getString(),()Ljava/lang/String;,String
ig,c(),func_150254_d(),,,,,method,c(),()Ljava/lang/String;,String
ig,a(Iterable<ij> arg0),func_150262_a(Iterable<ITextComponent> arg0),,,,,method,a(Iterable<ij> arg0),(Ljava/lang/Iterable;)Ljava/util/Iterator;,Iterator<IChatBaseComponent>
ih,<init>,,,,,,constructor,(arg0),(B)V,private
ih,a(),func_192583_a(),,,,,method,a(),()B,byte
ih,a(byte arg0),func_192582_a(byte arg0),,,,,method,a(byte arg0),(B)Lih;,ChatMessageType
ii$a,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;Z)V,private
ii$a,a(),func_150674_a(),,,,,method,a(),()Z,boolean
ii$a,b(),func_150673_b(),,,,,method,b(),()Ljava/lang/String;,String
ii$a,a(String arg0),func_150672_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lii$a;,ChatClickable$EnumClickAction
ii,<init>,,,,,,constructor,"(arg0, arg1)",(Lii$a;Ljava/lang/String;)V,public
ii,a(),func_150669_a(),,,,,method,a(),()Lii$a;,ChatClickable$EnumClickAction
ii,b(),func_150668_b(),,,,,method,b(),()Ljava/lang/String;,String
ij$a,<init>,,,,,,constructor,(),()V,public
ij$a,"a(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)","deserialize(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)",,,,,method,"a(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)",(Lcom/google/gson/JsonElement;Ljava/lang/reflect/Type;Lcom/google/gson/JsonDeserializationContext;)Lij;,IChatBaseComponent
ij$a,"a(ip arg0, com.google.gson.JsonObject arg1, com.google.gson.JsonSerializationContext arg2)","func_150695_a(Style arg0, com.google.gson.JsonObject arg1, com.google.gson.JsonSerializationContext arg2)",,,,,method,"a(ip arg0, com.google.gson.JsonObject arg1, com.google.gson.JsonSerializationContext arg2)",(Lip;Lcom/google/gson/JsonObject;Lcom/google/gson/JsonSerializationContext;)V,void
ij$a,"a(ij arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)","serialize(ITextComponent arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)",,,,,method,"a(ij arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)",(Lij;Ljava/lang/reflect/Type;Lcom/google/gson/JsonSerializationContext;)Lcom/google/gson/JsonElement;,com.google.gson.JsonElement
ij$a,a(ij arg0),func_150696_a(ITextComponent arg0),,,,,method,a(ij arg0),(Lij;)Ljava/lang/String;,String
ij$a,b(ij arg0),func_200528_b(ITextComponent arg0),,,,,method,b(ij arg0),(Lij;)Lcom/google/gson/JsonElement;,com.google.gson.JsonElement
ij$a,a(String arg0),func_150699_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lij;,IChatBaseComponent
ij$a,a(com.google.gson.JsonElement arg0),func_197672_a(com.google.gson.JsonElement arg0),,,,,method,a(com.google.gson.JsonElement arg0),(Lcom/google/gson/JsonElement;)Lij;,IChatBaseComponent
ij$a,b(String arg0),func_186877_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)Lij;,IChatBaseComponent
ij$a,a(com.mojang.brigadier.StringReader arg0),func_197671_a(com.mojang.brigadier.StringReader arg0),,,,,method,a(com.mojang.brigadier.StringReader arg0),(Lcom/mojang/brigadier/StringReader;)Lij;,IChatBaseComponent
ij$a,a(com.google.gson.stream.JsonReader arg0),func_197673_a(com.google.gson.stream.JsonReader arg0),,,,,method,a(com.google.gson.stream.JsonReader arg0),(Lcom/google/gson/stream/JsonReader;)I,int
ij,a(ip arg0),func_150255_a(Style arg0),setChatModifier(ChatModifier arg0),,,,method,a(ip arg0),(Lip;)Lij;,IChatBaseComponent
ij,b(),func_150256_b(),getChatModifier(),,,,method,b(),()Lip;,ChatModifier
ij,a(String arg0),func_150258_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lij;,IChatBaseComponent
ij,a(ij arg0),func_150257_a(ITextComponent arg0),addSibling(IChatBaseComponent arg0),,,,method,a(ij arg0),(Lij;)Lij;,IChatBaseComponent
ij,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
ij,getString(),getString(),,,,,method,getString(),()Ljava/lang/String;,String
ij,c(),func_150254_d(),,,,,method,c(),()Ljava/lang/String;,String
ij,a(),func_150253_a(),,,,,method,a(),()Ljava/util/List;,List<IChatBaseComponent>
ij,e(),func_150259_f(),,,,,method,e(),()Lij;,IChatBaseComponent
ij,a(Consumer<ip> arg0),func_211710_a(Consumer<Style> arg0),,,,,method,a(Consumer<ip> arg0),(Ljava/util/function/Consumer;)Lij;,IChatBaseComponent
ij,a(a... arg0),func_211709_a(TextFormatting... arg0),,,,,method,a(a... arg0),([La;)Lij;,IChatBaseComponent
ij,a(a arg0),func_211708_a(TextFormatting arg0),,,,,method,a(a arg0),(La;)Lij;,IChatBaseComponent
ik,"a(ij arg0, ip arg1)","func_211401_a(ITextComponent arg0, Style arg1)",,,,,method,"a(ij arg0, ip arg1)",(Lij;Lip;)Lij;,IChatBaseComponent
ik,"a(bu arg0, ij arg1, aeo arg2)","func_197680_a(CommandSource arg0, ITextComponent arg1, Entity arg2)","filterForDisplay(CommandListenerWrapper arg0, IChatBaseComponent arg1, Entity arg2)",,,,method,"a(bu arg0, ij arg1, aeo arg2)",(Lbu;Lij;Laeo;)Lij;,IChatBaseComponent
ik,a(com.mojang.authlib.GameProfile arg0),func_197679_a(com.mojang.authlib.GameProfile arg0),,,,,method,a(com.mojang.authlib.GameProfile arg0),(Lcom/mojang/authlib/GameProfile;)Lij;,IChatBaseComponent
ik,a(Collection<String> arg0),func_197678_a(Collection<String> arg0),,,,,method,a(Collection<String> arg0),(Ljava/util/Collection;)Lij;,IChatBaseComponent
ik,"a(Collection<T> arg0, Function<T, ij> arg1)","func_197675_a(Collection<T> arg0, Function<T, ITextComponent> arg1)",,,,,method,"a(Collection<T> arg0, Function<T, ij> arg1)",(Ljava/util/Collection;Ljava/util/function/Function;)Ljava/lang/Comparable;,<T extends Comparable<T>> IChatBaseComponent
ik,"b(Collection<T> arg0, Function<T, ij> arg1)","func_197677_b(Collection<T> arg0, Function<T, ITextComponent> arg1)",,,,,method,"b(Collection<T> arg0, Function<T, ij> arg1)",(Ljava/util/Collection;Ljava/util/function/Function;)Lij;,<T> IChatBaseComponent
ik,a(ij arg0),func_197676_a(ITextComponent arg0),,,,,method,a(ij arg0),(Lij;)Lij;,IChatBaseComponent
ik,a(com.mojang.brigadier.Message arg0),func_202465_a(com.mojang.brigadier.Message arg0),,,,,method,a(com.mojang.brigadier.Message arg0),(Lcom/mojang/brigadier/Message;)Lij;,IChatBaseComponent
il$a,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;Z)V,private
il$a,a(),func_150686_a(),,,,,method,a(),()Z,boolean
il$a,b(),func_150685_b(),,,,,method,b(),()Ljava/lang/String;,String
il$a,a(String arg0),func_150684_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lil$a;,ChatHoverable$EnumHoverAction
il,<init>,,,,,,constructor,"(arg0, arg1)",(Lil$a;Lij;)V,public
il,a(),func_150701_a(),,,,,method,a(),()Lil$a;,ChatHoverable$EnumHoverAction
il,b(),func_150702_b(),,,,,method,b(),()Lij;,IChatBaseComponent
im,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,public
im,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
im,f(),func_150259_f(),,,,,method,f(),()Lim;,ChatComponentKeybind
im,g(),func_193633_h(),,,,,method,g(),()Ljava/lang/String;,String
in,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;Ljava/lang/String;)V,public
in,f(),func_179995_g(),,,,,method,f(),()Ljava/lang/String;,String
in,g(),func_197666_h(),,,,,method,g(),()Ldp;,EntitySelector
in,h(),func_179994_h(),,,,,method,h(),()Ljava/lang/String;,String
in,b(String arg0),func_179997_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)V,void
in,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
in,b(bu arg0),func_197665_b(CommandSource arg0),,,,,method,b(bu arg0),(Lbu;)V,void
in,i(),func_150259_f(),,,,,method,i(),()Lin;,ChatComponentScore
io,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,public
io,f(),func_179992_g(),,,,,method,f(),()Ljava/lang/String;,String
io,a(bu arg0),func_197668_a(CommandSource arg0),,,,,method,a(bu arg0),(Lbu;)Lij;,IChatBaseComponent
io,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
io,h(),func_150259_f(),,,,,method,h(),()Lio;,ChatComponentSelector
ip$1,<init>,,,,,,constructor,(),()V,
ip$1,a(),func_150215_a(),getColor(),,,,method,a(),()La;,EnumChatFormat
ip$1,b(),func_150223_b(),isBold(),,,,method,b(),()Z,boolean
ip$1,c(),func_150242_c(),isItalic(),,,,method,c(),()Z,boolean
ip$1,d(),func_150236_d(),isStrikethrough(),,,,method,d(),()Z,boolean
ip$1,e(),func_150234_e(),isUnderlined(),,,,method,e(),()Z,boolean
ip$1,f(),func_150233_f(),isRandom(),,,,method,f(),()Z,boolean
ip$1,h(),func_150235_h(),,,,,method,h(),()Lii;,ChatClickable
ip$1,i(),func_150210_i(),,,,,method,i(),()Lil;,ChatHoverable
ip$1,j(),func_179986_j(),,,,,method,j(),()Ljava/lang/String;,String
ip$1,a(a arg0),func_150238_a(TextFormatting arg0),setColor(EnumChatFormat arg0),,,,method,a(a arg0),(La;)Lip;,ChatModifier
ip$1,a(Boolean arg0),func_150227_a(Boolean arg0),setBold(Boolean arg0),,,,method,a(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip$1,b(Boolean arg0),func_150217_b(Boolean arg0),setItalic(Boolean arg0),,,,method,b(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip$1,c(Boolean arg0),func_150225_c(Boolean arg0),setStrikethrough(Boolean arg0),,,,method,c(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip$1,d(Boolean arg0),func_150228_d(Boolean arg0),setUnderline(Boolean arg0),,,,method,d(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip$1,e(Boolean arg0),func_150237_e(Boolean arg0),setRandom(Boolean arg0),,,,method,e(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip$1,a(ii arg0),func_150241_a(ClickEvent arg0),setChatClickable(ChatClickable arg0),,,,method,a(ii arg0),(Lii;)Lip;,ChatModifier
ip$1,a(il arg0),func_150209_a(HoverEvent arg0),setChatHoverable(ChatHoverable arg0),,,,method,a(il arg0),(Lil;)Lip;,ChatModifier
ip$1,a(ip arg0),func_150221_a(Style arg0),setChatModifier(ChatModifier arg0),,,,method,a(ip arg0),(Lip;)Lip;,ChatModifier
ip$1,m(),func_150232_l(),clone(),,,,method,m(),()Lip;,ChatModifier
ip$1,n(),func_150206_m(),,,,,method,n(),()Lip;,ChatModifier
ip$1,k(),func_150218_j(),,,,,method,k(),()Ljava/lang/String;,String
ip$a,<init>,,,,,,constructor,(),()V,public
ip$a,"a(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)","deserialize(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)",,,,,method,"a(com.google.gson.JsonElement arg0, Type arg1, com.google.gson.JsonDeserializationContext arg2)",(Lcom/google/gson/JsonElement;Ljava/lang/reflect/Type;Lcom/google/gson/JsonDeserializationContext;)Lip;,ChatModifier
ip$a,"a(ip arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)","serialize(Style arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)",,,,,method,"a(ip arg0, Type arg1, com.google.gson.JsonSerializationContext arg2)",(Lip;Ljava/lang/reflect/Type;Lcom/google/gson/JsonSerializationContext;)Lcom/google/gson/JsonElement;,com.google.gson.JsonElement
ip,<init>,,,,,,constructor,(),()V,public
ip,a(),func_150215_a(),getColor(),,,,method,a(),()La;,EnumChatFormat
ip,b(),func_150223_b(),isBold(),,,,method,b(),()Z,boolean
ip,c(),func_150242_c(),isItalic(),,,,method,c(),()Z,boolean
ip,d(),func_150236_d(),isStrikethrough(),,,,method,d(),()Z,boolean
ip,e(),func_150234_e(),isUnderlined(),,,,method,e(),()Z,boolean
ip,f(),func_150233_f(),isRandom(),,,,method,f(),()Z,boolean
ip,g(),func_150229_g(),,,,,method,g(),()Z,boolean
ip,h(),func_150235_h(),,,,,method,h(),()Lii;,ChatClickable
ip,i(),func_150210_i(),,,,,method,i(),()Lil;,ChatHoverable
ip,j(),func_179986_j(),,,,,method,j(),()Ljava/lang/String;,String
ip,a(a arg0),func_150238_a(TextFormatting arg0),setColor(EnumChatFormat arg0),,,,method,a(a arg0),(La;)Lip;,ChatModifier
ip,a(Boolean arg0),func_150227_a(Boolean arg0),setBold(Boolean arg0),,,,method,a(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip,b(Boolean arg0),func_150217_b(Boolean arg0),setItalic(Boolean arg0),,,,method,b(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip,c(Boolean arg0),func_150225_c(Boolean arg0),setStrikethrough(Boolean arg0),,,,method,c(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip,d(Boolean arg0),func_150228_d(Boolean arg0),setUnderline(Boolean arg0),,,,method,d(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip,e(Boolean arg0),func_150237_e(Boolean arg0),setRandom(Boolean arg0),,,,method,e(Boolean arg0),(Ljava/lang/Boolean;)Lip;,ChatModifier
ip,a(ii arg0),func_150241_a(ClickEvent arg0),setChatClickable(ChatClickable arg0),,,,method,a(ii arg0),(Lii;)Lip;,ChatModifier
ip,a(il arg0),func_150209_a(HoverEvent arg0),setChatHoverable(ChatHoverable arg0),,,,method,a(il arg0),(Lil;)Lip;,ChatModifier
ip,a(String arg0),func_179989_a(String arg0),setInsertion(String arg0),,,,method,a(String arg0),(Ljava/lang/String;)Lip;,ChatModifier
ip,a(ip arg0),func_150221_a(Style arg0),setChatModifier(ChatModifier arg0),,,,method,a(ip arg0),(Lip;)Lip;,ChatModifier
ip,k(),func_150218_j(),,,,,method,k(),()Ljava/lang/String;,String
ip,o(),func_150224_n(),,,,,method,o(),()Lip;,ChatModifier
ip,m(),func_150232_l(),clone(),,,,method,m(),()Lip;,ChatModifier
ip,n(),func_150206_m(),,,,,method,n(),()Lip;,ChatModifier
iq,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,public
iq,f(),func_150265_g(),,,,,method,f(),()Ljava/lang/String;,String
iq,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
iq,g(),func_150259_f(),,,,,method,g(),()Liq;,ChatComponentText
ir,<init>,,,,,,constructor,"(arg0, arg1)",(Ljava/lang/String;[Ljava/lang/Object;)V,public
ir,f(),func_150270_g(),,,,,method,f(),()V,void
ir,b(String arg0),func_150269_b(String arg0),,,,,method,b(String arg0),(Ljava/lang/String;)V,void
ir,a(int arg0),func_150272_a(int arg0),,,,,method,a(int arg0),(I)Lij;,IChatBaseComponent
ir,a(ip arg0),func_150255_a(Style arg0),setChatModifier(ChatModifier arg0),,,,method,a(ip arg0),(Lip;)Lij;,IChatBaseComponent
ir,iterator(),iterator(),,,,,method,iterator(),()Ljava/util/Iterator;,Iterator<IChatBaseComponent>
ir,d(),func_150261_e(),getText(),,,,method,d(),()Ljava/lang/String;,String
ir,g(),func_150259_f(),,,,,method,g(),()Lir;,ChatMessage
ir,h(),func_150268_i(),,,,,method,h(),()Ljava/lang/String;,String
ir,i(),func_150271_j(),,,,,method,i(),()[Ljava/lang/Object;,Object[]
is,<init>,,,,,,constructor,"(arg0, arg1)",(Lir;Ljava/lang/String;)V,public
is,<init>,,,,,,constructor,"(arg0, arg1)",(Lir;I)V,public
is,<init>,,,,,,constructor,"(arg0, arg1)",(Lir;Ljava/lang/Throwable;)V,public
iv,a(hy arg0),func_148837_a(PacketBuffer arg0),,,,,method,a(hy arg0),(Lhy;)V,void
iv,b(hy arg0),func_148840_b(PacketBuffer arg0),,,,,method,b(hy arg0),(Lhy;)V,void
iv,a(T arg0),func_148833_a(T arg0),,,,,method,a(T arg0),(Ljava/lang/Object;)V,void
iv,a(),func_211402_a(),,,,,method,a(),()Z,boolean
iw,<init>,,,,,,constructor,(),()V,private
ix,"a(iv<T> arg0, T arg1, acs arg2)","func_180031_a(Packet<T> arg0, T arg1, IThreadListener arg2)","ensureMainThread(Packet<T> arg0, T arg1, IAsyncTaskHandler arg2)",,,,method,"a(iv<T> arg0, T arg1, acs arg2)",(Liv;Ljava/lang/Object;Lacs;)Lib;,<T extends PacketListener> void
iy,a(iz arg0),func_147235_a(SPacketSpawnObject arg0),,,,,method,a(iz arg0),(Liz;)V,void
iy,a(ja arg0),func_147286_a(SPacketSpawnExperienceOrb arg0),,,,,method,a(ja arg0),(Lja;)V,void
iy,a(jb arg0),func_147292_a(SPacketSpawnGlobalEntity arg0),,,,,method,a(jb arg0),(Ljb;)V,void
iy,a(jc arg0),func_147281_a(SPacketSpawnMob arg0),,,,,method,a(jc arg0),(Ljc;)V,void
iy,a(lm arg0),func_147291_a(SPacketScoreboardObjective arg0),,,,,method,a(lm arg0),(Llm;)V,void
iy,a(jd arg0),func_147288_a(SPacketSpawnPainting arg0),,,,,method,a(jd arg0),(Ljd;)V,void
iy,a(je arg0),func_147237_a(SPacketSpawnPlayer arg0),,,,,method,a(je arg0),(Lje;)V,void
iy,a(jf arg0),func_147279_a(SPacketAnimation arg0),,,,,method,a(jf arg0),(Ljf;)V,void
iy,a(jg arg0),func_147293_a(SPacketStatistics arg0),,,,,method,a(jg arg0),(Ljg;)V,void
iy,a(kv arg0),func_191980_a(SPacketRecipeBook arg0),,,,,method,a(kv arg0),(Lkv;)V,void
iy,a(jh arg0),func_147294_a(SPacketBlockBreakAnim arg0),,,,,method,a(jh arg0),(Ljh;)V,void
iy,a(kn arg0),func_147268_a(SPacketSignEditorOpen arg0),,,,,method,a(kn arg0),(Lkn;)V,void
iy,a(ji arg0),func_147273_a(SPacketUpdateTileEntity arg0),,,,,method,a(ji arg0),(Lji;)V,void
iy,a(jj arg0),func_147261_a(SPacketBlockAction arg0),,,,,method,a(jj arg0),(Ljj;)V,void
iy,a(jk arg0),func_147234_a(SPacketBlockChange arg0),,,,,method,a(jk arg0),(Ljk;)V,void
iy,a(jn arg0),func_147251_a(SPacketChat arg0),,,,,method,a(jn arg0),(Ljn;)V,void
iy,a(jo arg0),func_147287_a(SPacketMultiBlockChange arg0),,,,,method,a(jo arg0),(Ljo;)V,void
iy,a(kk arg0),func_147264_a(SPacketMaps arg0),,,,,method,a(kk arg0),(Lkk;)V,void
iy,a(jr arg0),func_147239_a(SPacketConfirmTransaction arg0),,,,,method,a(jr arg0),(Ljr;)V,void
iy,a(js arg0),func_147276_a(SPacketCloseWindow arg0),,,,,method,a(js arg0),(Ljs;)V,void
iy,a(ju arg0),func_147241_a(SPacketWindowItems arg0),,,,,method,a(ju arg0),(Lju;)V,void
iy,a(jt arg0),func_147265_a(SPacketOpenWindow arg0),,,,,method,a(jt arg0),(Ljt;)V,void
iy,a(jv arg0),func_147245_a(SPacketWindowProperty arg0),,,,,method,a(jv arg0),(Ljv;)V,void
iy,a(jw arg0),func_147266_a(SPacketSetSlot arg0),,,,,method,a(jw arg0),(Ljw;)V,void
iy,a(jy arg0),func_147240_a(SPacketCustomPayload arg0),,,,,method,a(jy arg0),(Ljy;)V,void
iy,a(ka arg0),func_147253_a(SPacketDisconnect arg0),,,,,method,a(ka arg0),(Lka;)V,void
iy,a(ku arg0),func_147278_a(SPacketUseBed arg0),,,,,method,a(ku arg0),(Lku;)V,void
iy,a(kb arg0),func_147236_a(SPacketEntityStatus arg0),,,,,method,a(kb arg0),(Lkb;)V,void
iy,a(lh arg0),func_147243_a(SPacketEntityAttach arg0),,,,,method,a(lh arg0),(Llh;)V,void
iy,a(ln arg0),func_184328_a(SPacketSetPassengers arg0),,,,,method,a(ln arg0),(Lln;)V,void
iy,a(kc arg0),func_147283_a(SPacketExplosion arg0),,,,,method,a(kc arg0),(Lkc;)V,void
iy,a(ke arg0),func_147252_a(SPacketChangeGameState arg0),,,,,method,a(ke arg0),(Lke;)V,void
iy,a(kf arg0),func_147272_a(SPacketKeepAlive arg0),,,,,method,a(kf arg0),(Lkf;)V,void
iy,a(kg arg0),func_147263_a(SPacketChunkData arg0),,,,,method,a(kg arg0),(Lkg;)V,void
iy,a(kd arg0),func_184326_a(SPacketUnloadChunk arg0),,,,,method,a(kd arg0),(Lkd;)V,void
iy,a(kh arg0),func_147277_a(SPacketEffect arg0),,,,,method,a(kh arg0),(Lkh;)V,void
iy,a(kj arg0),func_147282_a(SPacketJoinGame arg0),,,,,method,a(kj arg0),(Lkj;)V,void
iy,a(kl arg0),func_147259_a(SPacketEntity arg0),,,,,method,a(kl arg0),(Lkl;)V,void
iy,a(kt arg0),func_184330_a(SPacketPlayerPosLook arg0),,,,,method,a(kt arg0),(Lkt;)V,void
iy,a(ki arg0),func_147289_a(SPacketParticles arg0),,,,,method,a(ki arg0),(Lki;)V,void
iy,a(kp arg0),func_147270_a(SPacketPlayerAbilities arg0),,,,,method,a(kp arg0),(Lkp;)V,void
iy,a(kr arg0),func_147256_a(SPacketPlayerListItem arg0),,,,,method,a(kr arg0),(Lkr;)V,void
