混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
bdm$b,net/minecraft/entity/monster/GuardianEntity$TargetPredicate,net/minecraft/server/v1_16_R3/EntityGuardian$EntitySelectorGuardianTargetHumanSquid,net/minecraft/world/entity/monster/Guardian$GuardianAttackSelector,net/minecraft/entity/mob/GuardianEntity$GuardianTargetPredicate,net/minecraft/class_1577$class_1579
bdm$c,net/minecraft/entity/monster/GuardianEntity$MoveHelperController,net/minecraft/server/v1_16_R3/EntityGuardian$ControllerMoveGuardian,net/minecraft/world/entity/monster/Guardian$GuardianMoveControl,net/minecraft/entity/mob/GuardianEntity$GuardianMoveControl,net/minecraft/class_1577$class_1580
bdm,net/minecraft/entity/monster/GuardianEntity,net/minecraft/server/v1_16_R3/EntityGuardian,net/minecraft/world/entity/monster/Guardian,net/minecraft/entity/mob/GuardianEntity,net/minecraft/class_1577
bdn,net/minecraft/entity/monster/HuskEntity,net/minecraft/server/v1_16_R3/EntityZombieHusk,net/minecraft/world/entity/monster/Husk,net/minecraft/entity/mob/HuskEntity,net/minecraft/class_1576
bdo$a,net/minecraft/entity/monster/IllusionerEntity$BlindnessSpellGoal,net/minecraft/server/v1_16_R3/EntityIllagerIllusioner$a,net/minecraft/world/entity/monster/Illusioner$IllusionerBlindnessSpellGoal,net/minecraft/entity/mob/IllusionerEntity$BlindTargetGoal,net/minecraft/class_1581$class_1582
bdo$b,net/minecraft/entity/monster/IllusionerEntity$MirrorSpellGoal,net/minecraft/server/v1_16_R3/EntityIllagerIllusioner$b,net/minecraft/world/entity/monster/Illusioner$IllusionerMirrorSpellGoal,net/minecraft/entity/mob/IllusionerEntity$GiveInvisibilityGoal,net/minecraft/class_1581$class_1583
bdo,net/minecraft/entity/monster/IllusionerEntity,net/minecraft/server/v1_16_R3/EntityIllagerIllusioner,net/minecraft/world/entity/monster/Illusioner,net/minecraft/entity/mob/IllusionerEntity,net/minecraft/class_1581
bdp,net/minecraft/entity/monster/MagmaCubeEntity,net/minecraft/server/v1_16_R3/EntityMagmaCube,net/minecraft/world/entity/monster/MagmaCube,net/minecraft/entity/mob/MagmaCubeEntity,net/minecraft/class_1589
bdq,net/minecraft/entity/monster/MonsterEntity,net/minecraft/server/v1_16_R3/EntityMonster,net/minecraft/world/entity/monster/Monster,net/minecraft/entity/mob/HostileEntity,net/minecraft/class_1588
bdr$a,net/minecraft/entity/monster/PatrollerEntity$PatrolGoal,net/minecraft/server/v1_16_R3/EntityMonsterPatrolling$a,net/minecraft/world/entity/monster/PatrollingMonster$LongDistancePatrolGoal,net/minecraft/entity/mob/PatrolEntity$PatrolGoal,net/minecraft/class_3732$class_3733
bdr,net/minecraft/entity/monster/PatrollerEntity,net/minecraft/server/v1_16_R3/EntityMonsterPatrolling,net/minecraft/world/entity/monster/PatrollingMonster,net/minecraft/entity/mob/PatrolEntity,net/minecraft/class_3732
bds$a,net/minecraft/entity/monster/PhantomEntity$AttackPhase,net/minecraft/server/v1_16_R3/EntityPhantom$AttackPhase,net/minecraft/world/entity/monster/Phantom$AttackPhase,net/minecraft/entity/mob/PhantomEntity$PhantomMovementType,net/minecraft/class_1593$class_1594
bds$b,net/minecraft/entity/monster/PhantomEntity$AttackPlayerGoal,net/minecraft/server/v1_16_R3/EntityPhantom$b,net/minecraft/world/entity/monster/Phantom$PhantomAttackPlayerTargetGoal,net/minecraft/entity/mob/PhantomEntity$FindTargetGoal,net/minecraft/class_1593$class_1595
bds$c,net/minecraft/entity/monster/PhantomEntity$PickAttackGoal,net/minecraft/server/v1_16_R3/EntityPhantom$c,net/minecraft/world/entity/monster/Phantom$PhantomAttackStrategyGoal,net/minecraft/entity/mob/PhantomEntity$StartAttackGoal,net/minecraft/class_1593$class_1596
bds$d,net/minecraft/entity/monster/PhantomEntity$BodyHelperController,net/minecraft/server/v1_16_R3/EntityPhantom$d,net/minecraft/world/entity/monster/Phantom$PhantomBodyRotationControl,net/minecraft/entity/mob/PhantomEntity$PhantomBodyControl,net/minecraft/class_1593$class_1597
bds$e,net/minecraft/entity/monster/PhantomEntity$OrbitPointGoal,net/minecraft/server/v1_16_R3/EntityPhantom$e,net/minecraft/world/entity/monster/Phantom$PhantomCircleAroundAnchorGoal,net/minecraft/entity/mob/PhantomEntity$CircleMovementGoal,net/minecraft/class_1593$class_1598
bds$f,net/minecraft/entity/monster/PhantomEntity$LookHelperController,net/minecraft/server/v1_16_R3/EntityPhantom$f,net/minecraft/world/entity/monster/Phantom$PhantomLookControl,net/minecraft/entity/mob/PhantomEntity$PhantomLookControl,net/minecraft/class_1593$class_1599
bds$g,net/minecraft/entity/monster/PhantomEntity$MoveHelperController,net/minecraft/server/v1_16_R3/EntityPhantom$g,net/minecraft/world/entity/monster/Phantom$PhantomMoveControl,net/minecraft/entity/mob/PhantomEntity$PhantomMoveControl,net/minecraft/class_1593$class_1600
bds$h,net/minecraft/entity/monster/PhantomEntity$MoveGoal,net/minecraft/server/v1_16_R3/EntityPhantom$h,net/minecraft/world/entity/monster/Phantom$PhantomMoveTargetGoal,net/minecraft/entity/mob/PhantomEntity$MovementGoal,net/minecraft/class_1593$class_1601
bds$i,net/minecraft/entity/monster/PhantomEntity$SweepAttackGoal,net/minecraft/server/v1_16_R3/EntityPhantom$i,net/minecraft/world/entity/monster/Phantom$PhantomSweepAttackGoal,net/minecraft/entity/mob/PhantomEntity$SwoopMovementGoal,net/minecraft/class_1593$class_1602
bds,net/minecraft/entity/monster/PhantomEntity,net/minecraft/server/v1_16_R3/EntityPhantom,net/minecraft/world/entity/monster/Phantom,net/minecraft/entity/mob/PhantomEntity,net/minecraft/class_1593
bdt,net/minecraft/entity/monster/PillagerEntity,net/minecraft/server/v1_16_R3/EntityPillager,net/minecraft/world/entity/monster/Pillager,net/minecraft/entity/mob/PillagerEntity,net/minecraft/class_1604
bdu,net/minecraft/entity/IRangedAttackMob,net/minecraft/server/v1_16_R3/IRangedEntity,net/minecraft/world/entity/monster/RangedAttackMob,net/minecraft/entity/ai/RangedAttackMob,net/minecraft/class_1603
bdv$a,net/minecraft/entity/monster/RavagerEntity$AttackGoal,net/minecraft/server/v1_16_R3/EntityRavager$a,net/minecraft/world/entity/monster/Ravager$RavagerMeleeAttackGoal,net/minecraft/entity/mob/RavagerEntity$AttackGoal,net/minecraft/class_1584$class_1585
bdv$b,net/minecraft/entity/monster/RavagerEntity$Navigator,net/minecraft/server/v1_16_R3/EntityRavager$b,net/minecraft/world/entity/monster/Ravager$RavagerNavigation,net/minecraft/entity/mob/RavagerEntity$Navigation,net/minecraft/class_1584$class_1586
bdv$c,net/minecraft/entity/monster/RavagerEntity$Processor,net/minecraft/server/v1_16_R3/EntityRavager$c,net/minecraft/world/entity/monster/Ravager$RavagerNodeEvaluator,net/minecraft/entity/mob/RavagerEntity$PathNodeMaker,net/minecraft/class_1584$class_1587
bdv,net/minecraft/entity/monster/RavagerEntity,net/minecraft/server/v1_16_R3/EntityRavager,net/minecraft/world/entity/monster/Ravager,net/minecraft/entity/mob/RavagerEntity,net/minecraft/class_1584
bdw$a,net/minecraft/entity/monster/ShulkerEntity$AttackGoal,net/minecraft/server/v1_16_R3/EntityShulker$a,net/minecraft/world/entity/monster/Shulker$ShulkerAttackGoal,net/minecraft/entity/mob/ShulkerEntity$ShootBulletGoal,net/minecraft/class_1606$class_1607
bdw$b,net/minecraft/entity/monster/ShulkerEntity$BodyHelperController,net/minecraft/server/v1_16_R3/EntityShulker$b,net/minecraft/world/entity/monster/Shulker$ShulkerBodyRotationControl,net/minecraft/entity/mob/ShulkerEntity$ShulkerBodyControl,net/minecraft/class_1606$class_1608
bdw$c,net/minecraft/entity/monster/ShulkerEntity$DefenseAttackGoal,net/minecraft/server/v1_16_R3/EntityShulker$c,net/minecraft/world/entity/monster/Shulker$ShulkerDefenseAttackGoal,net/minecraft/entity/mob/ShulkerEntity$SearchForTargetGoal,net/minecraft/class_1606$class_1609
bdw$d,net/minecraft/entity/monster/ShulkerEntity$AttackNearestGoal,net/minecraft/server/v1_16_R3/EntityShulker$d,net/minecraft/world/entity/monster/Shulker$ShulkerNearestAttackGoal,net/minecraft/entity/mob/ShulkerEntity$SearchForPlayerGoal,net/minecraft/class_1606$class_1610
bdw$e,net/minecraft/entity/monster/ShulkerEntity$PeekGoal,net/minecraft/server/v1_16_R3/EntityShulker$e,net/minecraft/world/entity/monster/Shulker$ShulkerPeekGoal,net/minecraft/entity/mob/ShulkerEntity$PeekGoal,net/minecraft/class_1606$class_1611
bdw,net/minecraft/entity/monster/ShulkerEntity,net/minecraft/server/v1_16_R3/EntityShulker,net/minecraft/world/entity/monster/Shulker,net/minecraft/entity/mob/ShulkerEntity,net/minecraft/class_1606
bdx$a,net/minecraft/entity/monster/SilverfishEntity$HideInStoneGoal,net/minecraft/server/v1_16_R3/EntitySilverfish$PathfinderGoalSilverfishHideInBlock,net/minecraft/world/entity/monster/Silverfish$SilverfishMergeWithStoneGoal,net/minecraft/entity/mob/SilverfishEntity$WanderAndInfestGoal,net/minecraft/class_1614$class_1615
bdx$b,net/minecraft/entity/monster/SilverfishEntity$SummonSilverfishGoal,net/minecraft/server/v1_16_R3/EntitySilverfish$PathfinderGoalSilverfishWakeOthers,net/minecraft/world/entity/monster/Silverfish$SilverfishWakeUpFriendsGoal,net/minecraft/entity/mob/SilverfishEntity$CallForHelpGoal,net/minecraft/class_1614$class_1616
bdx,net/minecraft/entity/monster/SilverfishEntity,net/minecraft/server/v1_16_R3/EntitySilverfish,net/minecraft/world/entity/monster/Silverfish,net/minecraft/entity/mob/SilverfishEntity,net/minecraft/class_1614
bdy,net/minecraft/entity/monster/SkeletonEntity,net/minecraft/server/v1_16_R3/EntitySkeleton,net/minecraft/world/entity/monster/Skeleton,net/minecraft/entity/mob/SkeletonEntity,net/minecraft/class_1613
bdz$a,net/minecraft/entity/monster/SlimeEntity$AttackGoal,net/minecraft/server/v1_16_R3/EntitySlime$PathfinderGoalSlimeNearestPlayer,net/minecraft/world/entity/monster/Slime$SlimeAttackGoal,net/minecraft/entity/mob/SlimeEntity$FaceTowardTargetGoal,net/minecraft/class_1621$class_1622
bdz$b,net/minecraft/entity/monster/SlimeEntity$FloatGoal,net/minecraft/server/v1_16_R3/EntitySlime$PathfinderGoalSlimeRandomJump,net/minecraft/world/entity/monster/Slime$SlimeFloatGoal,net/minecraft/entity/mob/SlimeEntity$SwimmingGoal,net/minecraft/class_1621$class_1623
bdz$c,net/minecraft/entity/monster/SlimeEntity$HopGoal,net/minecraft/server/v1_16_R3/EntitySlime$PathfinderGoalSlimeIdle,net/minecraft/world/entity/monster/Slime$SlimeKeepOnJumpingGoal,net/minecraft/entity/mob/SlimeEntity$MoveGoal,net/minecraft/class_1621$class_1624
bdz$d,net/minecraft/entity/monster/SlimeEntity$MoveHelperController,net/minecraft/server/v1_16_R3/EntitySlime$ControllerMoveSlime,net/minecraft/world/entity/monster/Slime$SlimeMoveControl,net/minecraft/entity/mob/SlimeEntity$SlimeMoveControl,net/minecraft/class_1621$class_1625
bdz$e,net/minecraft/entity/monster/SlimeEntity$FaceRandomGoal,net/minecraft/server/v1_16_R3/EntitySlime$PathfinderGoalSlimeRandomDirection,net/minecraft/world/entity/monster/Slime$SlimeRandomDirectionGoal,net/minecraft/entity/mob/SlimeEntity$RandomLookGoal,net/minecraft/class_1621$class_1626
bdz,net/minecraft/entity/monster/SlimeEntity,net/minecraft/server/v1_16_R3/EntitySlime,net/minecraft/world/entity/monster/Slime,net/minecraft/entity/mob/SlimeEntity,net/minecraft/class_1621
be$a,net/minecraft/advancements/criterion/EntityFlagsPredicate$Builder,net/minecraft/server/v1_16_R3/CriterionConditionEntityFlags$a,net/minecraft/advancements/critereon/EntityFlagsPredicate$Builder,net/minecraft/predicate/entity/EntityFlagsPredicate$Builder,net/minecraft/class_2040$class_2041
be,net/minecraft/advancements/criterion/EntityFlagsPredicate,net/minecraft/server/v1_16_R3/CriterionConditionEntityFlags,net/minecraft/advancements/critereon/EntityFlagsPredicate,net/minecraft/predicate/entity/EntityFlagsPredicate,net/minecraft/class_2040
bea$a,net/minecraft/entity/monster/SpellcastingIllagerEntity$SpellType,net/minecraft/server/v1_16_R3/EntityIllagerWizard$Spell,net/minecraft/world/entity/monster/SpellcasterIllager$IllagerSpell,net/minecraft/entity/mob/SpellcastingIllagerEntity$Spell,net/minecraft/class_1617$class_1618
bea$b,net/minecraft/entity/monster/SpellcastingIllagerEntity$CastingASpellGoal,net/minecraft/server/v1_16_R3/EntityIllagerWizard$b,net/minecraft/world/entity/monster/SpellcasterIllager$SpellcasterCastingSpellGoal,net/minecraft/entity/mob/SpellcastingIllagerEntity$LookAtTargetGoal,net/minecraft/class_1617$class_1619
bea$c,net/minecraft/entity/monster/SpellcastingIllagerEntity$UseSpellGoal,net/minecraft/server/v1_16_R3/EntityIllagerWizard$PathfinderGoalCastSpell,net/minecraft/world/entity/monster/SpellcasterIllager$SpellcasterUseSpellGoal,net/minecraft/entity/mob/SpellcastingIllagerEntity$CastSpellGoal,net/minecraft/class_1617$class_1620
bea,net/minecraft/entity/monster/SpellcastingIllagerEntity,net/minecraft/server/v1_16_R3/EntityIllagerWizard,net/minecraft/world/entity/monster/SpellcasterIllager,net/minecraft/entity/mob/SpellcastingIllagerEntity,net/minecraft/class_1617
beb$a,net/minecraft/entity/monster/SpiderEntity$AttackGoal,net/minecraft/server/v1_16_R3/EntitySpider$PathfinderGoalSpiderMeleeAttack,net/minecraft/world/entity/monster/Spider$SpiderAttackGoal,net/minecraft/entity/mob/SpiderEntity$AttackGoal,net/minecraft/class_1628$class_1629
beb$b,net/minecraft/entity/monster/SpiderEntity$GroupData,net/minecraft/server/v1_16_R3/EntitySpider$GroupDataSpider,net/minecraft/world/entity/monster/Spider$SpiderEffectsGroupData,net/minecraft/entity/mob/SpiderEntity$SpiderData,net/minecraft/class_1628$class_1630
beb$c,net/minecraft/entity/monster/SpiderEntity$TargetGoal,net/minecraft/server/v1_16_R3/EntitySpider$PathfinderGoalSpiderNearestAttackableTarget,net/minecraft/world/entity/monster/Spider$SpiderTargetGoal,net/minecraft/entity/mob/SpiderEntity$FollowTargetGoal,net/minecraft/class_1628$class_1631
beb,net/minecraft/entity/monster/SpiderEntity,net/minecraft/server/v1_16_R3/EntitySpider,net/minecraft/world/entity/monster/Spider,net/minecraft/entity/mob/SpiderEntity,net/minecraft/class_1628
bec,net/minecraft/entity/monster/StrayEntity,net/minecraft/server/v1_16_R3/EntitySkeletonStray,net/minecraft/world/entity/monster/Stray,net/minecraft/entity/mob/StrayEntity,net/minecraft/class_1627
bed$a,net/minecraft/entity/passive/StriderEntity$MoveToLavaGoal,net/minecraft/server/v1_16_R3/EntityStrider$a,net/minecraft/world/entity/monster/Strider$StriderGoToLavaGoal,net/minecraft/entity/passive/StriderEntity$GoBackToLavaGoal,net/minecraft/class_4985$class_5494
bed$b,net/minecraft/entity/passive/StriderEntity$LavaPathNavigator,net/minecraft/server/v1_16_R3/EntityStrider$b,net/minecraft/world/entity/monster/Strider$StriderPathNavigation,net/minecraft/entity/passive/StriderEntity$Navigation,net/minecraft/class_4985$class_4988
bed,net/minecraft/entity/passive/StriderEntity,net/minecraft/server/v1_16_R3/EntityStrider,net/minecraft/world/entity/monster/Strider,net/minecraft/entity/passive/StriderEntity,net/minecraft/class_4985
bee$a,net/minecraft/entity/monster/VexEntity$ChargeAttackGoal,net/minecraft/server/v1_16_R3/EntityVex$a,net/minecraft/world/entity/monster/Vex$VexChargeAttackGoal,net/minecraft/entity/mob/VexEntity$ChargeTargetGoal,net/minecraft/class_1634$class_1635
bee$b,net/minecraft/entity/monster/VexEntity$CopyOwnerTargetGoal,net/minecraft/server/v1_16_R3/EntityVex$b,net/minecraft/world/entity/monster/Vex$VexCopyOwnerTargetGoal,net/minecraft/entity/mob/VexEntity$TrackOwnerTargetGoal,net/minecraft/class_1634$class_1636
bee$c,net/minecraft/entity/monster/VexEntity$MoveHelperController,net/minecraft/server/v1_16_R3/EntityVex$c,net/minecraft/world/entity/monster/Vex$VexMoveControl,net/minecraft/entity/mob/VexEntity$VexMoveControl,net/minecraft/class_1634$class_1637
bee$d,net/minecraft/entity/monster/VexEntity$MoveRandomGoal,net/minecraft/server/v1_16_R3/EntityVex$d,net/minecraft/world/entity/monster/Vex$VexRandomMoveGoal,net/minecraft/entity/mob/VexEntity$LookAtTargetGoal,net/minecraft/class_1634$class_1638
bee,net/minecraft/entity/monster/VexEntity,net/minecraft/server/v1_16_R3/EntityVex,net/minecraft/world/entity/monster/Vex,net/minecraft/entity/mob/VexEntity,net/minecraft/class_1634
bef$a,net/minecraft/entity/monster/VindicatorEntity$BreakDoorGoal,net/minecraft/server/v1_16_R3/EntityVindicator$a,net/minecraft/world/entity/monster/Vindicator$VindicatorBreakDoorGoal,net/minecraft/entity/mob/VindicatorEntity$BreakDoorGoal,net/minecraft/class_1632$class_3761
bef$b,net/minecraft/entity/monster/VindicatorEntity$JohnnyAttackGoal,net/minecraft/server/v1_16_R3/EntityVindicator$b,net/minecraft/world/entity/monster/Vindicator$VindicatorJohnnyAttackGoal,net/minecraft/entity/mob/VindicatorEntity$FollowEntityGoal,net/minecraft/class_1632$class_1633
bef$c,net/minecraft/entity/monster/VindicatorEntity$AttackGoal,net/minecraft/server/v1_16_R3/EntityVindicator$c,net/minecraft/world/entity/monster/Vindicator$VindicatorMeleeAttackGoal,net/minecraft/entity/mob/VindicatorEntity$AttackGoal,net/minecraft/class_1632$class_4293
bef,net/minecraft/entity/monster/VindicatorEntity,net/minecraft/server/v1_16_R3/EntityVindicator,net/minecraft/world/entity/monster/Vindicator,net/minecraft/entity/mob/VindicatorEntity,net/minecraft/class_1632
beg,net/minecraft/entity/monster/WitchEntity,net/minecraft/server/v1_16_R3/EntityWitch,net/minecraft/world/entity/monster/Witch,net/minecraft/entity/mob/WitchEntity,net/minecraft/class_1640
beh,net/minecraft/entity/monster/WitherSkeletonEntity,net/minecraft/server/v1_16_R3/EntitySkeletonWither,net/minecraft/world/entity/monster/WitherSkeleton,net/minecraft/entity/mob/WitherSkeletonEntity,net/minecraft/class_1639
bei,net/minecraft/entity/monster/ZoglinEntity,net/minecraft/server/v1_16_R3/EntityZoglin,net/minecraft/world/entity/monster/Zoglin,net/minecraft/entity/mob/ZoglinEntity,net/minecraft/class_5136
bej$a,net/minecraft/entity/monster/ZombieEntity$AttackTurtleEggGoal,net/minecraft/server/v1_16_R3/EntityZombie$a,net/minecraft/world/entity/monster/Zombie$ZombieAttackTurtleEggGoal,net/minecraft/entity/mob/ZombieEntity$DestroyEggGoal,net/minecraft/class_1642$class_1643
bej$b,net/minecraft/entity/monster/ZombieEntity$GroupData,net/minecraft/server/v1_16_R3/EntityZombie$GroupDataZombie,net/minecraft/world/entity/monster/Zombie$ZombieGroupData,net/minecraft/entity/mob/ZombieEntity$ZombieData,net/minecraft/class_1642$class_1644
bej,net/minecraft/entity/monster/ZombieEntity,net/minecraft/server/v1_16_R3/EntityZombie,net/minecraft/world/entity/monster/Zombie,net/minecraft/entity/mob/ZombieEntity,net/minecraft/class_1642
bek,net/minecraft/entity/monster/ZombieVillagerEntity,net/minecraft/server/v1_16_R3/EntityZombieVillager,net/minecraft/world/entity/monster/ZombieVillager,net/minecraft/entity/mob/ZombieVillagerEntity,net/minecraft/class_1641
bel,net/minecraft/entity/monster/ZombifiedPiglinEntity,net/minecraft/server/v1_16_R3/EntityPigZombie,net/minecraft/world/entity/monster/ZombifiedPiglin,net/minecraft/entity/mob/ZombifiedPiglinEntity,net/minecraft/class_1590
bem,net/minecraft/entity/monster/HoglinEntity,net/minecraft/server/v1_16_R3/EntityHoglin,net/minecraft/world/entity/monster/hoglin/Hoglin,net/minecraft/entity/mob/HoglinEntity,net/minecraft/class_4760
ben,net/minecraft/entity/monster/HoglinTasks,net/minecraft/server/v1_16_R3/HoglinAI,net/minecraft/world/entity/monster/hoglin/HoglinAi,net/minecraft/entity/mob/HoglinBrain,net/minecraft/class_4835
beo,net/minecraft/entity/monster/IFlinging,net/minecraft/server/v1_16_R3/IOglin,net/minecraft/world/entity/monster/hoglin/HoglinBase,net/minecraft/entity/mob/Hoglin,net/minecraft/class_5137
ber,net/minecraft/entity/monster/piglin/AbstractPiglinEntity,net/minecraft/server/v1_16_R3/EntityPiglinAbstract,net/minecraft/world/entity/monster/piglin/AbstractPiglin,net/minecraft/entity/mob/AbstractPiglinEntity,net/minecraft/class_5418
bes,net/minecraft/entity/monster/piglin/PiglinEntity,net/minecraft/server/v1_16_R3/EntityPiglin,net/minecraft/world/entity/monster/piglin/Piglin,net/minecraft/entity/mob/PiglinEntity,net/minecraft/class_4836
bet,net/minecraft/entity/monster/piglin/PiglinTasks,net/minecraft/server/v1_16_R3/PiglinAI,net/minecraft/world/entity/monster/piglin/PiglinAi,net/minecraft/entity/mob/PiglinBrain,net/minecraft/class_4838
beu,net/minecraft/entity/monster/piglin/PiglinAction,net/minecraft/server/v1_16_R3/EntityPiglinArmPose,net/minecraft/world/entity/monster/piglin/PiglinArmPose,net/minecraft/entity/mob/PiglinActivity,net/minecraft/class_4837
bev,net/minecraft/entity/monster/piglin/PiglinBruteEntity,net/minecraft/server/v1_16_R3/EntityPiglinBrute,net/minecraft/world/entity/monster/piglin/PiglinBrute,net/minecraft/entity/mob/PiglinBruteEntity,net/minecraft/class_5419
bew,net/minecraft/entity/monster/piglin/PiglinBruteBrain,net/minecraft/server/v1_16_R3/PiglinBruteAI,net/minecraft/world/entity/monster/piglin/PiglinBruteAi,net/minecraft/entity/mob/PiglinBruteBrain,net/minecraft/class_5420
bex,net/minecraft/entity/monster/piglin/FinishedHuntTask,net/minecraft/server/v1_16_R3/BehaviorRememberHuntedHoglin,net/minecraft/world/entity/monster/piglin/RememberIfHoglinWasKilled,net/minecraft/entity/ai/brain/task/HuntFinishTask,net/minecraft/class_4819
bey,net/minecraft/entity/monster/piglin/AdmireItemTask,net/minecraft/server/v1_16_R3/BehaviorStartAdmiringItem,net/minecraft/world/entity/monster/piglin/StartAdmiringItemIfSeen,net/minecraft/entity/ai/brain/task/AdmireItemTask,net/minecraft/class_4823
bez,net/minecraft/entity/monster/piglin/StartHuntTask,net/minecraft/server/v1_16_R3/BehaviorHuntHoglin,net/minecraft/world/entity/monster/piglin/StartHuntingHoglin,net/minecraft/entity/ai/brain/task/HuntHoglinTask,net/minecraft/class_4826
bf$a,net/minecraft/advancements/criterion/EntityHurtPlayerTrigger$Instance,net/minecraft/server/v1_16_R3/CriterionTriggerEntityHurtPlayer$a,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger$TriggerInstance,net/minecraft/advancement/criterion/EntityHurtPlayerCriterion$Conditions,net/minecraft/class_2044$class_2046
bf,net/minecraft/advancements/criterion/EntityHurtPlayerTrigger,net/minecraft/server/v1_16_R3/CriterionTriggerEntityHurtPlayer,net/minecraft/advancements/critereon/EntityHurtPlayerTrigger,net/minecraft/advancement/criterion/EntityHurtPlayerCriterion,net/minecraft/class_2044
bfa,net/minecraft/entity/monster/piglin/ForgetAdmiredItemTask,net/minecraft/server/v1_16_R3/BehaviorStopAdmiringItem,net/minecraft/world/entity/monster/piglin/StopAdmiringIfItemTooFarAway,net/minecraft/entity/ai/brain/task/WantNewItemTask,net/minecraft/class_4827
bfb,net/minecraft/entity/monster/piglin/StopReachingItemTask,net/minecraft/server/v1_16_R3/BehaviorAdmireTimeout,net/minecraft/world/entity/monster/piglin/StopAdmiringIfTiredOfTryingToReachItem,net/minecraft/entity/ai/brain/task/AdmireItemTimeLimitTask,net/minecraft/class_5430
bfc,net/minecraft/entity/monster/piglin/StartAdmiringItemTask,net/minecraft/server/v1_16_R3/BehaviorStopAdmiring,net/minecraft/world/entity/monster/piglin/StopHoldingItemIfNoLongerAdmiring,net/minecraft/entity/ai/brain/task/RemoveOffHandItemTask,net/minecraft/class_4830
bfe,net/minecraft/entity/merchant/villager/AbstractVillagerEntity,net/minecraft/server/v1_16_R3/EntityVillagerAbstract,net/minecraft/world/entity/npc/AbstractVillager,net/minecraft/entity/passive/MerchantEntity,net/minecraft/class_3988
bff,net/minecraft/world/spawner/CatSpawner,net/minecraft/server/v1_16_R3/MobSpawnerCat,net/minecraft/world/entity/npc/CatSpawner,net/minecraft/world/gen/CatSpawner,net/minecraft/class_4274
bfg,net/minecraft/entity/NPCMerchant,net/minecraft/server/v1_16_R3/MerchantWrapper,net/minecraft/world/entity/npc/ClientSideMerchant,net/minecraft/village/SimpleMerchant,net/minecraft/class_1645
bfi,net/minecraft/entity/INPC,net/minecraft/server/v1_16_R3/NPC,net/minecraft/world/entity/npc/Npc,net/minecraft/entity/Npc,net/minecraft/class_1655
bfj,net/minecraft/entity/merchant/villager/VillagerEntity,net/minecraft/server/v1_16_R3/EntityVillager,net/minecraft/world/entity/npc/Villager,net/minecraft/entity/passive/VillagerEntity,net/minecraft/class_1646
bfk,net/minecraft/entity/merchant/villager/VillagerData,net/minecraft/server/v1_16_R3/VillagerData,net/minecraft/world/entity/npc/VillagerData,net/minecraft/village/VillagerData,net/minecraft/class_3850
bfl,net/minecraft/entity/villager/IVillagerDataHolder,net/minecraft/server/v1_16_R3/VillagerDataHolder,net/minecraft/world/entity/npc/VillagerDataHolder,net/minecraft/village/VillagerDataContainer,net/minecraft/class_3851
bfm,net/minecraft/entity/merchant/villager/VillagerProfession,net/minecraft/server/v1_16_R3/VillagerProfession,net/minecraft/world/entity/npc/VillagerProfession,net/minecraft/village/VillagerProfession,net/minecraft/class_3852
bfn$a,net/minecraft/entity/merchant/villager/VillagerTrades$DyedArmorForEmeraldsTrade,net/minecraft/server/v1_16_R3/VillagerTrades$a,net/minecraft/world/entity/npc/VillagerTrades$DyedArmorForEmeralds,net/minecraft/village/TradeOffers$SellDyedArmorFactory,net/minecraft/class_3853$class_4160
bfn$b,net/minecraft/entity/merchant/villager/VillagerTrades$EmeraldForItemsTrade,net/minecraft/server/v1_16_R3/VillagerTrades$b,net/minecraft/world/entity/npc/VillagerTrades$EmeraldForItems,net/minecraft/village/TradeOffers$BuyForOneEmeraldFactory,net/minecraft/class_3853$class_4161
bfn$c,net/minecraft/entity/merchant/villager/VillagerTrades$EmeraldForVillageTypeItemTrade,net/minecraft/server/v1_16_R3/VillagerTrades$c,net/minecraft/world/entity/npc/VillagerTrades$EmeraldsForVillagerTypeItem,net/minecraft/village/TradeOffers$TypeAwareBuyForOneEmeraldFactory,net/minecraft/class_3853$class_4162
bfn$d,net/minecraft/entity/merchant/villager/VillagerTrades$EnchantedBookForEmeraldsTrade,net/minecraft/server/v1_16_R3/VillagerTrades$d,net/minecraft/world/entity/npc/VillagerTrades$EnchantBookForEmeralds,net/minecraft/village/TradeOffers$EnchantBookFactory,net/minecraft/class_3853$class_1648
bfn$e,net/minecraft/entity/merchant/villager/VillagerTrades$EnchantedItemForEmeraldsTrade,net/minecraft/server/v1_16_R3/VillagerTrades$e,net/minecraft/world/entity/npc/VillagerTrades$EnchantedItemForEmeralds,net/minecraft/village/TradeOffers$SellEnchantedToolFactory,net/minecraft/class_3853$class_4163
bfn$f,net/minecraft/entity/merchant/villager/VillagerTrades$ITrade,net/minecraft/server/v1_16_R3/VillagerTrades$IMerchantRecipeOption,net/minecraft/world/entity/npc/VillagerTrades$ItemListing,net/minecraft/village/TradeOffers$Factory,net/minecraft/class_3853$class_1652
bfn$g,net/minecraft/entity/merchant/villager/VillagerTrades$ItemsForEmeraldsAndItemsTrade,net/minecraft/server/v1_16_R3/VillagerTrades$g,net/minecraft/world/entity/npc/VillagerTrades$ItemsAndEmeraldsToItems,net/minecraft/village/TradeOffers$ProcessItemFactory,net/minecraft/class_3853$class_4164
