混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aqr,net/minecraft/block/BlockSnowBlock,net/minecraft/server/v1_11_R1/BlockSnowBlock,,,
aqs,net/minecraft/block/BlockSnow,net/minecraft/server/v1_11_R1/BlockSnow,,,
aqt,net/minecraft/block/BlockSoulSand,net/minecraft/server/v1_11_R1/BlockSlowSand,,,
aqu,net/minecraft/block/SoundType,net/minecraft/server/v1_11_R1/SoundEffectType,,,
aqv,net/minecraft/block/BlockSponge,net/minecraft/server/v1_11_R1/BlockSponge,,,
aqw,net/minecraft/block/BlockStainedGlass,net/minecraft/server/v1_11_R1/BlockStainedGlass,,,
aqx,net/minecraft/block/BlockStainedGlassPane,net/minecraft/server/v1_11_R1/BlockStainedGlassPane,,,
aqy$a,net/minecraft/block/BlockStairs$EnumHalf,net/minecraft/server/v1_11_R1/BlockStairs$EnumHalf,,,
aqy$b,net/minecraft/block/BlockStairs$EnumShape,net/minecraft/server/v1_11_R1/BlockStairs$EnumStairShape,,,
aqy,net/minecraft/block/BlockStairs,net/minecraft/server/v1_11_R1/BlockStairs,,,
aqz,net/minecraft/block/BlockStandingSign,net/minecraft/server/v1_11_R1/BlockFloorSign,,,
ar,net/minecraft/command/server/CommandOp,net/minecraft/server/v1_11_R1/CommandOp,,,
ara,net/minecraft/block/BlockStaticLiquid,net/minecraft/server/v1_11_R1/BlockStationary,,,
arb,net/minecraft/block/BlockStem,net/minecraft/server/v1_11_R1/BlockStem,,,
arc$a,net/minecraft/block/BlockStone$EnumType,net/minecraft/server/v1_11_R1/BlockStone$EnumStoneVariant,,,
arc,net/minecraft/block/BlockStone,net/minecraft/server/v1_11_R1/BlockStone,,,
ard$a,net/minecraft/block/BlockStoneBrick$EnumType,net/minecraft/server/v1_11_R1/BlockSmoothBrick$EnumStonebrickType,,,
ard,net/minecraft/block/BlockStoneBrick,net/minecraft/server/v1_11_R1/BlockSmoothBrick,,,
are,net/minecraft/block/BlockButtonStone,net/minecraft/server/v1_11_R1/BlockStoneButton,,,
arf$a,net/minecraft/block/BlockStoneSlab$EnumType,net/minecraft/server/v1_11_R1/BlockDoubleStepAbstract$EnumStoneSlabVariant,,,
arf,net/minecraft/block/BlockStoneSlab,net/minecraft/server/v1_11_R1/BlockDoubleStepAbstract,,,
arg,net/minecraft/block/BlockStructure,net/minecraft/server/v1_11_R1/BlockStructure,,,
arh,net/minecraft/block/BlockStructureVoid,net/minecraft/server/v1_11_R1/BlockStructureVoid,,,
ari$a,net/minecraft/block/BlockTallGrass$EnumType,net/minecraft/server/v1_11_R1/BlockLongGrass$EnumTallGrassType,,,
ari,net/minecraft/block/BlockTallGrass,net/minecraft/server/v1_11_R1/BlockLongGrass,,,
arj,net/minecraft/block/BlockPane,net/minecraft/server/v1_11_R1/BlockThin,,,
ark,net/minecraft/block/BlockTNT,net/minecraft/server/v1_11_R1/BlockTNT,,,
arl$1,net/minecraft/block/BlockTorch$1,net/minecraft/server/v1_11_R1/BlockTorch$1,,,
arl,net/minecraft/block/BlockTorch,net/minecraft/server/v1_11_R1/BlockTorch,,,
arm$a,net/minecraft/block/BlockTrapDoor$DoorHalf,net/minecraft/server/v1_11_R1/BlockTrapdoor$EnumTrapdoorHalf,,,
arm,net/minecraft/block/BlockTrapDoor,net/minecraft/server/v1_11_R1/BlockTrapdoor,,,
arn,net/minecraft/block/BlockTripWire,net/minecraft/server/v1_11_R1/BlockTripwire,,,
aro,net/minecraft/block/BlockTripWireHook,net/minecraft/server/v1_11_R1/BlockTripwireHook,,,
arp,net/minecraft/block/BlockVine,net/minecraft/server/v1_11_R1/BlockVine,,,
arq$a,net/minecraft/block/BlockWall$EnumType,net/minecraft/server/v1_11_R1/BlockCobbleWall$EnumCobbleVariant,,,
arq,net/minecraft/block/BlockWall,net/minecraft/server/v1_11_R1/BlockCobbleWall,,,
arr,net/minecraft/block/BlockWallSign,net/minecraft/server/v1_11_R1/BlockWallSign,,,
ars,net/minecraft/block/BlockLilyPad,net/minecraft/server/v1_11_R1/BlockWaterLily,,,
art,net/minecraft/block/BlockWeb,net/minecraft/server/v1_11_R1/BlockWeb,,,
aru,net/minecraft/block/BlockPressurePlateWeighted,net/minecraft/server/v1_11_R1/BlockPressurePlateWeighted,,,
arv,net/minecraft/block/BlockButtonWood,net/minecraft/server/v1_11_R1/BlockWoodButton,,,
arw,net/minecraft/block/BlockWoodSlab,net/minecraft/server/v1_11_R1/BlockWoodenStep,,,
arx,net/minecraft/block/BlockCarpet,net/minecraft/server/v1_11_R1/BlockCarpet,,,
ary,net/minecraft/block/BlockYellowFlower,net/minecraft/server/v1_11_R1/BlockYellowFlowers,,,
arz,net/minecraft/tileentity/TileEntityBanner,net/minecraft/server/v1_11_R1/TileEntityBanner,,,
as,net/minecraft/command/server/CommandPardonIp,net/minecraft/server/v1_11_R1/CommandPardonIP,,,
asa,net/minecraft/tileentity/BannerPattern,net/minecraft/server/v1_11_R1/EnumBannerPatternType,,,
asb$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,net/minecraft/server/v1_11_R1/TileEntityBeacon$BeaconColorTracker,,,
asb,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/server/v1_11_R1/TileEntityBeacon,,,
asc$1,net/minecraft/tileentity/TileEntity$1,net/minecraft/server/v1_11_R1/TileEntity$1,,,
asc$2,net/minecraft/tileentity/TileEntity$2,net/minecraft/server/v1_11_R1/TileEntity$2,,,
asc$3,net/minecraft/tileentity/TileEntity$3,net/minecraft/server/v1_11_R1/TileEntity$3,,,
asc,net/minecraft/tileentity/TileEntity,net/minecraft/server/v1_11_R1/TileEntity,,,
asd,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/server/v1_11_R1/TileEntityBrewingStand,,,
ase,net/minecraft/tileentity/TileEntityChest,net/minecraft/server/v1_11_R1/TileEntityChest,,,
asf$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/server/v1_11_R1/TileEntityCommand$1,,,
asf$a,net/minecraft/tileentity/TileEntityCommandBlock$Mode,net/minecraft/server/v1_11_R1/TileEntityCommand$Type,,,
asf,net/minecraft/tileentity/TileEntityCommandBlock,net/minecraft/server/v1_11_R1/TileEntityCommand,,,
asg,net/minecraft/tileentity/TileEntityComparator,net/minecraft/server/v1_11_R1/TileEntityComparator,,,
ash,net/minecraft/tileentity/TileEntityDaylightDetector,net/minecraft/server/v1_11_R1/TileEntityLightDetector,,,
asi,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/server/v1_11_R1/TileEntityDispenser,,,
asj,net/minecraft/tileentity/TileEntityDropper,net/minecraft/server/v1_11_R1/TileEntityDropper,,,
ask,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/server/v1_11_R1/TileEntityEnchantTable,,,
asl,net/minecraft/tileentity/TileEntityEnderChest,net/minecraft/server/v1_11_R1/TileEntityEnderChest,,,
asm,net/minecraft/tileentity/TileEntityFlowerPot,net/minecraft/server/v1_11_R1/TileEntityFlowerPot,,,
asn,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/server/v1_11_R1/TileEntityFurnace,,,
aso,net/minecraft/tileentity/IHopper,net/minecraft/server/v1_11_R1/IHopper,,,
asp,net/minecraft/tileentity/TileEntityHopper,net/minecraft/server/v1_11_R1/TileEntityHopper,,,
asq,net/minecraft/tileentity/TileEntityLockable,net/minecraft/server/v1_11_R1/TileEntityContainer,,,
asr$1,net/minecraft/tileentity/TileEntityMobSpawner$1,net/minecraft/server/v1_11_R1/TileEntityMobSpawner$1,,,
asr$2,net/minecraft/tileentity/TileEntityMobSpawner$2,net/minecraft/server/v1_11_R1/TileEntityMobSpawner$2,,,
asr,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/server/v1_11_R1/TileEntityMobSpawner,,,
ass,net/minecraft/tileentity/TileEntityNote,net/minecraft/server/v1_11_R1/TileEntityNote,,,
ast,net/minecraft/tileentity/TileEntityLockableLoot,net/minecraft/server/v1_11_R1/TileEntityLootable,,,
asu$a,net/minecraft/tileentity/TileEntityShulkerBox$AnimationStatus,net/minecraft/server/v1_11_R1/TileEntityShulkerBox$AnimationPhase,,,
asu,net/minecraft/tileentity/TileEntityShulkerBox,net/minecraft/server/v1_11_R1/TileEntityShulkerBox,,,
asv$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/server/v1_11_R1/TileEntitySign$1,,,
asv$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/v1_11_R1/TileEntitySign$2,,,
asv,net/minecraft/tileentity/TileEntitySign,net/minecraft/server/v1_11_R1/TileEntitySign,,,
asw,net/minecraft/tileentity/TileEntitySkull,net/minecraft/server/v1_11_R1/TileEntitySkull,,,
asx$1,net/minecraft/tileentity/TileEntityStructure$1,net/minecraft/server/v1_11_R1/TileEntityStructure$1,,,
asx$a,net/minecraft/tileentity/TileEntityStructure$Mode,net/minecraft/server/v1_11_R1/TileEntityStructure$UsageMode,,,
asx,net/minecraft/tileentity/TileEntityStructure,net/minecraft/server/v1_11_R1/TileEntityStructure,,,
asy,net/minecraft/tileentity/TileEntityEndGateway,net/minecraft/server/v1_11_R1/TileEntityEndGateway,,,
asz,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/server/v1_11_R1/TileEntityEnderPortal,,,
at,net/minecraft/command/server/CommandPardonPlayer,net/minecraft/server/v1_11_R1/CommandPardon,,,
atc,net/minecraft/block/BlockPistonBase,net/minecraft/server/v1_11_R1/BlockPiston,,,
atd$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/server/v1_11_R1/BlockPistonExtension$EnumPistonType,,,
atd,net/minecraft/block/BlockPistonExtension,net/minecraft/server/v1_11_R1/BlockPistonExtension,,,
ate,net/minecraft/block/BlockPistonMoving,net/minecraft/server/v1_11_R1/BlockPistonMoving,,,
atf$1,net/minecraft/tileentity/TileEntityPiston$1,net/minecraft/server/v1_11_R1/TileEntityPiston$1,,,
atf,net/minecraft/tileentity/TileEntityPiston,net/minecraft/server/v1_11_R1/TileEntityPiston,,,
atg,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/server/v1_11_R1/PistonExtendsChecker,,,
ati$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/server/v1_11_R1/BlockDataAbstract$1,,,
ati,net/minecraft/block/state/BlockStateBase,net/minecraft/server/v1_11_R1/BlockDataAbstract,,,
atj,net/minecraft/block/state/IBlockBehaviors,net/minecraft/server/v1_11_R1/IBlockPhysics,,,
atk,net/minecraft/block/state/IBlockProperties,net/minecraft/server/v1_11_R1/IBlockProperties,,,
atl,net/minecraft/block/state/IBlockState,net/minecraft/server/v1_11_R1/IBlockData,,,
atm$1,net/minecraft/block/state/BlockStateContainer$1,net/minecraft/server/v1_11_R1/BlockStateList$1,,,
atm$a,net/minecraft/block/state/BlockStateContainer$StateImplementation,net/minecraft/server/v1_11_R1/BlockStateList$BlockData,,,
atm,net/minecraft/block/state/BlockStateContainer,net/minecraft/server/v1_11_R1/BlockStateList,,,
ato$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/server/v1_11_R1/ShapeDetectorBlock$1,,,
ato,net/minecraft/block/state/BlockWorldState,net/minecraft/server/v1_11_R1/ShapeDetectorBlock,,,
atp$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/server/v1_11_R1/ShapeDetector$BlockLoader,,,
atp$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/server/v1_11_R1/ShapeDetector$ShapeDetectorCollection,,,
atp,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/server/v1_11_R1/ShapeDetector,,,
atq,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/server/v1_11_R1/ShapeDetectorBuilder,,,
ats,net/minecraft/block/state/pattern/BlockMaterialMatcher,net/minecraft/server/v1_11_R1/MaterialPredicate,,,
att,net/minecraft/block/state/pattern/BlockMatcher,net/minecraft/server/v1_11_R1/BlockPredicate,,,
atu$1,net/minecraft/block/state/pattern/BlockStateMatcher$1,net/minecraft/server/v1_11_R1/BlockStatePredicate$1,,,
atu,net/minecraft/block/state/pattern/BlockStateMatcher,net/minecraft/server/v1_11_R1/BlockStatePredicate,,,
atw,net/minecraft/block/properties/PropertyHelper,net/minecraft/server/v1_11_R1/BlockState,,,
atx,net/minecraft/block/properties/PropertyBool,net/minecraft/server/v1_11_R1/BlockStateBoolean,,,
aty,net/minecraft/block/properties/PropertyDirection,net/minecraft/server/v1_11_R1/BlockStateDirection,,,
atz,net/minecraft/block/properties/PropertyEnum,net/minecraft/server/v1_11_R1/BlockStateEnum,,,
au,net/minecraft/command/CommandParticle,net/minecraft/server/v1_11_R1/CommandParticle,,,
aua,net/minecraft/block/properties/PropertyInteger,net/minecraft/server/v1_11_R1/BlockStateInteger,,,
aub,net/minecraft/block/properties/IProperty,net/minecraft/server/v1_11_R1/IBlockState,,,
aud,net/minecraft/world/border/IBorderListener,net/minecraft/server/v1_11_R1/IWorldBorderListener,,,
aue,net/minecraft/world/border/EnumBorderStatus,net/minecraft/server/v1_11_R1/EnumWorldBorderState,,,
auf,net/minecraft/world/border/WorldBorder,net/minecraft/server/v1_11_R1/WorldBorder,,,
auh,net/minecraft/world/chunk/BlockStateContainer,net/minecraft/server/v1_11_R1/DataPaletteBlock,,,
aui,net/minecraft/world/chunk/IChunkGenerator,net/minecraft/server/v1_11_R1/ChunkGenerator,,,
auj,net/minecraft/world/chunk/IChunkProvider,net/minecraft/server/v1_11_R1/IChunkProvider,,,
auk,net/minecraft/world/chunk/NibbleArray,net/minecraft/server/v1_11_R1/NibbleArray,,,
aum,net/minecraft/world/chunk/BlockStatePaletteRegistry,net/minecraft/server/v1_11_R1/DataPaletteGlobal,,,
aun,net/minecraft/world/chunk/BlockStatePaletteHashMap,net/minecraft/server/v1_11_R1/DataPaletteHash,,,
auo$1,net/minecraft/world/chunk/Chunk$1,net/minecraft/server/v1_11_R1/Chunk$1,,,
auo$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,net/minecraft/server/v1_11_R1/Chunk$EnumTileEntityState,,,
auo,net/minecraft/world/chunk/Chunk,net/minecraft/server/v1_11_R1/Chunk,,,
aup,net/minecraft/world/chunk/storage/ExtendedBlockStorage,net/minecraft/server/v1_11_R1/ChunkSection,,,
auq,net/minecraft/world/chunk/BlockStatePaletteLinear,net/minecraft/server/v1_11_R1/DataPaletteLinear,,,
aur,net/minecraft/world/chunk/storage/NibbleArrayReader,net/minecraft/server/v1_11_R1/OldNibbleArray,,,
aus,net/minecraft/world/chunk/IBlockStatePalette,net/minecraft/server/v1_11_R1/DataPalette,,,
aut,net/minecraft/world/chunk/IBlockStatePaletteResizer,net/minecraft/server/v1_11_R1/DataPaletteExpandable,,,
auw,net/minecraft/world/chunk/storage/IChunkLoader,net/minecraft/server/v1_11_R1/IChunkLoader,,,
av,net/minecraft/command/CommandPlaySound,net/minecraft/server/v1_11_R1/CommandPlaySound,,,
ava$a,net/minecraft/world/chunk/storage/ChunkLoader$AnvilConverterData,net/minecraft/server/v1_11_R1/OldChunkLoader$OldChunk,,,
ava,net/minecraft/world/chunk/storage/ChunkLoader,net/minecraft/server/v1_11_R1/OldChunkLoader,,,
avb$a,net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer,net/minecraft/server/v1_11_R1/RegionFile$ChunkBuffer,,,
avb,net/minecraft/world/chunk/storage/RegionFile,net/minecraft/server/v1_11_R1/RegionFile,,,
avc,net/minecraft/world/chunk/storage/RegionFileCache,net/minecraft/server/v1_11_R1/RegionFileCache,,,
avd$1,net/minecraft/world/chunk/storage/AnvilChunkLoader$1,net/minecraft/server/v1_11_R1/ChunkRegionLoader$1,,,
avd,net/minecraft/world/chunk/storage/AnvilChunkLoader,net/minecraft/server/v1_11_R1/ChunkRegionLoader,,,
avf,net/minecraft/world/WorldProvider,net/minecraft/server/v1_11_R1/WorldProvider,,,
avg,net/minecraft/world/DimensionType,net/minecraft/server/v1_11_R1/DimensionManager,,,
avh$1,net/minecraft/world/WorldProviderHell$1,net/minecraft/server/v1_11_R1/WorldProviderHell$1,,,
avh,net/minecraft/world/WorldProviderHell,net/minecraft/server/v1_11_R1/WorldProviderHell,,,
avi,net/minecraft/world/WorldProviderSurface,net/minecraft/server/v1_11_R1/WorldProviderNormal,,,
avj$1,net/minecraft/world/end/DragonSpawnManager$1,net/minecraft/server/v1_11_R1/EnumDragonRespawn$1,,,
avj$2,net/minecraft/world/end/DragonSpawnManager$2,net/minecraft/server/v1_11_R1/EnumDragonRespawn$2,,,
avj$3,net/minecraft/world/end/DragonSpawnManager$3,net/minecraft/server/v1_11_R1/EnumDragonRespawn$3,,,
avj$4,net/minecraft/world/end/DragonSpawnManager$4,net/minecraft/server/v1_11_R1/EnumDragonRespawn$4,,,
avj$5,net/minecraft/world/end/DragonSpawnManager$5,net/minecraft/server/v1_11_R1/EnumDragonRespawn$5,,,
avj,net/minecraft/world/end/DragonSpawnManager,net/minecraft/server/v1_11_R1/EnumDragonRespawn,,,
avk,net/minecraft/world/end/DragonFightManager,net/minecraft/server/v1_11_R1/EnderDragonBattle,,,
avl,net/minecraft/world/WorldProviderEnd,net/minecraft/server/v1_11_R1/WorldProviderTheEnd,,,
avo,net/minecraft/world/gen/MapGenRavine,net/minecraft/server/v1_11_R1/WorldGenCanyon,,,
avp,net/minecraft/world/chunk/ChunkPrimer,net/minecraft/server/v1_11_R1/ChunkSnapshot,,,
avq$a,net/minecraft/world/gen/ChunkProviderSettings$Factory,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal$CustomWorldSettings,,,
avq$b,net/minecraft/world/gen/ChunkProviderSettings$Serializer,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal$CustomWorldSettingsSerializer,,,
avq,net/minecraft/world/gen/ChunkProviderSettings,net/minecraft/server/v1_11_R1/CustomWorldSettingsFinal,,,
avr,net/minecraft/world/gen/ChunkProviderDebug,net/minecraft/server/v1_11_R1/ChunkProviderDebug,,,
avs,net/minecraft/world/gen/ChunkProviderFlat,net/minecraft/server/v1_11_R1/ChunkProviderFlat,,,
avt,net/minecraft/world/gen/MapGenCaves,net/minecraft/server/v1_11_R1/WorldGenCaves,,,
avu,net/minecraft/world/gen/MapGenBase,net/minecraft/server/v1_11_R1/WorldGenBase,,,
avv,net/minecraft/world/gen/MapGenCavesHell,net/minecraft/server/v1_11_R1/WorldGenCavesHell,,,
avw,net/minecraft/world/gen/ChunkProviderHell,net/minecraft/server/v1_11_R1/ChunkProviderHell,,,
avx,net/minecraft/world/gen/ChunkProviderOverworld,net/minecraft/server/v1_11_R1/ChunkProviderGenerate,,,
avy,net/minecraft/world/gen/ChunkProviderEnd,net/minecraft/server/v1_11_R1/ChunkProviderTheEnd,,,
avz,net/minecraft/world/gen/feature/WorldGenAbstractTree,net/minecraft/server/v1_11_R1/WorldGenTreeAbstract,,,
aw,net/minecraft/command/server/CommandPublishLocalServer,net/minecraft/server/v1_11_R1/CommandPublish,,,
awa$a,net/minecraft/world/gen/feature/WorldGenBigTree$FoliageCoordinates,net/minecraft/server/v1_11_R1/WorldGenBigTree$Position,,,
awa,net/minecraft/world/gen/feature/WorldGenBigTree,net/minecraft/server/v1_11_R1/WorldGenBigTree,,,
awb,net/minecraft/world/gen/feature/WorldGenBirchTree,net/minecraft/server/v1_11_R1/WorldGenForest,,,
awc,net/minecraft/world/gen/feature/WorldGenBlockBlob,net/minecraft/server/v1_11_R1/WorldGenTaigaStructure,,,
awd,net/minecraft/world/gen/feature/WorldGeneratorBonusChest,net/minecraft/server/v1_11_R1/WorldGenBonusChest,,,
awe,net/minecraft/world/gen/feature/WorldGenBush,net/minecraft/server/v1_11_R1/WorldGenMushrooms,,,
awf,net/minecraft/world/gen/feature/WorldGenCactus,net/minecraft/server/v1_11_R1/WorldGenCactus,,,
awg,net/minecraft/world/gen/feature/WorldGenClay,net/minecraft/server/v1_11_R1/WorldGenClay,,,
awh,net/minecraft/world/gen/feature/WorldGenDeadBush,net/minecraft/server/v1_11_R1/WorldGenDeadBush,,,
awi,net/minecraft/world/gen/feature/WorldGenDesertWells,net/minecraft/server/v1_11_R1/WorldGenDesertWell,,,
awj,net/minecraft/world/gen/feature/WorldGenDoublePlant,net/minecraft/server/v1_11_R1/WorldGenTallPlant,,,
awk,net/minecraft/world/gen/feature/WorldGenEndGateway,net/minecraft/server/v1_11_R1/WorldGenEndGateway,,,
awl,net/minecraft/world/gen/feature/WorldGenEndIsland,net/minecraft/server/v1_11_R1/WorldGenEndIsland,,,
awm,net/minecraft/world/gen/feature/WorldGenEndPodium,net/minecraft/server/v1_11_R1/WorldGenEndTrophy,,,
awn,net/minecraft/world/gen/feature/WorldGenerator,net/minecraft/server/v1_11_R1/WorldGenerator,,,
awo,net/minecraft/world/gen/feature/WorldGenFlowers,net/minecraft/server/v1_11_R1/WorldGenFlowers,,,
awp,net/minecraft/world/gen/feature/WorldGenFossils,net/minecraft/server/v1_11_R1/WorldGenFossils,,,
awq,net/minecraft/world/gen/feature/WorldGenShrub,net/minecraft/server/v1_11_R1/WorldGenGroundBush,,,
awr,net/minecraft/world/gen/feature/WorldGenFire,net/minecraft/server/v1_11_R1/WorldGenFire,,,
aws,net/minecraft/world/gen/feature/WorldGenGlowStone2,net/minecraft/server/v1_11_R1/WorldGenLightStone2,,,
awt,net/minecraft/world/gen/feature/WorldGenHellLava,net/minecraft/server/v1_11_R1/WorldGenHellLava,,,
awu,net/minecraft/world/gen/feature/WorldGenBigMushroom,net/minecraft/server/v1_11_R1/WorldGenHugeMushroom,,,
awv,net/minecraft/world/gen/feature/WorldGenIcePath,net/minecraft/server/v1_11_R1/WorldGenPackedIce1,,,
aww,net/minecraft/world/gen/feature/WorldGenIceSpike,net/minecraft/server/v1_11_R1/WorldGenPackedIce2,,,
awx,net/minecraft/world/gen/feature/WorldGenLakes,net/minecraft/server/v1_11_R1/WorldGenLakes,,,
awy,net/minecraft/world/gen/feature/WorldGenGlowStone1,net/minecraft/server/v1_11_R1/WorldGenLightStone1,,,
awz,net/minecraft/world/gen/feature/WorldGenMegaJungle,net/minecraft/server/v1_11_R1/WorldGenJungleTree,,,
ax,net/minecraft/command/CommandReplaceItem,net/minecraft/server/v1_11_R1/CommandReplaceItem,,,
axa,net/minecraft/world/gen/feature/WorldGenMegaPineTree,net/minecraft/server/v1_11_R1/WorldGenMegaTree,,,
axb,net/minecraft/world/gen/feature/WorldGenHugeTrees,net/minecraft/server/v1_11_R1/WorldGenMegaTreeAbstract,,,
axc,net/minecraft/world/gen/feature/WorldGenMelon,net/minecraft/server/v1_11_R1/WorldGenMelon,,,
axd,net/minecraft/world/gen/feature/WorldGenDungeons,net/minecraft/server/v1_11_R1/WorldGenDungeons,,,
axe$a,net/minecraft/world/gen/feature/WorldGenMinable$StonePredicate,net/minecraft/server/v1_11_R1/WorldGenMinable$a,,,
axe,net/minecraft/world/gen/feature/WorldGenMinable,net/minecraft/server/v1_11_R1/WorldGenMinable,,,
axf,net/minecraft/world/gen/feature/WorldGenTaiga1,net/minecraft/server/v1_11_R1/WorldGenTaiga1,,,
axg,net/minecraft/world/gen/feature/WorldGenPumpkin,net/minecraft/server/v1_11_R1/WorldGenPumpkin,,,
axh,net/minecraft/world/gen/feature/WorldGenReed,net/minecraft/server/v1_11_R1/WorldGenReed,,,
axi,net/minecraft/world/gen/feature/WorldGenCanopyTree,net/minecraft/server/v1_11_R1/WorldGenForestTree,,,
axj,net/minecraft/world/gen/feature/WorldGenSand,net/minecraft/server/v1_11_R1/WorldGenSand,,,
axk,net/minecraft/world/gen/feature/WorldGenSavannaTree,net/minecraft/server/v1_11_R1/WorldGenAcaciaTree,,,
axl$a,net/minecraft/world/gen/feature/WorldGenSpikes$EndSpike,net/minecraft/server/v1_11_R1/WorldGenEnder$Spike,,,
axl,net/minecraft/world/gen/feature/WorldGenSpikes,net/minecraft/server/v1_11_R1/WorldGenEnder,,,
axm,net/minecraft/world/gen/feature/WorldGenLiquids,net/minecraft/server/v1_11_R1/WorldGenLiquids,,,
axn,net/minecraft/world/gen/feature/WorldGenTaiga2,net/minecraft/server/v1_11_R1/WorldGenTaiga2,,,
axo,net/minecraft/world/gen/feature/WorldGenSwamp,net/minecraft/server/v1_11_R1/WorldGenSwampTree,,,
axp,net/minecraft/world/gen/feature/WorldGenTallGrass,net/minecraft/server/v1_11_R1/WorldGenGrass,,,
axq,net/minecraft/world/gen/feature/WorldGenTrees,net/minecraft/server/v1_11_R1/WorldGenTrees,,,
axr,net/minecraft/world/gen/feature/WorldGenVines,net/minecraft/server/v1_11_R1/WorldGenVines,,,
axs,net/minecraft/world/gen/feature/WorldGenWaterlily,net/minecraft/server/v1_11_R1/WorldGenWaterLily,,,
axu,net/minecraft/world/gen/FlatGeneratorInfo,net/minecraft/server/v1_11_R1/WorldGenFlatInfo,,,
axv,net/minecraft/world/gen/FlatLayerInfo,net/minecraft/server/v1_11_R1/WorldGenFlatLayerInfo,,,
axz,net/minecraft/world/gen/structure/StructureBoundingBox,net/minecraft/server/v1_11_R1/StructureBoundingBox,,,
ay,net/minecraft/command/server/CommandSaveAll,net/minecraft/server/v1_11_R1/CommandSaveAll,,,
aya$a,net/minecraft/world/gen/structure/MapGenEndCity$Start,net/minecraft/server/v1_11_R1/WorldGenEndCity$Start,,,
aya,net/minecraft/world/gen/structure/MapGenEndCity,net/minecraft/server/v1_11_R1/WorldGenEndCity,,,
ayb$1,net/minecraft/world/gen/structure/StructureEndCityPieces$1,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$1,,,
ayb$2,net/minecraft/world/gen/structure/StructureEndCityPieces$2,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$2,,,
ayb$3,net/minecraft/world/gen/structure/StructureEndCityPieces$3,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$3,,,
ayb$4,net/minecraft/world/gen/structure/StructureEndCityPieces$4,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$4,,,
ayb$a,net/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$Piece,,,
ayb$b,net/minecraft/world/gen/structure/StructureEndCityPieces$IGenerator,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces$PieceGenerator,,,
ayb,net/minecraft/world/gen/structure/StructureEndCityPieces,net/minecraft/server/v1_11_R1/WorldGenEndCityPieces,,,
ayc$a,net/minecraft/world/gen/structure/MapGenMineshaft$Type,net/minecraft/server/v1_11_R1/WorldGenMineshaft$Type,,,
ayc,net/minecraft/world/gen/structure/MapGenMineshaft,net/minecraft/server/v1_11_R1/WorldGenMineshaft,,,
ayd$a,net/minecraft/world/gen/structure/StructureMineshaftPieces$Corridor,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftCorridor,,,
ayd$b,net/minecraft/world/gen/structure/StructureMineshaftPieces$Cross,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftCross,,,
ayd$c,net/minecraft/world/gen/structure/StructureMineshaftPieces$Peice,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$c,,,
ayd$d,net/minecraft/world/gen/structure/StructureMineshaftPieces$Room,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftRoom,,,
ayd$e,net/minecraft/world/gen/structure/StructureMineshaftPieces$Stairs,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces$WorldGenMineshaftStairs,,,
ayd,net/minecraft/world/gen/structure/StructureMineshaftPieces,net/minecraft/server/v1_11_R1/WorldGenMineshaftPieces,,,
