混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
aww,net/minecraft/enchantment/EnchantmentRiptide,net/minecraft/server/v1_13_R2/EnchantmentTridentRiptide,,,
awx,net/minecraft/enchantment/EnchantmentUntouching,net/minecraft/server/v1_13_R2/EnchantmentSilkTouch,,,
awy,net/minecraft/enchantment/EnchantmentVanishingCurse,net/minecraft/server/v1_13_R2/EnchantmentVanishing,,,
awz,net/minecraft/enchantment/EnchantmentWaterWalker,net/minecraft/server/v1_13_R2/EnchantmentDepthStrider,,,
ax$a,net/minecraft/advancements/criterion/LevitationTrigger$Listeners,net/minecraft/server/v1_13_R2/CriterionTriggerLevitation$a,,,
ax$b,net/minecraft/advancements/criterion/LevitationTrigger$Instance,net/minecraft/server/v1_13_R2/CriterionTriggerLevitation$b,,,
ax,net/minecraft/advancements/criterion/LevitationTrigger,net/minecraft/server/v1_13_R2/CriterionTriggerLevitation,,,
axa,net/minecraft/enchantment/EnchantmentWaterWorker,net/minecraft/server/v1_13_R2/EnchantmentWaterWorker,,,
axd,net/minecraft/entity/IMerchant,net/minecraft/server/v1_13_R2/IMerchant,,,
axe,net/minecraft/village/MerchantRecipe,net/minecraft/server/v1_13_R2/MerchantRecipe,,,
axf,net/minecraft/village/MerchantRecipeList,net/minecraft/server/v1_13_R2/MerchantRecipeList,,,
axh,net/minecraft/tileentity/CommandBlockBaseLogic,net/minecraft/server/v1_13_R2/CommandBlockListenerAbstract,,,
axi,net/minecraft/tileentity/MobSpawnerBaseLogic,net/minecraft/server/v1_13_R2/MobSpawnerAbstract,,,
axj,net/minecraft/block/BlockEventData,net/minecraft/server/v1_13_R2/BlockActionData,,,
axk,net/minecraft/world/IBlockReader,net/minecraft/server/v1_13_R2/IBlockAccess,,,
axl,net/minecraft/util/BlockRenderLayer,net/minecraft/server/v1_13_R2/TextureType,,,
axm,net/minecraft/util/math/ChunkPos,net/minecraft/server/v1_13_R2/ChunkCoordIntPair,,,
axp,net/minecraft/world/IEntityReader,net/minecraft/server/v1_13_R2/IEntityAccess,,,
axq,net/minecraft/util/ExpiringMap,net/minecraft/server/v1_13_R2/ExpiringMap,,,
axr,net/minecraft/world/Explosion,net/minecraft/server/v1_13_R2/Explosion,,,
axt,net/minecraft/world/ForcedChunksSaveData,net/minecraft/server/v1_13_R2/ForcedChunk,,,
axu$a,net/minecraft/world/GameRules$Value,net/minecraft/server/v1_13_R2/GameRules$GameRuleValue,,,
axu$b,net/minecraft/world/GameRules$ValueDefinition,net/minecraft/server/v1_13_R2/GameRules$GameRuleDefinition,,,
axu$c,net/minecraft/world/GameRules$ValueType,net/minecraft/server/v1_13_R2/GameRules$EnumGameRuleType,,,
axu,net/minecraft/world/GameRules,net/minecraft/server/v1_13_R2/GameRules,,,
axv,net/minecraft/world/GameType,net/minecraft/server/v1_13_R2/EnumGamemode,,,
axx,net/minecraft/util/IItemProvider,net/minecraft/server/v1_13_R2/IMaterial,,,
axy,net/minecraft/world/World,net/minecraft/server/v1_13_R2/World,,,
axz,net/minecraft/world/IWorld,net/minecraft/server/v1_13_R2/GeneratorAccess,,,
ay,net/minecraft/advancements/criterion/LocationPredicate,net/minecraft/server/v1_13_R2/CriterionConditionLocation,,,
aya,net/minecraft/world/storage/SessionLockException,net/minecraft/server/v1_13_R2/ExceptionWorldConflict,,,
ayb,net/minecraft/world/IWorldEventListener,net/minecraft/server/v1_13_R2/IWorldAccess,,,
ayc,net/minecraft/world/IWorldReaderBase,net/minecraft/server/v1_13_R2/IWorldReader,,,
ayd,net/minecraft/world/WorldSettings,net/minecraft/server/v1_13_R2/WorldSettings,,,
aye,net/minecraft/world/IWorldReader,net/minecraft/server/v1_13_R2/IIBlockAccess,,,
ayf,net/minecraft/world/ISaveDataAccess,net/minecraft/server/v1_13_R2/IPersistentAccess,,,
ayg,net/minecraft/world/WorldType,net/minecraft/server/v1_13_R2/WorldType,,,
ayh,net/minecraft/world/IWorldWriter,net/minecraft/server/v1_13_R2/IWorldWriter,,,
ayi,net/minecraft/world/EnumLightType,net/minecraft/server/v1_13_R2/EnumSkyBlock,,,
ayj,net/minecraft/world/WorldEntitySpawner,net/minecraft/server/v1_13_R2/SpawnerCreature,,,
ayk$a,net/minecraft/world/Teleporter$PortalPosition,net/minecraft/server/v1_13_R2/PortalTravelAgent$ChunkCoordinatesPortal,,,
ayk,net/minecraft/world/Teleporter,net/minecraft/server/v1_13_R2/PortalTravelAgent,,,
ayl,net/minecraft/world/Region,net/minecraft/server/v1_13_R2/ChunkCache,,,
aym,net/minecraft/world/ServerTickList,net/minecraft/server/v1_13_R2/TickListServer,,,
ayn,net/minecraft/util/WeightedSpawnerEntity,net/minecraft/server/v1_13_R2/MobSpawnerData,,,
ayo,net/minecraft/world/ITickList,net/minecraft/server/v1_13_R2/TickList,,,
ayp,net/minecraft/world/NextTickListEntry,net/minecraft/server/v1_13_R2/NextTickListEntry,,,
ayq,net/minecraft/world/TickPriority,net/minecraft/server/v1_13_R2/TickListPriority,,,
ayr,net/minecraft/world/biome/BadlandsBiome,net/minecraft/server/v1_13_R2/BiomeMesa,,,
ays,net/minecraft/world/biome/BadlandsPlateauBiome,net/minecraft/server/v1_13_R2/BiomeMesaPlataeuClear,,,
ayt,net/minecraft/world/biome/BeachBiome,net/minecraft/server/v1_13_R2/BiomeBeach,,,
ayu$a,net/minecraft/world/biome/Biome$BiomeBuilder,net/minecraft/server/v1_13_R2/BiomeBase$a,,,
ayu$b,net/minecraft/world/biome/Biome$Category,net/minecraft/server/v1_13_R2/BiomeBase$Geography,,,
ayu$c,net/minecraft/world/biome/Biome$TempCategory,net/minecraft/server/v1_13_R2/BiomeBase$EnumTemperature,,,
ayu$d,net/minecraft/world/biome/Biome$RainType,net/minecraft/server/v1_13_R2/BiomeBase$Precipitation,,,
ayu$e,net/minecraft/world/biome/Biome$SpawnListEntry,net/minecraft/server/v1_13_R2/BiomeBase$BiomeMeta,,,
ayu,net/minecraft/world/biome/Biome,net/minecraft/server/v1_13_R2/BiomeBase,,,
ayv$1,net/minecraft/world/biome/BiomeCache$1,net/minecraft/server/v1_13_R2/BiomeCache$1,,,
ayv$a,net/minecraft/world/biome/BiomeCache$Entry,net/minecraft/server/v1_13_R2/BiomeCache$a,,,
ayv,net/minecraft/world/biome/BiomeCache,net/minecraft/server/v1_13_R2/BiomeCache,,,
ayw,net/minecraft/world/biome/provider/BiomeProvider,net/minecraft/server/v1_13_R2/WorldChunkManager,,,
ayx,net/minecraft/world/biome/provider/IBiomeProviderSettings,net/minecraft/server/v1_13_R2/BiomeLayoutConfiguration,,,
ayy,net/minecraft/world/biome/provider/BiomeProviderType,net/minecraft/server/v1_13_R2/BiomeLayout,,,
ayz,net/minecraft/init/Biomes,net/minecraft/server/v1_13_R2/Biomes,,,
az$a,net/minecraft/advancements/criterion/PositionTrigger$Listeners,net/minecraft/server/v1_13_R2/CriterionTriggerLocation$a,,,
az$b,net/minecraft/advancements/criterion/PositionTrigger$Instance,net/minecraft/server/v1_13_R2/CriterionTriggerLocation$b,,,
az,net/minecraft/advancements/criterion/PositionTrigger,net/minecraft/server/v1_13_R2/CriterionTriggerLocation,,,
aza,net/minecraft/world/biome/BirchForestBiome,net/minecraft/server/v1_13_R2/BiomeBirchForest,,,
azb,net/minecraft/world/biome/BirchForestHillsBiome,net/minecraft/server/v1_13_R2/BiomeBirchForestHills,,,
azc,net/minecraft/world/biome/provider/CheckerboardBiomeProvider,net/minecraft/server/v1_13_R2/WorldChunkManagerCheckerBoard,,,
azd,net/minecraft/world/biome/provider/CheckerboardBiomeProviderSettings,net/minecraft/server/v1_13_R2/BiomeLayoutCheckerboardConfiguration,,,
aze,net/minecraft/world/biome/ColdOceanBiome,net/minecraft/server/v1_13_R2/BiomeColdOcean,,,
azf,net/minecraft/world/biome/DarkForestBiome,net/minecraft/server/v1_13_R2/BiomeRoofedForest,,,
azg,net/minecraft/world/biome/DarkForestHillsBiome,net/minecraft/server/v1_13_R2/BiomeRoofedForestMutated,,,
azh,net/minecraft/world/biome/DeepColdOceanBiome,net/minecraft/server/v1_13_R2/BiomeColdDeepOcean,,,
azi,net/minecraft/world/biome/DeepFrozenOceanBiome,net/minecraft/server/v1_13_R2/BiomeFrozenDeepOcean,,,
azj,net/minecraft/world/biome/DeepLukewarmOceanBiome,net/minecraft/server/v1_13_R2/BiomeLukewarmDeepOcean,,,
azk,net/minecraft/world/biome/DeepOceanBiome,net/minecraft/server/v1_13_R2/BiomeDeepOcean,,,
azl,net/minecraft/world/biome/DeepWarmOceanBiome,net/minecraft/server/v1_13_R2/BiomeWarmDeepOcean,,,
azm,net/minecraft/world/biome/DesertBiome,net/minecraft/server/v1_13_R2/BiomeDesert,,,
azn,net/minecraft/world/biome/DesertHillsBiome,net/minecraft/server/v1_13_R2/BiomeDesertHills,,,
azo,net/minecraft/world/biome/DesertLakesBiome,net/minecraft/server/v1_13_R2/BiomeDesertMutated,,,
azp,net/minecraft/world/biome/EndBarrensBiome,net/minecraft/server/v1_13_R2/BiomeTheEndBarrenIsland,,,
azq,net/minecraft/world/biome/EndHighlandsBiome,net/minecraft/server/v1_13_R2/BiomeTheEndHighIsland,,,
azr,net/minecraft/world/biome/EndMidlandsBiome,net/minecraft/server/v1_13_R2/BiomeTheEndMediumIsland,,,
azs,net/minecraft/world/biome/ErodedBadlandsBiome,net/minecraft/server/v1_13_R2/BiomeMesaBryce,,,
azt,net/minecraft/world/biome/provider/SingleBiomeProvider,net/minecraft/server/v1_13_R2/WorldChunkManagerHell,,,
azu,net/minecraft/world/biome/provider/SingleBiomeProviderSettings,net/minecraft/server/v1_13_R2/BiomeLayoutFixedConfiguration,,,
azv,net/minecraft/world/biome/ForestBiome,net/minecraft/server/v1_13_R2/BiomeForest,,,
azw,net/minecraft/world/biome/FlowerForestBiome,net/minecraft/server/v1_13_R2/BiomeFlowerForest,,,
azx,net/minecraft/world/biome/FrozenOceanBiome,net/minecraft/server/v1_13_R2/BiomeFrozenOcean,,,
azy,net/minecraft/world/biome/FrozenRiverBiome,net/minecraft/server/v1_13_R2/BiomeFrozenRiver,,,
azz,net/minecraft/world/biome/GiantSpruceTaigaBiome,net/minecraft/server/v1_13_R2/BiomeMegaSpruceTaiga,,,
b,net/minecraft/crash/CrashReport,net/minecraft/server/v1_13_R2/CrashReport,,,
ba$a,net/minecraft/advancements/criterion/MinMaxBounds$IBoundFactory,net/minecraft/server/v1_13_R2/CriterionConditionValue$a,,,
ba$b,net/minecraft/advancements/criterion/MinMaxBounds$IBoundReader,net/minecraft/server/v1_13_R2/CriterionConditionValue$b,,,
ba$c,net/minecraft/advancements/criterion/MinMaxBounds$FloatBound,net/minecraft/server/v1_13_R2/CriterionConditionValue$FloatRange,,,
ba$d,net/minecraft/advancements/criterion/MinMaxBounds$IntBound,net/minecraft/server/v1_13_R2/CriterionConditionValue$IntegerRange,,,
ba,net/minecraft/advancements/criterion/MinMaxBounds,net/minecraft/server/v1_13_R2/CriterionConditionValue,,,
baa,net/minecraft/world/biome/GiantSpruceTaigaHillsBiome,net/minecraft/server/v1_13_R2/BiomeRedwoodTaigaHillsMutated,,,
bab,net/minecraft/world/biome/GiantTreeTaigaBiome,net/minecraft/server/v1_13_R2/BiomeMegaTaiga,,,
bac,net/minecraft/world/biome/GiantTreeTaigaHillsBiome,net/minecraft/server/v1_13_R2/BiomeMegaTaigaHills,,,
bad,net/minecraft/world/biome/GravellyMountainsBiome,net/minecraft/server/v1_13_R2/BiomeExtremeHillsMutated,,,
bae,net/minecraft/world/biome/IceSpikesBiome,net/minecraft/server/v1_13_R2/BiomeIcePlainsSpikes,,,
baf,net/minecraft/world/biome/JungleBiome,net/minecraft/server/v1_13_R2/BiomeJungle,,,
bag,net/minecraft/world/biome/JungleEdgeBiome,net/minecraft/server/v1_13_R2/BiomeJungleEdge,,,
bah,net/minecraft/world/biome/JungleHillsBiome,net/minecraft/server/v1_13_R2/BiomeJungleHills,,,
bai,net/minecraft/world/biome/LukewarmOceanBiome,net/minecraft/server/v1_13_R2/BiomeLukewarmOcean,,,
baj,net/minecraft/world/biome/ModifiedBadlandsPlateauBiome,net/minecraft/server/v1_13_R2/BiomeMesaPlateauClearMutated,,,
bak,net/minecraft/world/biome/ModifiedGravellyMountainsBiome,net/minecraft/server/v1_13_R2/BiomeExtremeHillsWithTreesMutated,,,
bal,net/minecraft/world/biome/ModifiedJungleBiome,net/minecraft/server/v1_13_R2/BiomeJungleMutated,,,
bam,net/minecraft/world/biome/ModifiedJungleEdgeBiome,net/minecraft/server/v1_13_R2/BiomeJungleEdgeMutated,,,
ban,net/minecraft/world/biome/ModifiedWoodedBadlandsPlateauBiome,net/minecraft/server/v1_13_R2/BiomeMesaPlateauMutated,,,
bao,net/minecraft/world/biome/MountainsBiome,net/minecraft/server/v1_13_R2/BiomeBigHills,,,
bap,net/minecraft/world/biome/MountainEdgeBiome,net/minecraft/server/v1_13_R2/BiomeExtremeHillsEdge,,,
baq,net/minecraft/world/biome/MushroomFieldsBiome,net/minecraft/server/v1_13_R2/BiomeMushrooms,,,
bar,net/minecraft/world/biome/MushroomFieldShoreBiome,net/minecraft/server/v1_13_R2/BiomeMushroomIslandShore,,,
bas,net/minecraft/world/biome/NetherBiome,net/minecraft/server/v1_13_R2/BiomeHell,,,
bat,net/minecraft/world/biome/OceanBiome,net/minecraft/server/v1_13_R2/BiomeOcean,,,
bau,net/minecraft/world/biome/provider/OverworldBiomeProvider,net/minecraft/server/v1_13_R2/WorldChunkManagerOverworld,,,
bav,net/minecraft/world/biome/provider/OverworldBiomeProviderSettings,net/minecraft/server/v1_13_R2/BiomeLayoutOverworldConfiguration,,,
baw,net/minecraft/world/biome/PlainsBiome,net/minecraft/server/v1_13_R2/BiomePlains,,,
bax,net/minecraft/world/biome/RiverBiome,net/minecraft/server/v1_13_R2/BiomeRiver,,,
bay,net/minecraft/world/biome/SavannaBiome,net/minecraft/server/v1_13_R2/BiomeSavanna,,,
baz,net/minecraft/world/biome/SavannaPlateauBiome,net/minecraft/server/v1_13_R2/BiomeSavannaPlateau,,,
bb$a,net/minecraft/advancements/criterion/MobEffectsPredicate$InstancePredicate,net/minecraft/server/v1_13_R2/CriterionConditionMobEffect$a,,,
bb,net/minecraft/advancements/criterion/MobEffectsPredicate,net/minecraft/server/v1_13_R2/CriterionConditionMobEffect,,,
bba,net/minecraft/world/biome/ShatteredSavannaBiome,net/minecraft/server/v1_13_R2/BiomeSavannaMutated,,,
bbb,net/minecraft/world/biome/ShatteredSavannaPlateauBiome,net/minecraft/server/v1_13_R2/BiomeSavannaPlateauMutated,,,
bbc,net/minecraft/world/biome/SmallEndIslandsBiome,net/minecraft/server/v1_13_R2/BiomeTheEndFloatingIslands,,,
bbd,net/minecraft/world/biome/SnowyBeachBiome,net/minecraft/server/v1_13_R2/BiomeColdBeach,,,
bbe,net/minecraft/world/biome/SnowyMountainsBiome,net/minecraft/server/v1_13_R2/BiomeIceMountains,,,
bbf,net/minecraft/world/biome/SnowyTaigaBiome,net/minecraft/server/v1_13_R2/BiomeColdTaiga,,,
bbg,net/minecraft/world/biome/SnowyTaigaHillsBiome,net/minecraft/server/v1_13_R2/BiomeColdTaigaHills,,,
bbh,net/minecraft/world/biome/SnowyTaigaMountainsBiome,net/minecraft/server/v1_13_R2/BiomeColdTaigaMutated,,,
bbi,net/minecraft/world/biome/SnowyTundraBiome,net/minecraft/server/v1_13_R2/BiomeIcePlains,,,
bbj,net/minecraft/world/biome/StoneShoreBiome,net/minecraft/server/v1_13_R2/BiomeStoneBeach,,,
bbk,net/minecraft/world/biome/SunflowerPlainsBiome,net/minecraft/server/v1_13_R2/BiomeSunflowerPlains,,,
bbl,net/minecraft/world/biome/SwampBiome,net/minecraft/server/v1_13_R2/BiomeSwamp,,,
bbm,net/minecraft/world/biome/SwampHillsBiome,net/minecraft/server/v1_13_R2/BiomeSwamplandMutated,,,
bbn,net/minecraft/world/biome/TaigaBiome,net/minecraft/server/v1_13_R2/BiomeTaiga,,,
bbo,net/minecraft/world/biome/TaigaHillsBiome,net/minecraft/server/v1_13_R2/BiomeTaigaHills,,,
bbp,net/minecraft/world/biome/TaigaMountainsBiome,net/minecraft/server/v1_13_R2/BiomeTaigaMutated,,,
bbq,net/minecraft/world/biome/TallBirchForestBiome,net/minecraft/server/v1_13_R2/BiomeBirchForestMutated,,,
bbr,net/minecraft/world/biome/TallBirchHillsBiome,net/minecraft/server/v1_13_R2/BiomeBirchForestHillsMutated,,,
bbs,net/minecraft/world/biome/TheEndBiome,net/minecraft/server/v1_13_R2/BiomeTheEnd,,,
bbt,net/minecraft/world/biome/provider/EndBiomeProvider,net/minecraft/server/v1_13_R2/WorldChunkManagerTheEnd,,,
bbu,net/minecraft/world/biome/provider/EndBiomeProviderSettings,net/minecraft/server/v1_13_R2/BiomeLayoutTheEndConfiguration,,,
bbv,net/minecraft/world/biome/TheVoidBiome,net/minecraft/server/v1_13_R2/BiomeVoid,,,
bbw,net/minecraft/world/biome/WarmOceanBiome,net/minecraft/server/v1_13_R2/BiomeWarmOcean,,,
bbx,net/minecraft/world/biome/WoodedBadlandsPlateauBiome,net/minecraft/server/v1_13_R2/BiomeMesaPlataeu,,,
bby,net/minecraft/world/biome/WoodedHillsBiome,net/minecraft/server/v1_13_R2/BiomeForestHills,,,
bbz,net/minecraft/world/biome/WoodedMountainsBiome,net/minecraft/server/v1_13_R2/BiomeExtremeHillsWithTrees,,,
bc,net/minecraft/advancements/criterion/NBTPredicate,net/minecraft/server/v1_13_R2/CriterionConditionNBT,,,
bcb,net/minecraft/block/BlockAbstractBanner,net/minecraft/server/v1_13_R2/BlockBannerAbstract,,,
bcc,net/minecraft/block/BlockAbstractSkull,net/minecraft/server/v1_13_R2/BlockSkullAbstract,,,
bcd,net/minecraft/block/BlockAir,net/minecraft/server/v1_13_R2/BlockAir,,,
bce$a,net/minecraft/block/BlockAnvil$Anvil,net/minecraft/server/v1_13_R2/BlockAnvil$TileEntityContainerAnvil,,,
bce,net/minecraft/block/BlockAnvil,net/minecraft/server/v1_13_R2/BlockAnvil,,,
bcf,net/minecraft/block/BlockAttachedStem,net/minecraft/server/v1_13_R2/BlockStemAttached,,,
bcg,net/minecraft/block/BlockBanner,net/minecraft/server/v1_13_R2/BlockBanner,,,
bch,net/minecraft/block/BlockBarrier,net/minecraft/server/v1_13_R2/BlockBarrier,,,
bci,net/minecraft/block/BlockCoralFan,net/minecraft/server/v1_13_R2/BlockCoralFanAbstract,,,
bcj,net/minecraft/block/BlockCoralPlantDead,net/minecraft/server/v1_13_R2/BlockCoralDead,,,
bck,net/minecraft/block/BlockCoralPlantBase,net/minecraft/server/v1_13_R2/BlockCoralBase,,,
bcl,net/minecraft/block/BlockCoralWallFanDead,net/minecraft/server/v1_13_R2/BlockCoralFanWallAbstract,,,
bcm,net/minecraft/block/BlockContainer,net/minecraft/server/v1_13_R2/BlockTileEntity,,,
bcn,net/minecraft/block/BlockBasePressurePlate,net/minecraft/server/v1_13_R2/BlockPressurePlateAbstract,,,
bco,net/minecraft/block/BlockRailBase,net/minecraft/server/v1_13_R2/BlockMinecartTrackAbstract,,,
bcp,net/minecraft/block/BlockBeacon,net/minecraft/server/v1_13_R2/BlockBeacon,,,
bcq,net/minecraft/block/BlockBed,net/minecraft/server/v1_13_R2/BlockBed,,,
bcr,net/minecraft/block/BlockBeetroot,net/minecraft/server/v1_13_R2/BlockBeetroot,,,
bcs$1,net/minecraft/block/Block$1,net/minecraft/server/v1_13_R2/Block$1,,,
bcs$a,net/minecraft/block/Block$RenderSideCacheKey,net/minecraft/server/v1_13_R2/Block$a,,,
bcs$b,net/minecraft/block/Block$EnumOffsetType,net/minecraft/server/v1_13_R2/Block$EnumRandomOffset,,,
bcs$c,net/minecraft/block/Block$Properties,net/minecraft/server/v1_13_R2/Block$Info,,,
bcs,net/minecraft/block/Block,net/minecraft/server/v1_13_R2/Block,,,
bct,net/minecraft/init/Blocks,net/minecraft/server/v1_13_R2/Blocks,,,
bcu,net/minecraft/block/BlockBlueIce,net/minecraft/server/v1_13_R2/BlockBlueIce,,,
bcv,net/minecraft/block/IGrowable,net/minecraft/server/v1_13_R2/IBlockFragilePlantElement,,,
bcw,net/minecraft/block/BlockBookshelf,net/minecraft/server/v1_13_R2/BlockBookshelf,,,
bcx,net/minecraft/block/BlockBrewingStand,net/minecraft/server/v1_13_R2/BlockBrewingStand,,,
bcy,net/minecraft/block/BlockBubbleColumn,net/minecraft/server/v1_13_R2/BlockBubbleColumn,,,
bcz,net/minecraft/block/IBucketPickupHandler,net/minecraft/server/v1_13_R2/IFluidSource,,,
bd$a,net/minecraft/advancements/criterion/NetherTravelTrigger$Listeners,net/minecraft/server/v1_13_R2/CriterionTriggerNetherTravel$a,,,
bd$b,net/minecraft/advancements/criterion/NetherTravelTrigger$Instance,net/minecraft/server/v1_13_R2/CriterionTriggerNetherTravel$b,,,
bd,net/minecraft/advancements/criterion/NetherTravelTrigger,net/minecraft/server/v1_13_R2/CriterionTriggerNetherTravel,,,
bda,net/minecraft/block/BlockBush,net/minecraft/server/v1_13_R2/BlockPlant,,,
bdb,net/minecraft/block/BlockButton,net/minecraft/server/v1_13_R2/BlockButtonAbstract,,,
bdc,net/minecraft/block/BlockCactus,net/minecraft/server/v1_13_R2/BlockCactus,,,
bdd,net/minecraft/block/BlockCake,net/minecraft/server/v1_13_R2/BlockCake,,,
bde,net/minecraft/block/BlockCarrot,net/minecraft/server/v1_13_R2/BlockCarrots,,,
bdf,net/minecraft/block/BlockCarvedPumpkin,net/minecraft/server/v1_13_R2/BlockPumpkinCarved,,,
bdg,net/minecraft/block/BlockCauldron,net/minecraft/server/v1_13_R2/BlockCauldron,,,
bdh,net/minecraft/block/BlockChest,net/minecraft/server/v1_13_R2/BlockChest,,,
bdi,net/minecraft/block/BlockChorusFlower,net/minecraft/server/v1_13_R2/BlockChorusFlower,,,
bdj,net/minecraft/block/BlockChorusPlant,net/minecraft/server/v1_13_R2/BlockChorusFruit,,,
bdk,net/minecraft/block/BlockClay,net/minecraft/server/v1_13_R2/BlockClay,,,
bdl,net/minecraft/block/BlockCocoa,net/minecraft/server/v1_13_R2/BlockCocoa,,,
bdm,net/minecraft/block/BlockCommandBlock,net/minecraft/server/v1_13_R2/BlockCommand,,,
bdn,net/minecraft/block/BlockRedstoneComparator,net/minecraft/server/v1_13_R2/BlockRedstoneComparator,,,
bdo,net/minecraft/block/BlockConcretePowder,net/minecraft/server/v1_13_R2/BlockConcretePowder,,,
bdp,net/minecraft/block/BlockConduit,net/minecraft/server/v1_13_R2/BlockConduit,,,
bdq,net/minecraft/block/BlockCoral,net/minecraft/server/v1_13_R2/BlockCoral,,,
bdr,net/minecraft/block/BlockCoralFin,net/minecraft/server/v1_13_R2/BlockCoralFan,,,
bds,net/minecraft/block/BlockCoralPlant,net/minecraft/server/v1_13_R2/BlockCoralPlant,,,
bdt,net/minecraft/block/BlockCoralWallFan,net/minecraft/server/v1_13_R2/BlockCoralFanWall,,,
bdu$a,net/minecraft/block/BlockWorkbench$InterfaceCraftingTable,net/minecraft/server/v1_13_R2/BlockWorkbench$TileEntityContainerWorkbench,,,
bdu,net/minecraft/block/BlockWorkbench,net/minecraft/server/v1_13_R2/BlockWorkbench,,,
bdv,net/minecraft/block/BlockCrops,net/minecraft/server/v1_13_R2/BlockCrops,,,
bdw,net/minecraft/block/BlockFourWay,net/minecraft/server/v1_13_R2/BlockTall,,,
bdx,net/minecraft/block/BlockDaylightDetector,net/minecraft/server/v1_13_R2/BlockDaylightDetector,,,
bdy,net/minecraft/block/BlockDeadBush,net/minecraft/server/v1_13_R2/BlockDeadBush,,,
bdz,net/minecraft/block/BlockRailDetector,net/minecraft/server/v1_13_R2/BlockMinecartDetector,,,
be$a,net/minecraft/advancements/criterion/PlacedBlockTrigger$Listeners,net/minecraft/server/v1_13_R2/CriterionTriggerPlacedBlock$a,,,
be$b,net/minecraft/advancements/criterion/PlacedBlockTrigger$Instance,net/minecraft/server/v1_13_R2/CriterionTriggerPlacedBlock$b,,,
be,net/minecraft/advancements/criterion/PlacedBlockTrigger,net/minecraft/server/v1_13_R2/CriterionTriggerPlacedBlock,,,
bea,net/minecraft/block/BlockRedstoneDiode,net/minecraft/server/v1_13_R2/BlockDiodeAbstract,,,
beb,net/minecraft/block/BlockDirectional,net/minecraft/server/v1_13_R2/BlockDirectional,,,
bec,net/minecraft/block/BlockDispenser,net/minecraft/server/v1_13_R2/BlockDispenser,,,
bed,net/minecraft/block/BlockDoor,net/minecraft/server/v1_13_R2/BlockDoor,,,
bee,net/minecraft/block/BlockDoublePlant,net/minecraft/server/v1_13_R2/BlockTallPlant,,,
bef,net/minecraft/block/BlockDragonEgg,net/minecraft/server/v1_13_R2/BlockDragonEgg,,,
beg,net/minecraft/block/BlockDropper,net/minecraft/server/v1_13_R2/BlockDropper,,,
beh,net/minecraft/block/BlockEnchantmentTable,net/minecraft/server/v1_13_R2/BlockEnchantmentTable,,,
bei,net/minecraft/block/BlockEndGateway,net/minecraft/server/v1_13_R2/BlockEndGateway,,,
bej,net/minecraft/block/BlockEndPortal,net/minecraft/server/v1_13_R2/BlockEnderPortal,,,
bek,net/minecraft/block/BlockEndPortalFrame,net/minecraft/server/v1_13_R2/BlockEnderPortalFrame,,,
bel,net/minecraft/block/BlockEndRod,net/minecraft/server/v1_13_R2/BlockEndRod,,,
bem,net/minecraft/block/BlockEnderChest,net/minecraft/server/v1_13_R2/BlockEnderChest,,,
ben,net/minecraft/block/ITileEntityProvider,net/minecraft/server/v1_13_R2/ITileEntity,,,
beo,net/minecraft/block/BlockHorizontalFace,net/minecraft/server/v1_13_R2/BlockAttachable,,,
bep,net/minecraft/block/BlockFalling,net/minecraft/server/v1_13_R2/BlockFalling,,,
beq,net/minecraft/block/BlockFarmland,net/minecraft/server/v1_13_R2/BlockSoil,,,
ber,net/minecraft/block/BlockFence,net/minecraft/server/v1_13_R2/BlockFence,,,
bes,net/minecraft/block/BlockFenceGate,net/minecraft/server/v1_13_R2/BlockFenceGate,,,
bet,net/minecraft/block/BlockFire,net/minecraft/server/v1_13_R2/BlockFire,,,
beu,net/minecraft/block/BlockFlower,net/minecraft/server/v1_13_R2/BlockFlowers,,,
bev,net/minecraft/block/BlockFlowerPot,net/minecraft/server/v1_13_R2/BlockFlowerPot,,,
bew,net/minecraft/block/BlockFrostedIce,net/minecraft/server/v1_13_R2/BlockIceFrost,,,
bex,net/minecraft/block/BlockFurnace,net/minecraft/server/v1_13_R2/BlockFurnace,,,
bey,net/minecraft/block/BlockGlass,net/minecraft/server/v1_13_R2/BlockGlass,,,
bez,net/minecraft/block/BlockGlassPane,net/minecraft/server/v1_13_R2/BlockGlassPane,,,
bf$a,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger$Listeners,net/minecraft/server/v1_13_R2/CriterionTriggerPlayerHurtEntity$a,,,
bf$b,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger$Instance,net/minecraft/server/v1_13_R2/CriterionTriggerPlayerHurtEntity$b,,,
bf,net/minecraft/advancements/criterion/PlayerHurtEntityTrigger,net/minecraft/server/v1_13_R2/CriterionTriggerPlayerHurtEntity,,,
bfa,net/minecraft/block/BlockGlazedTerracotta,net/minecraft/server/v1_13_R2/BlockGlazedTerracotta,,,
bfb,net/minecraft/block/BlockGlowstone,net/minecraft/server/v1_13_R2/BlockLightStone,,,
bfc,net/minecraft/block/BlockGrass,net/minecraft/server/v1_13_R2/BlockGrass,,,
bfd,net/minecraft/block/BlockGrassPath,net/minecraft/server/v1_13_R2/BlockGrassPath,,,
bfe,net/minecraft/block/BlockGravel,net/minecraft/server/v1_13_R2/BlockGravel,,,
