owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
aef,"h(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"h(double arg0, double arg1, double arg2)",(DDD)V,void
aeg,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aeg,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;Lvn;DDD)V,public
aeg,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aeg,a(rw arg0),func_189747_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aeg,a(bha arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aeg,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
aeg,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aeg,j(),func_184563_j(),,,,,method,j(),()Lfj;,EnumParticle
aeg,k(),func_184564_k(),,,,,method,k(),()Z,boolean
aeh,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aeh,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDFILvn;)V,public
aeh,i(),func_70088_a(),,,,,method,i(),()V,void
aeh,a(vn arg0),func_190549_a(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)V,void
aeh,j(),func_190552_j(),getOwner(),,,,method,j(),()Lvn;,EntityLiving
aeh,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aeh,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aeh,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aeh,c(vn arg0),func_190551_c(EntityLivingBase arg0),,,,,method,c(vn arg0),(Lvn;)V,void
aeh,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aeh,a(float arg0),func_190550_a(float arg0),,,,,method,a(float arg0),(F)F,float
aei,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aei,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aei,i(),func_70088_a(),,,,,method,i(),()V,void
aei,a(et arg0),func_180465_a(BlockPos arg0),,,,,method,a(et arg0),(Let;)V,void
aei,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aei,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aei,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aei,aw(),func_70013_c(),,,,,method,aw(),()F,float
aei,bd(),func_70075_an(),,,,,method,bd(),()Z,boolean
aei,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aei,"h(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"h(double arg0, double arg1, double arg2)",(DDD)V,void
aei,av(),func_70070_b(),,,,,method,av(),()I,int
aej,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aej,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aej,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;Lvn;DDD)V,public
aej,i(),func_70088_a(),,,,,method,i(),()V,void
aej,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aej,k(),func_184564_k(),,,,,method,k(),()Z,boolean
aej,j(),func_184563_j(),,,,,method,j(),()Lfj;,EnumParticle
aej,l(),func_82341_c(),,,,,method,l(),()F,float
aej,a(bha arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aej,"a(rw arg0, String arg1)","func_189743_a(DataFixer arg0, String arg1)",,,,,method,"a(rw arg0, String arg1)",(Lrw;Ljava/lang/String;)V,void
aej,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aej,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aej,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
aej,aI(),func_70111_Y(),,,,,method,aI(),()F,float
aej,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aej,aw(),func_70013_c(),,,,,method,aw(),()F,float
aej,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aej,av(),func_70070_b(),,,,,method,av(),()I,int
aek,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aek,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;DDDLain;)V,public
aek,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lams;Lain;Lvn;)V,public
aek,i(),func_70088_a(),,,,,method,i(),()V,void
aek,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aek,k(),func_191510_k(),,,,,method,k(),()V,void
aek,j(),func_191511_j(),,,,,method,j(),()Z,boolean
aek,a(rw arg0),func_189656_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aek,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aek,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aek,bd(),func_70075_an(),,,,,method,bd(),()Z,boolean
aek,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aek,"g(double arg0, double arg1, double arg2)","func_145770_h(double arg0, double arg1, double arg2)",,,,,method,"g(double arg0, double arg1, double arg2)",(DDD)Z,boolean
aek,"h(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"h(double arg0, double arg1, double arg2)",(DDD)V,void
aek,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
ael,<init>,,,,,,constructor,(arg0),(Lams;)V,public
ael,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;Lvn;DDD)V,public
ael,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
ael,a(bha arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
ael,a(rw arg0),func_189744_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
ael,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
ael,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aem,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aem,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Laaq;)V,public
aem,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aem,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aem,"a(bhc arg0, bhc arg1)","func_190538_a(Vec3d arg0, Vec3d arg1)",,,,,method,"a(bhc arg0, bhc arg1)",(Lbhc;Lbhc;)Lve;,Entity
aem,"c(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70186_c(double arg0, double arg1, double arg2, float arg3, float arg4)","shoot(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"c(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aem,a(bha arg0),func_190536_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aem,i(),func_70088_a(),,,,,method,i(),()V,void
aem,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aem,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aem,j(),func_190537_j(),,,,,method,j(),()V,void
aem,"h(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"h(double arg0, double arg1, double arg2)",(DDD)V,void
aen,"c(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70186_c(double arg0, double arg1, double arg2, float arg3, float arg4)","shoot(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"c(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aeo,"a(ve arg0, boolean arg1, boolean arg2, ve arg3)","func_188802_a(Entity arg0, boolean arg1, boolean arg2, Entity arg3)",,,,,method,"a(ve arg0, boolean arg1, boolean arg2, ve arg3)",(Lve;ZZLve;)Lbha;,MovingObjectPosition
aeo,"a(ve arg0, float arg1)","func_188803_a(Entity arg0, float arg1)",,,,,method,"a(ve arg0, float arg1)",(Lve;F)V,void
aep,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aep,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;Lvn;Lve;Lfa$a;)V,public
aep,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aep,bK(),func_184176_by(),,,,,method,bK(),()Lqe;,SoundCategory
aep,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aep,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aep,i(),func_70088_a(),,,,,method,i(),()V,void
aep,a(fa arg0),func_184568_a(EnumFacing arg0),,,,,method,a(fa arg0),(Lfa;)V,void
aep,a(fa$a arg0),func_184569_a(EnumFacing$Axis arg0),,,,,method,a(fa$a arg0),(Lfa$a;)V,void
aep,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aep,aR(),func_70027_ad(),isBurning(),,,,method,aR(),()Z,boolean
aep,aw(),func_70013_c(),,,,,method,aw(),()F,float
aep,a(bha arg0),func_184567_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aep,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
aep,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aep,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aep,av(),func_70070_b(),,,,,method,av(),()I,int
aeq,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aeq,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;Lvn;DDD)V,public
aeq,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aeq,a(rw arg0),func_189745_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aeq,a(bha arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aeq,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
aeq,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aer,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aer,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aer,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aer,a(rw arg0),func_189662_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aer,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aer,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aes,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aes,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aes,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aes,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aes,j(),func_184550_j(),,,,,method,j(),()Lain;,ItemStack
aes,a(vn arg0),func_184548_a(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)V,void
aes,c(rw arg0),func_189659_b(DataFixer arg0),,,,,method,c(rw arg0),(Lrw;)V,void
aes,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aes,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aet,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aet,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aet,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aet,i(),func_70088_a(),,,,,method,i(),()V,void
aet,"a(ve arg0, float arg1, float arg2, float arg3, float arg4, float arg5)","func_184538_a(Entity arg0, float arg1, float arg2, float arg3, float arg4, float arg5)",,,,,method,"a(ve arg0, float arg1, float arg2, float arg3, float arg4, float arg5)",(Lve;FFFFF)V,void
aet,"c(double arg0, double arg1, double arg2, float arg3, float arg4)","func_70186_c(double arg0, double arg1, double arg2, float arg3, float arg4)","shoot(double arg0, double arg1, double arg2, float arg3, float arg4)",,,,method,"c(double arg0, double arg1, double arg2, float arg3, float arg4)",(DDDFF)V,void
aet,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aet,j(),func_70185_h(),,,,,method,j(),()F,float
aet,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aet,"a(rw arg0, String arg1)","func_189661_a(DataFixer arg0, String arg1)",,,,,method,"a(rw arg0, String arg1)",(Lrw;Ljava/lang/String;)V,void
aet,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aet,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aet,k(),func_85052_h(),getShooter(),,,,method,k(),()Lvn;,EntityLiving
aet,a(double arg0),func_70112_a(double arg0),,,,,method,a(double arg0),(D)Z,boolean
aet,"h(double arg0, double arg1, double arg2)","func_70016_h(double arg0, double arg1, double arg2)",,,,,method,"h(double arg0, double arg1, double arg2)",(DDD)V,void
aeu,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aeu,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aeu,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aeu,a(rw arg0),func_189664_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aeu,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aeu,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aev,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aev,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aev,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aev,a(rw arg0),func_189663_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aev,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aev,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aew,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aew,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aew,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aew,a(rw arg0),func_189666_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aew,j(),func_70185_h(),,,,,method,j(),()F,float
aew,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aex$1,<init>,,,,,,constructor,(),()V,
aex$1,a(vn arg0),apply(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)Z,boolean
aex,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aex,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(Lams;Lvn;Lain;)V,public
aex,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;DDDLain;)V,public
aex,i(),func_70088_a(),,,,,method,i(),()V,void
aex,l(),func_184543_l(),getItem(),,,,method,l(),()Lain;,ItemStack
aex,a(ain arg0),func_184541_a(ItemStack arg0),setItem(ItemStack arg0),,,,method,a(ain arg0),(Lain;)V,void
aex,j(),func_70185_h(),,,,,method,j(),()F,float
aex,a(bha arg0),func_70184_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aex,n(),func_190545_n(),,,,,method,n(),()V,void
aex,"a(bha arg0, List<uy> arg1)","func_190543_a(RayTraceResult arg0, List<PotionEffect> arg1)",,,,,method,"a(bha arg0, List<uy> arg1)",(Lbha;Ljava/util/List;)V,void
aex,"a(ain arg0, ake arg1)","func_190542_a(ItemStack arg0, PotionType arg1)",,,,,method,"a(ain arg0, ake arg1)",(Lain;Lake;)V,void
aex,p(),func_184544_n(),isLingering(),,,,method,p(),()Z,boolean
aex,"a(et arg0, fa arg1)","func_184542_a(BlockPos arg0, EnumFacing arg1)",,,,,method,"a(et arg0, fa arg1)",(Let;Lfa;)V,void
aex,a(rw arg0),func_189665_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aex,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aex,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aex,c(vn arg0),func_190544_c(EntityLivingBase arg0),,,,,method,c(vn arg0),(Lvn;)Z,boolean
aey,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aey,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
aey,<init>,,,,,,constructor,"(arg0, arg1)",(Lams;Lvn;)V,public
aey,a(ain arg0),func_184555_a(ItemStack arg0),,,,,method,a(ain arg0),(Lain;)V,void
aey,b(ain arg0),func_191508_b(ItemStack arg0),,,,,method,b(ain arg0),(Lain;)I,int
aey,q(),func_190548_o(),,,,,method,q(),()V,void
aey,a(uy arg0),func_184558_a(PotionEffect arg0),,,,,method,a(uy arg0),(Luy;)V,void
aey,i(),func_70088_a(),,,,,method,i(),()V,void
aey,B_(),func_70071_h_(),,,,,method,B_(),()V,void
aey,c(int arg0),func_184556_b(int arg0),,,,,method,c(int arg0),(I)V,void
aey,p(),func_184557_n(),getColor(),,,,method,p(),()I,int
aey,d(int arg0),func_191507_d(int arg0),setColor(int arg0),,,,method,d(int arg0),(I)V,void
aey,c(rw arg0),func_189660_b(DataFixer arg0),,,,,method,c(rw arg0),(Lrw;)V,void
aey,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
aey,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
aey,a(vn arg0),func_184548_a(EntityLivingBase arg0),,,,,method,a(vn arg0),(Lvn;)V,void
aey,j(),func_184550_j(),,,,,method,j(),()Lain;,ItemStack
aey,a(byte arg0),func_70103_a(byte arg0),,,,,method,a(byte arg0),(B)V,void
aez,<init>,,,,,,constructor,(arg0),(Lams;)V,public
aez,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Lams;Lvn;DDD)V,public
aez,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4, arg5, arg6)",(Lams;DDDDDD)V,public
aez,a(rw arg0),func_189746_a(DataFixer arg0),,,,,method,a(rw arg0),(Lrw;)V,void
aez,l(),func_82341_c(),,,,,method,l(),()F,float
aez,aR(),func_70027_ad(),isBurning(),,,,method,aR(),()Z,boolean
aez,"a(amn arg0, ams arg1, et arg2, awr arg3)","func_180428_a(Explosion arg0, World arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"a(amn arg0, ams arg1, et arg2, awr arg3)",(Lamn;Lams;Let;Lawr;)F,float
aez,a(bha arg0),func_70227_a(RayTraceResult arg0),,,,,method,a(bha arg0),(Lbha;)V,void
aez,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
aez,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
aez,i(),func_70088_a(),,,,,method,i(),()V,void
aez,n(),func_82342_d(),isCharged(),,,,method,n(),()Z,boolean
aez,a(boolean arg0),func_82343_e(boolean arg0),setCharged(boolean arg0),,,,method,a(boolean arg0),(Z)V,void
aez,k(),func_184564_k(),,,,,method,k(),()Z,boolean
af$a,<init>,,,,,,constructor,(arg0),(Lnn;)V,public
af$a,a(),func_192458_a(),,,,,method,a(),()Z,boolean
af$a,a(p$a<af$b> arg0),func_192460_a(ICriterionTrigger$Listener<EnchantedItemTrigger$Instance> arg0),,,,,method,a(p$a<af$b> arg0),(Lp$a;)V,void
af$a,b(p$a<af$b> arg0),func_192457_b(ICriterionTrigger$Listener<EnchantedItemTrigger$Instance> arg0),,,,,method,b(p$a<af$b> arg0),(Lp$a;)V,void
af$a,"a(ain arg0, int arg1)","func_192459_a(ItemStack arg0, int arg1)",,,,,method,"a(ain arg0, int arg1)",(Lain;I)V,void
af$b,<init>,,,,,,constructor,"(arg0, arg1)",(Lan;Las;)V,public
af$b,"a(ain arg0, int arg1)","func_192257_a(ItemStack arg0, int arg1)",,,,,method,"a(ain arg0, int arg1)",(Lain;I)Z,boolean
af,<init>,,,,,,constructor,(),()V,public
af,a(),func_192163_a(),,,,,method,a(),()Lnd;,MinecraftKey
af,"a(nn arg0, p$a<af$b> arg1)","func_192165_a(PlayerAdvancements arg0, ICriterionTrigger$Listener<EnchantedItemTrigger$Instance> arg1)",,,,,method,"a(nn arg0, p$a<af$b> arg1)",(Lnn;Lp$a;)V,void
af,"b(nn arg0, p$a<af$b> arg1)","func_192164_b(PlayerAdvancements arg0, ICriterionTrigger$Listener<EnchantedItemTrigger$Instance> arg1)",,,,,method,"b(nn arg0, p$a<af$b> arg1)",(Lnn;Lp$a;)V,void
af,a(nn arg0),func_192167_a(PlayerAdvancements arg0),,,,,method,a(nn arg0),(Lnn;)V,void
af,"b(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)","func_192166_a(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)",,,,,method,"b(com.google.gson.JsonObject arg0, com.google.gson.JsonDeserializationContext arg1)",(Lcom/google/gson/JsonObject;Lcom/google/gson/JsonDeserializationContext;)Laf$b;,CriterionTriggerEnchantedItem$b
af,"a(oo arg0, ain arg1, int arg2)","func_192190_a(EntityPlayerMP arg0, ItemStack arg1, int arg2)",,,,,method,"a(oo arg0, ain arg1, int arg2)",(Loo;Lain;I)V,void
afb$a,<init>,,,,,,constructor,(),()V,private
afb$b,<init>,,,,,,constructor,"(arg0, arg1)",(ILjava/lang/String;)V,private
afb$b,a(),func_184980_a(),,,,,method,a(),()Ljava/lang/String;,String
afb$b,b(),func_184982_b(),,,,,method,b(),()I,int
afb$b,a(int arg0),func_184979_a(int arg0),,,,,method,a(int arg0),(I)Lafb$b;,EntityBoat$EnumBoatType
afb$b,a(String arg0),func_184981_a(String arg0),,,,,method,a(String arg0),(Ljava/lang/String;)Lafb$b;,EntityBoat$EnumBoatType
afb,<init>,,,,,,constructor,(arg0),(Lams;)V,public
afb,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Lams;DDD)V,public
afb,ak(),func_70041_e_(),playStepSound(),,,,method,ak(),()Z,boolean
afb,i(),func_70088_a(),,,,,method,i(),()V,void
afb,j(ve arg0),func_70114_g(Entity arg0),,,,,method,j(ve arg0),(Lve;)Lbgz;,AxisAlignedBB
afb,al(),func_70046_E(),,,,,method,al(),()Lbgz;,AxisAlignedBB
afb,az(),func_70104_M(),isCollidable(),,,,method,az(),()Z,boolean
afb,aG(),func_70042_X(),,,,,method,aG(),()D,double
afb,"a(up arg0, float arg1)","func_70097_a(DamageSource arg0, float arg1)","damageEntity(DamageSource arg0, float arg1)",,,,method,"a(up arg0, float arg1)",(Lup;F)Z,boolean
afb,i(ve arg0),func_70108_f(Entity arg0),collide(Entity arg0),,,,method,i(ve arg0),(Lve;)V,void
afb,j(),func_184455_j(),,,,,method,j(),()Lail;,Item
afb,ay(),func_70067_L(),isInteractable(),,,,method,ay(),()Z,boolean
afb,bu(),func_184172_bi(),,,,,method,bu(),()Lfa;,EnumDirection
afb,B_(),func_70071_h_(),,,,,method,B_(),()V,void
afb,k(),func_193047_k(),,,,,method,k(),()Lqc;,SoundEffect
afb,t(),func_184447_s(),,,,,method,t(),()V,void
afb,"a(boolean arg0, boolean arg1)","func_184445_a(boolean arg0, boolean arg1)",,,,,method,"a(boolean arg0, boolean arg1)",(ZZ)V,void
afb,u(),func_184449_t(),,,,,method,u(),()Lafb$a;,EntityBoat$EnumStatus
afb,l(),func_184451_k(),,,,,method,l(),()F,float
afb,n(),func_184441_l(),,,,,method,n(),()F,float
afb,v(),func_184446_u(),,,,,method,v(),()Z,boolean
afb,w(),func_184444_v(),,,,,method,w(),()Lafb$a;,EntityBoat$EnumStatus
afb,x(),func_184450_w(),,,,,method,x(),()V,void
afb,y(),func_184443_x(),,,,,method,y(),()V,void
afb,k(ve arg0),func_184232_k(Entity arg0),,,,,method,k(ve arg0),(Lve;)V,void
afb,a(ve arg0),func_184454_a(Entity arg0),,,,,method,a(ve arg0),(Lve;)V,void
afb,b(fy arg0),func_70014_b(NBTTagCompound arg0),,,,,method,b(fy arg0),(Lfy;)V,void
afb,a(fy arg0),func_70037_a(NBTTagCompound arg0),,,,,method,a(fy arg0),(Lfy;)V,void
afb,"b(aeb arg0, tz arg1)","func_184230_a(EntityPlayer arg0, EnumHand arg1)",,,,,method,"b(aeb arg0, tz arg1)",(Laeb;Ltz;)Z,boolean
afb,"a(double arg0, boolean arg1, awr arg2, et arg3)","func_184231_a(double arg0, boolean arg1, IBlockState arg2, BlockPos arg3)",,,,,method,"a(double arg0, boolean arg1, awr arg2, et arg3)",(DZLawr;Let;)V,void
afb,a(int arg0),func_184457_a(int arg0),,,,,method,a(int arg0),(I)Z,boolean
afb,a(float arg0),func_70266_a(float arg0),setDamage(float arg0),,,,method,a(float arg0),(F)V,void
afb,p(),func_70271_g(),,,,,method,p(),()F,float
afb,c(int arg0),func_70265_b(int arg0),,,,,method,c(int arg0),(I)V,void
afb,q(),func_70268_h(),,,,,method,q(),()I,int
afb,d(int arg0),func_70269_c(int arg0),,,,,method,d(int arg0),(I)V,void
afb,r(),func_70267_i(),,,,,method,r(),()I,int
afb,a(afb$b arg0),func_184458_a(EntityBoat$Type arg0),setType(EntityBoat$EnumBoatType arg0),,,,method,a(afb$b arg0),(Lafb$b;)V,void
afb,s(),func_184453_r(),getType(),,,,method,s(),()Lafb$b;,EntityBoat$EnumBoatType
afb,q(ve arg0),func_184219_q(Entity arg0),,,,,method,q(ve arg0),(Lve;)Z,boolean
afb,bE(),func_184179_bs(),,,,,method,bE(),()Lve;,Entity
afb,aN(),func_70057_ab(),,,,,method,aN(),()V,void
