混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
apb,net/minecraft/block/BlockStructure,net/minecraft/server/v1_9_R1/BlockStructure,,,
apc$a,net/minecraft/block/BlockTallGrass$EnumType,net/minecraft/server/v1_9_R1/BlockLongGrass$EnumTallGrassType,,,
apc,net/minecraft/block/BlockTallGrass,net/minecraft/server/v1_9_R1/BlockLongGrass,,,
apd,net/minecraft/block/BlockPane,net/minecraft/server/v1_9_R1/BlockThin,,,
ape,net/minecraft/block/BlockTNT,net/minecraft/server/v1_9_R1/BlockTNT,,,
apf$1,net/minecraft/block/BlockTorch$1,net/minecraft/server/v1_9_R1/BlockTorch$1,,,
apf,net/minecraft/block/BlockTorch,net/minecraft/server/v1_9_R1/BlockTorch,,,
apg$a,net/minecraft/block/BlockTrapDoor$DoorHalf,net/minecraft/server/v1_9_R1/BlockTrapdoor$EnumTrapdoorHalf,,,
apg,net/minecraft/block/BlockTrapDoor,net/minecraft/server/v1_9_R1/BlockTrapdoor,,,
aph,net/minecraft/block/BlockTripWire,net/minecraft/server/v1_9_R1/BlockTripwire,,,
api,net/minecraft/block/BlockTripWireHook,net/minecraft/server/v1_9_R1/BlockTripwireHook,,,
apj,net/minecraft/block/BlockVine,net/minecraft/server/v1_9_R1/BlockVine,,,
apk$a,net/minecraft/block/BlockWall$EnumType,net/minecraft/server/v1_9_R1/BlockCobbleWall$EnumCobbleVariant,,,
apk,net/minecraft/block/BlockWall,net/minecraft/server/v1_9_R1/BlockCobbleWall,,,
apl,net/minecraft/block/BlockWallSign,net/minecraft/server/v1_9_R1/BlockWallSign,,,
apm,net/minecraft/block/BlockLilyPad,net/minecraft/server/v1_9_R1/BlockWaterLily,,,
apn,net/minecraft/block/BlockWeb,net/minecraft/server/v1_9_R1/BlockWeb,,,
apo,net/minecraft/block/BlockPressurePlateWeighted,net/minecraft/server/v1_9_R1/BlockPressurePlateWeighted,,,
app,net/minecraft/block/BlockButtonWood,net/minecraft/server/v1_9_R1/BlockWoodButton,,,
apq,net/minecraft/block/BlockWoodSlab,net/minecraft/server/v1_9_R1/BlockWoodenStep,,,
apr,net/minecraft/block/BlockCarpet,net/minecraft/server/v1_9_R1/BlockCarpet,,,
aps,net/minecraft/block/BlockYellowFlower,net/minecraft/server/v1_9_R1/BlockYellowFlowers,,,
apt$a,net/minecraft/tileentity/TileEntityBanner$EnumBannerPattern,net/minecraft/server/v1_9_R1/TileEntityBanner$EnumBannerPatternType,,,
apt,net/minecraft/tileentity/TileEntityBanner,net/minecraft/server/v1_9_R1/TileEntityBanner,,,
apu$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,net/minecraft/server/v1_9_R1/TileEntityBeacon$BeaconColorTracker,,,
apu,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/server/v1_9_R1/TileEntityBeacon,,,
apv$1,net/minecraft/tileentity/TileEntity$1,net/minecraft/server/v1_9_R1/TileEntity$1,,,
apv$2,net/minecraft/tileentity/TileEntity$2,net/minecraft/server/v1_9_R1/TileEntity$2,,,
apv$3,net/minecraft/tileentity/TileEntity$3,net/minecraft/server/v1_9_R1/TileEntity$3,,,
apv,net/minecraft/tileentity/TileEntity,net/minecraft/server/v1_9_R1/TileEntity,,,
apw,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/server/v1_9_R1/TileEntityBrewingStand,,,
apx,net/minecraft/tileentity/TileEntityChest,net/minecraft/server/v1_9_R1/TileEntityChest,,,
apy$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/server/v1_9_R1/TileEntityCommand$1,,,
apy$a,net/minecraft/tileentity/TileEntityCommandBlock$Mode,net/minecraft/server/v1_9_R1/TileEntityCommand$Type,,,
apy,net/minecraft/tileentity/TileEntityCommandBlock,net/minecraft/server/v1_9_R1/TileEntityCommand,,,
apz,net/minecraft/tileentity/TileEntityComparator,net/minecraft/server/v1_9_R1/TileEntityComparator,,,
aq,net/minecraft/command/server/CommandOp,net/minecraft/server/v1_9_R1/CommandOp,,,
aqa,net/minecraft/tileentity/TileEntityDaylightDetector,net/minecraft/server/v1_9_R1/TileEntityLightDetector,,,
aqb,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/server/v1_9_R1/TileEntityDispenser,,,
aqc,net/minecraft/tileentity/TileEntityDropper,net/minecraft/server/v1_9_R1/TileEntityDropper,,,
aqd,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/server/v1_9_R1/TileEntityEnchantTable,,,
aqe,net/minecraft/tileentity/TileEntityEnderChest,net/minecraft/server/v1_9_R1/TileEntityEnderChest,,,
aqf,net/minecraft/tileentity/TileEntityFlowerPot,net/minecraft/server/v1_9_R1/TileEntityFlowerPot,,,
aqg,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/server/v1_9_R1/TileEntityFurnace,,,
aqh,net/minecraft/tileentity/IHopper,net/minecraft/server/v1_9_R1/IHopper,,,
aqi,net/minecraft/tileentity/TileEntityHopper,net/minecraft/server/v1_9_R1/TileEntityHopper,,,
aqj,net/minecraft/tileentity/TileEntityLockable,net/minecraft/server/v1_9_R1/TileEntityContainer,,,
aqk$1,net/minecraft/tileentity/TileEntityMobSpawner$1,net/minecraft/server/v1_9_R1/TileEntityMobSpawner$1,,,
aqk,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/server/v1_9_R1/TileEntityMobSpawner,,,
aql,net/minecraft/tileentity/TileEntityNote,net/minecraft/server/v1_9_R1/TileEntityNote,,,
aqm,net/minecraft/tileentity/TileEntityLockableLoot,net/minecraft/server/v1_9_R1/TileEntityLootable,,,
aqn$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/server/v1_9_R1/TileEntitySign$1,,,
aqn$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/v1_9_R1/TileEntitySign$2,,,
aqn,net/minecraft/tileentity/TileEntitySign,net/minecraft/server/v1_9_R1/TileEntitySign,,,
aqo,net/minecraft/tileentity/TileEntitySkull,net/minecraft/server/v1_9_R1/TileEntitySkull,,,
aqp$1,net/minecraft/tileentity/TileEntityStructure$1,net/minecraft/server/v1_9_R1/TileEntityStructure$1,,,
aqp$a,net/minecraft/tileentity/TileEntityStructure$Mode,net/minecraft/server/v1_9_R1/TileEntityStructure$UsageMode,,,
aqp,net/minecraft/tileentity/TileEntityStructure,net/minecraft/server/v1_9_R1/TileEntityStructure,,,
aqq,net/minecraft/tileentity/TileEntityEndGateway,net/minecraft/server/v1_9_R1/TileEntityEndGateway,,,
aqr,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/server/v1_9_R1/TileEntityEnderPortal,,,
aqu,net/minecraft/block/BlockPistonBase,net/minecraft/server/v1_9_R1/BlockPiston,,,
aqv$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/server/v1_9_R1/BlockPistonExtension$EnumPistonType,,,
aqv,net/minecraft/block/BlockPistonExtension,net/minecraft/server/v1_9_R1/BlockPistonExtension,,,
aqw,net/minecraft/block/BlockPistonMoving,net/minecraft/server/v1_9_R1/BlockPistonMoving,,,
aqx,net/minecraft/tileentity/TileEntityPiston,net/minecraft/server/v1_9_R1/TileEntityPiston,,,
aqy,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/server/v1_9_R1/PistonExtendsChecker,,,
ar,net/minecraft/command/server/CommandPardonIp,net/minecraft/server/v1_9_R1/CommandPardonIP,,,
ara$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/server/v1_9_R1/BlockDataAbstract$1,,,
ara,net/minecraft/block/state/BlockStateBase,net/minecraft/server/v1_9_R1/BlockDataAbstract,,,
arb,net/minecraft/block/state/IBlockProperties,net/minecraft/server/v1_9_R1/IBlockProperties,,,
arc,net/minecraft/block/state/IBlockState,net/minecraft/server/v1_9_R1/IBlockData,,,
ard$1,net/minecraft/block/state/BlockStateContainer$1,net/minecraft/server/v1_9_R1/BlockStateList$1,,,
ard$a,net/minecraft/block/state/BlockStateContainer$StateImplementation,net/minecraft/server/v1_9_R1/BlockStateList$BlockData,,,
ard,net/minecraft/block/state/BlockStateContainer,net/minecraft/server/v1_9_R1/BlockStateList,,,
arf$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/server/v1_9_R1/ShapeDetectorBlock$1,,,
arf$2,net/minecraft/block/state/BlockWorldState$2,net/minecraft/server/v1_9_R1/ShapeDetectorBlock$2,,,
arf,net/minecraft/block/state/BlockWorldState,net/minecraft/server/v1_9_R1/ShapeDetectorBlock,,,
arg$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/server/v1_9_R1/ShapeDetector$BlockLoader,,,
arg$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/server/v1_9_R1/ShapeDetector$ShapeDetectorCollection,,,
arg,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/server/v1_9_R1/ShapeDetector,,,
arh,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/server/v1_9_R1/ShapeDetectorBuilder,,,
arj,net/minecraft/block/state/pattern/BlockMatcher,net/minecraft/server/v1_9_R1/BlockPredicate,,,
ark$1,net/minecraft/block/state/pattern/BlockStateMatcher$1,net/minecraft/server/v1_9_R1/BlockStatePredicate$1,,,
ark,net/minecraft/block/state/pattern/BlockStateMatcher,net/minecraft/server/v1_9_R1/BlockStatePredicate,,,
arm,net/minecraft/block/properties/PropertyHelper,net/minecraft/server/v1_9_R1/BlockState,,,
arn,net/minecraft/block/properties/PropertyBool,net/minecraft/server/v1_9_R1/BlockStateBoolean,,,
aro,net/minecraft/block/properties/PropertyDirection,net/minecraft/server/v1_9_R1/BlockStateDirection,,,
arp,net/minecraft/block/properties/PropertyEnum,net/minecraft/server/v1_9_R1/BlockStateEnum,,,
arq,net/minecraft/block/properties/PropertyInteger,net/minecraft/server/v1_9_R1/BlockStateInteger,,,
arr,net/minecraft/block/properties/IProperty,net/minecraft/server/v1_9_R1/IBlockState,,,
art,net/minecraft/world/border/IBorderListener,net/minecraft/server/v1_9_R1/IWorldBorderListener,,,
aru,net/minecraft/world/border/EnumBorderStatus,net/minecraft/server/v1_9_R1/EnumWorldBorderState,,,
arv,net/minecraft/world/border/WorldBorder,net/minecraft/server/v1_9_R1/WorldBorder,,,
arx,net/minecraft/world/chunk/BlockStateContainer,net/minecraft/server/v1_9_R1/DataPaletteBlock,,,
ary,net/minecraft/world/chunk/IChunkGenerator,net/minecraft/server/v1_9_R1/ChunkGenerator,,,
arz,net/minecraft/world/chunk/IChunkProvider,net/minecraft/server/v1_9_R1/IChunkProvider,,,
as,net/minecraft/command/server/CommandPardonPlayer,net/minecraft/server/v1_9_R1/CommandPardon,,,
asa,net/minecraft/world/chunk/NibbleArray,net/minecraft/server/v1_9_R1/NibbleArray,,,
asc,net/minecraft/world/chunk/BlockStatePaletteRegistry,net/minecraft/server/v1_9_R1/DataPaletteGlobal,,,
asd,net/minecraft/world/chunk/BlockStatePaletteHashMap,net/minecraft/server/v1_9_R1/DataPaletteHash,,,
ase$1,net/minecraft/world/chunk/Chunk$1,net/minecraft/server/v1_9_R1/Chunk$1,,,
ase$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,net/minecraft/server/v1_9_R1/Chunk$EnumTileEntityState,,,
ase,net/minecraft/world/chunk/Chunk,net/minecraft/server/v1_9_R1/Chunk,,,
asf,net/minecraft/world/chunk/storage/ExtendedBlockStorage,net/minecraft/server/v1_9_R1/ChunkSection,,,
asg,net/minecraft/world/chunk/BlockStatePaletteLinear,net/minecraft/server/v1_9_R1/DataPaletteLinear,,,
ash,net/minecraft/world/chunk/storage/NibbleArrayReader,net/minecraft/server/v1_9_R1/OldNibbleArray,,,
asi,net/minecraft/world/chunk/IBlockStatePalette,net/minecraft/server/v1_9_R1/DataPalette,,,
asj,net/minecraft/world/chunk/IBlockStatePaletteResizer,net/minecraft/server/v1_9_R1/DataPaletteExpandable,,,
asm,net/minecraft/world/chunk/storage/IChunkLoader,net/minecraft/server/v1_9_R1/IChunkLoader,,,
asp$a,net/minecraft/world/chunk/storage/ChunkLoader$AnvilConverterData,net/minecraft/server/v1_9_R1/OldChunkLoader$OldChunk,,,
asp,net/minecraft/world/chunk/storage/ChunkLoader,net/minecraft/server/v1_9_R1/OldChunkLoader,,,
asq$a,net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer,net/minecraft/server/v1_9_R1/RegionFile$ChunkBuffer,,,
asq,net/minecraft/world/chunk/storage/RegionFile,net/minecraft/server/v1_9_R1/RegionFile,,,
asr,net/minecraft/world/chunk/storage/RegionFileCache,net/minecraft/server/v1_9_R1/RegionFileCache,,,
ass,net/minecraft/world/chunk/storage/AnvilChunkLoader,net/minecraft/server/v1_9_R1/ChunkRegionLoader,,,
asv,net/minecraft/world/WorldProvider,net/minecraft/server/v1_9_R1/WorldProvider,,,
asw,net/minecraft/world/DimensionType,net/minecraft/server/v1_9_R1/DimensionManager,,,
asx$1,net/minecraft/world/WorldProviderHell$1,net/minecraft/server/v1_9_R1/WorldProviderHell$1,,,
asx,net/minecraft/world/WorldProviderHell,net/minecraft/server/v1_9_R1/WorldProviderHell,,,
asy,net/minecraft/world/WorldProviderSurface,net/minecraft/server/v1_9_R1/WorldProviderNormal,,,
asz$1,net/minecraft/world/end/DragonSpawnManager$1,net/minecraft/server/v1_9_R1/EnumDragonRespawn$1,,,
asz$2,net/minecraft/world/end/DragonSpawnManager$2,net/minecraft/server/v1_9_R1/EnumDragonRespawn$2,,,
asz$3,net/minecraft/world/end/DragonSpawnManager$3,net/minecraft/server/v1_9_R1/EnumDragonRespawn$3,,,
asz$4,net/minecraft/world/end/DragonSpawnManager$4,net/minecraft/server/v1_9_R1/EnumDragonRespawn$4,,,
asz$5,net/minecraft/world/end/DragonSpawnManager$5,net/minecraft/server/v1_9_R1/EnumDragonRespawn$5,,,
asz,net/minecraft/world/end/DragonSpawnManager,net/minecraft/server/v1_9_R1/EnumDragonRespawn,,,
at,net/minecraft/command/CommandParticle,net/minecraft/server/v1_9_R1/CommandParticle,,,
ata,net/minecraft/world/end/DragonFightManager,net/minecraft/server/v1_9_R1/EnderDragonBattle,,,
atb,net/minecraft/world/WorldProviderEnd,net/minecraft/server/v1_9_R1/WorldProviderTheEnd,,,
ate,net/minecraft/world/gen/MapGenRavine,net/minecraft/server/v1_9_R1/WorldGenCanyon,,,
atf,net/minecraft/world/chunk/ChunkPrimer,net/minecraft/server/v1_9_R1/ChunkSnapshot,,,
atg$a,net/minecraft/world/gen/ChunkProviderSettings$Factory,net/minecraft/server/v1_9_R1/CustomWorldSettingsFinal$CustomWorldSettings,,,
atg$b,net/minecraft/world/gen/ChunkProviderSettings$Serializer,net/minecraft/server/v1_9_R1/CustomWorldSettingsFinal$CustomWorldSettingsSerializer,,,
atg,net/minecraft/world/gen/ChunkProviderSettings,net/minecraft/server/v1_9_R1/CustomWorldSettingsFinal,,,
ath,net/minecraft/world/gen/ChunkProviderDebug,net/minecraft/server/v1_9_R1/ChunkProviderDebug,,,
ati,net/minecraft/world/gen/ChunkProviderFlat,net/minecraft/server/v1_9_R1/ChunkProviderFlat,,,
atj,net/minecraft/world/gen/MapGenCaves,net/minecraft/server/v1_9_R1/WorldGenCaves,,,
atk,net/minecraft/world/gen/MapGenBase,net/minecraft/server/v1_9_R1/WorldGenBase,,,
atl,net/minecraft/world/gen/MapGenCavesHell,net/minecraft/server/v1_9_R1/WorldGenCavesHell,,,
atm,net/minecraft/world/gen/ChunkProviderHell,net/minecraft/server/v1_9_R1/ChunkProviderHell,,,
atn,net/minecraft/world/gen/ChunkProviderOverworld,net/minecraft/server/v1_9_R1/ChunkProviderGenerate,,,
ato,net/minecraft/world/gen/ChunkProviderEnd,net/minecraft/server/v1_9_R1/ChunkProviderTheEnd,,,
atp,net/minecraft/world/gen/feature/WorldGenAbstractTree,net/minecraft/server/v1_9_R1/WorldGenTreeAbstract,,,
atq$a,net/minecraft/world/gen/feature/WorldGenBigTree$FoliageCoordinates,net/minecraft/server/v1_9_R1/WorldGenBigTree$Position,,,
atq,net/minecraft/world/gen/feature/WorldGenBigTree,net/minecraft/server/v1_9_R1/WorldGenBigTree,,,
atr,net/minecraft/world/gen/feature/WorldGenBirchTree,net/minecraft/server/v1_9_R1/WorldGenForest,,,
ats,net/minecraft/world/gen/feature/WorldGenBlockBlob,net/minecraft/server/v1_9_R1/WorldGenTaigaStructure,,,
att,net/minecraft/world/gen/feature/WorldGeneratorBonusChest,net/minecraft/server/v1_9_R1/WorldGenBonusChest,,,
atu,net/minecraft/world/gen/feature/WorldGenBush,net/minecraft/server/v1_9_R1/WorldGenMushrooms,,,
atv,net/minecraft/world/gen/feature/WorldGenCactus,net/minecraft/server/v1_9_R1/WorldGenCactus,,,
atw,net/minecraft/world/gen/feature/WorldGenClay,net/minecraft/server/v1_9_R1/WorldGenClay,,,
atx,net/minecraft/world/gen/feature/WorldGenDeadBush,net/minecraft/server/v1_9_R1/WorldGenDeadBush,,,
aty,net/minecraft/world/gen/feature/WorldGenDesertWells,net/minecraft/server/v1_9_R1/WorldGenDesertWell,,,
atz,net/minecraft/world/gen/feature/WorldGenDoublePlant,net/minecraft/server/v1_9_R1/WorldGenTallPlant,,,
au,net/minecraft/command/CommandPlaySound,net/minecraft/server/v1_9_R1/CommandPlaySound,,,
aua,net/minecraft/world/gen/feature/WorldGenEndGateway,net/minecraft/server/v1_9_R1/WorldGenEndGateway,,,
aub,net/minecraft/world/gen/feature/WorldGenEndIsland,net/minecraft/server/v1_9_R1/WorldGenEndIsland,,,
auc,net/minecraft/world/gen/feature/WorldGenEndPodium,net/minecraft/server/v1_9_R1/WorldGenEndTrophy,,,
aud,net/minecraft/world/gen/feature/WorldGenerator,net/minecraft/server/v1_9_R1/WorldGenerator,,,
aue,net/minecraft/world/gen/feature/WorldGenFlowers,net/minecraft/server/v1_9_R1/WorldGenFlowers,,,
auf,net/minecraft/world/gen/feature/WorldGenShrub,net/minecraft/server/v1_9_R1/WorldGenGroundBush,,,
aug,net/minecraft/world/gen/feature/WorldGenFire,net/minecraft/server/v1_9_R1/WorldGenFire,,,
auh,net/minecraft/world/gen/feature/WorldGenGlowStone2,net/minecraft/server/v1_9_R1/WorldGenLightStone2,,,
aui,net/minecraft/world/gen/feature/WorldGenHellLava,net/minecraft/server/v1_9_R1/WorldGenHellLava,,,
auj,net/minecraft/world/gen/feature/WorldGenBigMushroom,net/minecraft/server/v1_9_R1/WorldGenHugeMushroom,,,
auk,net/minecraft/world/gen/feature/WorldGenIcePath,net/minecraft/server/v1_9_R1/WorldGenPackedIce1,,,
aul,net/minecraft/world/gen/feature/WorldGenIceSpike,net/minecraft/server/v1_9_R1/WorldGenPackedIce2,,,
aum,net/minecraft/world/gen/feature/WorldGenLakes,net/minecraft/server/v1_9_R1/WorldGenLakes,,,
aun,net/minecraft/world/gen/feature/WorldGenGlowStone1,net/minecraft/server/v1_9_R1/WorldGenLightStone1,,,
auo,net/minecraft/world/gen/feature/WorldGenMegaJungle,net/minecraft/server/v1_9_R1/WorldGenJungleTree,,,
aup,net/minecraft/world/gen/feature/WorldGenMegaPineTree,net/minecraft/server/v1_9_R1/WorldGenMegaTree,,,
auq,net/minecraft/world/gen/feature/WorldGenHugeTrees,net/minecraft/server/v1_9_R1/WorldGenMegaTreeAbstract,,,
aur,net/minecraft/world/gen/feature/WorldGenMelon,net/minecraft/server/v1_9_R1/WorldGenMelon,,,
aus,net/minecraft/world/gen/feature/WorldGenDungeons,net/minecraft/server/v1_9_R1/WorldGenDungeons,,,
aut,net/minecraft/world/gen/feature/WorldGenMinable,net/minecraft/server/v1_9_R1/WorldGenMinable,,,
auu,net/minecraft/world/gen/feature/WorldGenTaiga1,net/minecraft/server/v1_9_R1/WorldGenTaiga1,,,
auv,net/minecraft/world/gen/feature/WorldGenPumpkin,net/minecraft/server/v1_9_R1/WorldGenPumpkin,,,
auw,net/minecraft/world/gen/feature/WorldGenReed,net/minecraft/server/v1_9_R1/WorldGenReed,,,
auy,net/minecraft/world/gen/feature/WorldGenCanopyTree,net/minecraft/server/v1_9_R1/WorldGenForestTree,,,
auz,net/minecraft/world/gen/feature/WorldGenSand,net/minecraft/server/v1_9_R1/WorldGenSand,,,
av,net/minecraft/command/server/CommandPublishLocalServer,net/minecraft/server/v1_9_R1/CommandPublish,,,
ava,net/minecraft/world/gen/feature/WorldGenSavannaTree,net/minecraft/server/v1_9_R1/WorldGenAcaciaTree,,,
avb$a,net/minecraft/world/gen/feature/WorldGenSpikes$EndSpike,net/minecraft/server/v1_9_R1/WorldGenEnder$Spike,,,
avb,net/minecraft/world/gen/feature/WorldGenSpikes,net/minecraft/server/v1_9_R1/WorldGenEnder,,,
avc,net/minecraft/world/gen/feature/WorldGenLiquids,net/minecraft/server/v1_9_R1/WorldGenLiquids,,,
avd,net/minecraft/world/gen/feature/WorldGenTaiga2,net/minecraft/server/v1_9_R1/WorldGenTaiga2,,,
ave,net/minecraft/world/gen/feature/WorldGenSwamp,net/minecraft/server/v1_9_R1/WorldGenSwampTree,,,
avf,net/minecraft/world/gen/feature/WorldGenTallGrass,net/minecraft/server/v1_9_R1/WorldGenGrass,,,
avg,net/minecraft/world/gen/feature/WorldGenTrees,net/minecraft/server/v1_9_R1/WorldGenTrees,,,
avh,net/minecraft/world/gen/feature/WorldGenVines,net/minecraft/server/v1_9_R1/WorldGenVines,,,
avi,net/minecraft/world/gen/feature/WorldGenWaterlily,net/minecraft/server/v1_9_R1/WorldGenWaterLily,,,
avk,net/minecraft/world/gen/FlatGeneratorInfo,net/minecraft/server/v1_9_R1/WorldGenFlatInfo,,,
avl,net/minecraft/world/gen/FlatLayerInfo,net/minecraft/server/v1_9_R1/WorldGenFlatLayerInfo,,,
avp,net/minecraft/world/gen/structure/StructureBoundingBox,net/minecraft/server/v1_9_R1/StructureBoundingBox,,,
avq$a,net/minecraft/world/gen/structure/MapGenEndCity$Start,net/minecraft/server/v1_9_R1/WorldGenEndCity$Start,,,
avq,net/minecraft/world/gen/structure/MapGenEndCity,net/minecraft/server/v1_9_R1/WorldGenEndCity,,,
avr$1,net/minecraft/world/gen/structure/StructureEndCityPieces$1,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$1,,,
avr$2,net/minecraft/world/gen/structure/StructureEndCityPieces$2,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$2,,,
avr$3,net/minecraft/world/gen/structure/StructureEndCityPieces$3,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$3,,,
avr$4,net/minecraft/world/gen/structure/StructureEndCityPieces$4,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$4,,,
avr$a,net/minecraft/world/gen/structure/StructureEndCityPieces$CityTemplate,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$Piece,,,
avr$b,net/minecraft/world/gen/structure/StructureEndCityPieces$IGenerator,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces$PieceGenerator,,,
avr,net/minecraft/world/gen/structure/StructureEndCityPieces,net/minecraft/server/v1_9_R1/WorldGenEndCityPieces,,,
avs,net/minecraft/world/gen/structure/MapGenMineshaft,net/minecraft/server/v1_9_R1/WorldGenMineshaft,,,
avt$a,net/minecraft/world/gen/structure/StructureMineshaftPieces$Corridor,net/minecraft/server/v1_9_R1/WorldGenMineshaftPieces$WorldGenMineshaftCorridor,,,
avt$b,net/minecraft/world/gen/structure/StructureMineshaftPieces$Cross,net/minecraft/server/v1_9_R1/WorldGenMineshaftPieces$WorldGenMineshaftCross,,,
avt$c,net/minecraft/world/gen/structure/StructureMineshaftPieces$Room,net/minecraft/server/v1_9_R1/WorldGenMineshaftPieces$WorldGenMineshaftRoom,,,
avt$d,net/minecraft/world/gen/structure/StructureMineshaftPieces$Stairs,net/minecraft/server/v1_9_R1/WorldGenMineshaftPieces$WorldGenMineshaftStairs,,,
avt,net/minecraft/world/gen/structure/StructureMineshaftPieces,net/minecraft/server/v1_9_R1/WorldGenMineshaftPieces,,,
avu,net/minecraft/world/gen/structure/StructureMineshaftStart,net/minecraft/server/v1_9_R1/WorldGenMineshaftStart,,,
avv$a,net/minecraft/world/gen/structure/MapGenNetherBridge$Start,net/minecraft/server/v1_9_R1/WorldGenNether$WorldGenNetherStart,,,
avv,net/minecraft/world/gen/structure/MapGenNetherBridge,net/minecraft/server/v1_9_R1/WorldGenNether,,,
avw$a,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing3,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece1,,,
avw$b,net/minecraft/world/gen/structure/StructureNetherBridgePieces$End,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece2,,,
avw$c,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Straight,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece3,,,
avw$d,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor3,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece4,,,
avw$e,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor4,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece5,,,
avw$f,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Entrance,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece6,,,
avw$g,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing2,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece7,,,
avw$h,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece8,,,
avw$i,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor5,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece9,,,
avw$j,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Corridor2,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece10,,,
avw$k,net/minecraft/world/gen/structure/StructureNetherBridgePieces$NetherStalkRoom,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece11,,,
avw$l,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Throne,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece12,,,
avw$m,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Piece,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece,,,
avw$n,net/minecraft/world/gen/structure/StructureNetherBridgePieces$PieceWeight,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPieceWeight,,,
avw$o,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Crossing,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece13,,,
avw$p,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Stairs,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece14,,,
avw$q,net/minecraft/world/gen/structure/StructureNetherBridgePieces$Start,net/minecraft/server/v1_9_R1/WorldGenNetherPieces$WorldGenNetherPiece15,,,
avw,net/minecraft/world/gen/structure/StructureNetherBridgePieces,net/minecraft/server/v1_9_R1/WorldGenNetherPieces,,,
avx$a,net/minecraft/world/gen/structure/StructureOceanMonument$StartMonument,net/minecraft/server/v1_9_R1/WorldGenMonument$WorldGenMonumentStart,,,
avx,net/minecraft/world/gen/structure/StructureOceanMonument,net/minecraft/server/v1_9_R1/WorldGenMonument,,,
avy$a,net/minecraft/world/gen/structure/StructureOceanMonumentPieces$XDoubleRoomFitHelper,net/minecraft/server/v1_9_R1/WorldGenMonumentPieces$WorldGenMonumentPieceSelector7,,,
