owner_obf,混淆的,Searge,Spigot,Mojang,Yarn,Intermediary,kind,signature,descriptor,return_type
amn,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
amn,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amn,"a(ard arg0, aoe arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(ard arg0, aoe arg1)",(Lard;Laoe;)Lard;,IBlockData
amn,"a(ard arg0, amr arg1)","func_185471_a(IBlockState arg0, Mirror arg1)",,,,,method,"a(ard arg0, amr arg1)",(Lard;Lamr;)Lard;,IBlockData
amn,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amo,<init>,,,,,,constructor,(arg0),(Laxe;)V,protected
amo,"a(ard arg0, ahx arg1, cl arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(ard arg0, ahx arg1, cl arg2)",(Lard;Lahx;Lcl;)Lbbf;,AxisAlignedBB
amo,"a(ard arg0, aht arg1, cl arg2)","func_180646_a(IBlockState arg0, World arg1, BlockPos arg2)",,,,,method,"a(ard arg0, aht arg1, cl arg2)",(Lard;Laht;Lcl;)Lbbf;,AxisAlignedBB
amo,"b(ahx arg0, cl arg1)","func_176205_b(IBlockAccess arg0, BlockPos arg1)",,,,,method,"b(ahx arg0, cl arg1)",(Lahx;Lcl;)Z,boolean
amo,e(int arg0),func_149801_b(int arg0),,,,,method,e(int arg0),(I)F,float
amo,i(ard arg0),func_189542_i(IBlockState arg0),,,,,method,i(ard arg0),(Lard;)I,int
amo,x(ard arg0),func_189545_x(IBlockState arg0),,,,,method,x(ard arg0),(Lard;)I,int
amo,c(ard arg0),func_149686_d(IBlockState arg0),,,,,method,c(ard arg0),(Lard;)Z,boolean
amo,b(ard arg0),func_149662_c(IBlockState arg0),,,,,method,b(ard arg0),(Lard;)Z,boolean
amo,"a(ard arg0, boolean arg1)","func_176209_a(IBlockState arg0, boolean arg1)",,,,,method,"a(ard arg0, boolean arg1)",(Lard;Z)Z,boolean
amo,"a(ahx arg0, cl arg1, cs arg2)","func_176212_b(IBlockAccess arg0, BlockPos arg1, EnumFacing arg2)",,,,,method,"a(ahx arg0, cl arg1, cs arg2)",(Lahx;Lcl;Lcs;)Z,boolean
amo,a(ard arg0),func_149645_b(IBlockState arg0),,,,,method,a(ard arg0),(Lard;)Laob;,EnumRenderType
amo,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
amo,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
amo,"a(ahx arg0, cl arg1, ard arg2)","func_189543_a(IBlockAccess arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(ahx arg0, cl arg1, ard arg2)",(Lahx;Lcl;Lard;)Lbbh;,Vec3D
amo,"a(aht arg0, cl arg1, rr arg2, bbh arg3)","func_176197_a(World arg0, BlockPos arg1, Entity arg2, Vec3d arg3)",,,,,method,"a(aht arg0, cl arg1, rr arg2, bbh arg3)",(Laht;Lcl;Lrr;Lbbh;)Lbbh;,Vec3D
amo,a(aht arg0),func_149738_a(World arg0),,,,,method,a(aht arg0),(Laht;)I,int
amo,"c(aht arg0, cl arg1, ard arg2)","func_176213_c(World arg0, BlockPos arg1, IBlockState arg2)","onPlace(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"c(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)V,void
amo,"a(ard arg0, aht arg1, cl arg2, ajt arg3)","func_189540_a(IBlockState arg0, World arg1, BlockPos arg2, Block arg3)",,,,,method,"a(ard arg0, aht arg1, cl arg2, ajt arg3)",(Lard;Laht;Lcl;Lajt;)V,void
amo,"e(aht arg0, cl arg1, ard arg2)","func_176365_e(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"e(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Z,boolean
amo,"b(aht arg0, cl arg1)","func_180688_d(World arg0, BlockPos arg1)","fizz(World arg0, BlockPosition arg1)",,,,method,"b(aht arg0, cl arg1)",(Laht;Lcl;)V,void
amo,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
amo,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amo,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amo,a(axe arg0),func_176361_a(Material arg0),,,,,method,a(axe arg0),(Laxe;)Lakz;,BlockFlowing
amo,b(axe arg0),func_176363_b(Material arg0),,,,,method,b(axe arg0),(Laxe;)Laov;,BlockStationary
amo,"a(ard arg0, ahx arg1, cl arg2, cs arg3)","func_176225_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2, EnumFacing arg3)",,,,,method,"a(ard arg0, ahx arg1, cl arg2, cs arg3)",(Lard;Lahx;Lcl;Lcs;)Z,boolean
amo,"c(ahx arg0, cl arg1)","func_176364_g(IBlockAccess arg0, BlockPos arg1)",,,,,method,"c(ahx arg0, cl arg1)",(Lahx;Lcl;)Z,boolean
amo,"c(ard arg0, ahx arg1, cl arg2)","func_185484_c(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"c(ard arg0, ahx arg1, cl arg2)",(Lard;Lahx;Lcl;)I,int
amo,f(),func_180664_k(),,,,,method,f(),()Lahm;,BlockRenderLayer
amo,"a(ard arg0, aht arg1, cl arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(ard arg0, aht arg1, cl arg2, Random arg3)",(Lard;Laht;Lcl;Ljava/util/Random;)V,void
amo,"a(ahx arg0, cl arg1, axe arg2, ard arg3)","func_189544_a(IBlockAccess arg0, BlockPos arg1, Material arg2, IBlockState arg3)",,,,,method,"a(ahx arg0, cl arg1, axe arg2, ard arg3)",(Lahx;Lcl;Laxe;Lard;)F,float
amp$a,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,private
amp$a,a(cs$a arg0),func_176870_a(EnumFacing$Axis arg0),,,,,method,a(cs$a arg0),(Lcs$a;)Lamp$a;,BlockLogAbstract$EnumLogRotation
amp$a,m(),func_176610_l(),getName(),,,,method,m(),()Ljava/lang/String;,String
amp,<init>,,,,,,constructor,(),()V,public
amp,"b(aht arg0, cl arg1, ard arg2)","func_180663_b(World arg0, BlockPos arg1, IBlockState arg2)","remove(World arg0, BlockPosition arg1, IBlockData arg2)",,,,method,"b(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)V,void
amp,"a(aht arg0, cl arg1, cs arg2, float arg3, float arg4, float arg5, int arg6, sa arg7)","func_180642_a(World arg0, BlockPos arg1, EnumFacing arg2, float arg3, float arg4, float arg5, int arg6, EntityLivingBase arg7)","getPlacedState(World arg0, BlockPosition arg1, EnumDirection arg2, float arg3, float arg4, float arg5, int arg6, EntityLiving arg7)",,,,method,"a(aht arg0, cl arg1, cs arg2, float arg3, float arg4, float arg5, int arg6, sa arg7)",(Laht;Lcl;Lcs;FFFILsa;)Lard;,IBlockData
amp,"a(ard arg0, aoe arg1)","func_185499_a(IBlockState arg0, Rotation arg1)",,,,,method,"a(ard arg0, aoe arg1)",(Lard;Laoe;)Lard;,IBlockData
amq,<init>,,,,,,constructor,(),()V,protected
amq,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
amq,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
amq,"a(int arg0, Random arg1)","func_149679_a(int arg0, Random arg1)","getDropCount(int arg0, Random arg1)",,,,method,"a(int arg0, Random arg1)",(ILjava/util/Random;)I,int
amr,<init>,,,,,,constructor,(arg0),(Ljava/lang/String;)V,private
amr,"a(int arg0, int arg1)","func_185802_a(int arg0, int arg1)",,,,,method,"a(int arg0, int arg1)",(II)I,int
amr,a(cs arg0),func_185800_a(EnumFacing arg0),,,,,method,a(cs arg0),(Lcs;)Laoe;,EnumBlockRotation
amr,b(cs arg0),func_185803_b(EnumFacing arg0),,,,,method,b(cs arg0),(Lcs;)Lcs;,EnumDirection
ams,<init>,,,,,,constructor,(),()V,protected
ams,"a(aht arg0, int arg1)","func_149915_a(World arg0, int arg1)",,,,,method,"a(aht arg0, int arg1)",(Laht;I)Lapv;,TileEntity
ams,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
ams,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
ams,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)","func_180653_a(World arg0, BlockPos arg1, IBlockState arg2, float arg3, int arg4)","dropNaturally(World arg0, BlockPosition arg1, IBlockData arg2, float arg3, int arg4)",,,,method,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)",(Laht;Lcl;Lard;FI)V,void
ams,b(ard arg0),func_149662_c(IBlockState arg0),,,,,method,b(ard arg0),(Lard;)Z,boolean
ams,a(ard arg0),func_149645_b(IBlockState arg0),,,,,method,a(ard arg0),(Lard;)Laob;,EnumRenderType
ams,"a(aht arg0, cl arg1, ard arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Ladq;,ItemStack
ams,f(),func_180664_k(),,,,,method,f(),()Lahm;,BlockRenderLayer
amt$a$1,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3)",(Ljava/lang/String;IILjava/lang/String;)V,
amt$a$1,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a$2,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Ljava/lang/String;IILjava/lang/String;Ljava/lang/String;)V,
amt$a$2,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a$3,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Ljava/lang/String;IILjava/lang/String;Ljava/lang/String;)V,
amt$a$3,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a$4,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Ljava/lang/String;IILjava/lang/String;Ljava/lang/String;)V,
amt$a$4,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a$5,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Ljava/lang/String;IILjava/lang/String;Ljava/lang/String;)V,
amt$a$5,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a$6,<init>,,,,,,constructor,"(arg0, arg1, arg2, arg3, arg4)",(Ljava/lang/String;IILjava/lang/String;Ljava/lang/String;)V,
amt$a$6,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a,<init>,,,,,,constructor,"(arg0, arg1)",(ILjava/lang/String;)V,private
amt$a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(ILjava/lang/String;Ljava/lang/String;)V,private
amt$a,a(),func_176881_a(),,,,,method,a(),()I,int
amt$a,a(int arg0),func_176879_a(int arg0),,,,,method,a(int arg0),(I)Lamt$a;,BlockMonsterEggs$EnumMonsterEggVarient
amt$a,m(),func_176610_l(),getName(),,,,method,m(),()Ljava/lang/String;,String
amt$a,c(),func_176882_c(),,,,,method,c(),()Ljava/lang/String;,String
amt$a,d(),func_176883_d(),,,,,method,d(),()Lard;,IBlockData
amt$a,a(ard arg0),func_176878_a(IBlockState arg0),,,,,method,a(ard arg0),(Lard;)Lamt$a;,BlockMonsterEggs$EnumMonsterEggVarient
amt,<init>,,,,,,constructor,(),()V,public
amt,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
amt,i(ard arg0),func_176377_d(IBlockState arg0),,,,,method,i(ard arg0),(Lard;)Z,boolean
amt,u(ard arg0),func_180643_i(IBlockState arg0),,,,,method,u(ard arg0),(Lard;)Ladq;,ItemStack
amt,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)","func_180653_a(World arg0, BlockPos arg1, IBlockState arg2, float arg3, int arg4)","dropNaturally(World arg0, BlockPosition arg1, IBlockData arg2, float arg3, int arg4)",,,,method,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)",(Laht;Lcl;Lard;FI)V,void
amt,"a(aht arg0, cl arg1, ard arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Ladq;,ItemStack
amt,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
amt,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amt,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amt,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
amu,<init>,,,,,,constructor,(),()V,protected
amu,"a(ard arg0, ahx arg1, cl arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(ard arg0, ahx arg1, cl arg2)",(Lard;Lahx;Lcl;)Lbbf;,AxisAlignedBB
amu,"b(aht arg0, cl arg1, ard arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cl arg1, ard arg2, Random arg3)",(Laht;Lcl;Lard;Ljava/util/Random;)V,void
amu,"a(aht arg0, cl arg1)","func_176196_c(World arg0, BlockPos arg1)","canPlace(World arg0, BlockPosition arg1)",,,,method,"a(aht arg0, cl arg1)",(Laht;Lcl;)Z,boolean
amu,i(ard arg0),func_185514_i(IBlockState arg0),,,,,method,i(ard arg0),(Lard;)Z,boolean
amu,"f(aht arg0, cl arg1, ard arg2)","func_180671_f(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"f(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Z,boolean
amu,"c(aht arg0, cl arg1, ard arg2, Random arg3)","func_176485_d(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"c(aht arg0, cl arg1, ard arg2, Random arg3)",(Laht;Lcl;Lard;Ljava/util/Random;)Z,boolean
amu,"a(aht arg0, cl arg1, ard arg2, boolean arg3)","func_176473_a(World arg0, BlockPos arg1, IBlockState arg2, boolean arg3)",,,,,method,"a(aht arg0, cl arg1, ard arg2, boolean arg3)",(Laht;Lcl;Lard;Z)Z,boolean
amu,"a(aht arg0, Random arg1, cl arg2, ard arg3)","func_180670_a(World arg0, Random arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"a(aht arg0, Random arg1, cl arg2, ard arg3)",(Laht;Ljava/util/Random;Lcl;Lard;)Z,boolean
amu,"b(aht arg0, Random arg1, cl arg2, ard arg3)","func_176474_b(World arg0, Random arg1, BlockPos arg2, IBlockState arg3)",,,,,method,"b(aht arg0, Random arg1, cl arg2, ard arg3)",(Laht;Ljava/util/Random;Lcl;Lard;)V,void
amv,<init>,,,,,,constructor,(),()V,protected
amv,"b(ard arg0, ahx arg1, cl arg2)","func_176221_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)","updateState(IBlockData arg0, IBlockAccess arg1, BlockPosition arg2)",,,,method,"b(ard arg0, ahx arg1, cl arg2)",(Lard;Lahx;Lcl;)Lard;,IBlockData
amv,"b(aht arg0, cl arg1, ard arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cl arg1, ard arg2, Random arg3)",(Laht;Lcl;Lard;Ljava/util/Random;)V,void
amv,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
amv,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amv,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amv,"a(ard arg0, aht arg1, cl arg2, Random arg3)","func_180655_c(IBlockState arg0, World arg1, BlockPos arg2, Random arg3)",,,,,method,"a(ard arg0, aht arg1, cl arg2, Random arg3)",(Lard;Laht;Lcl;Ljava/util/Random;)V,void
amw,<init>,,,,,,constructor,(),()V,public
amw,r(ard arg0),func_180659_g(IBlockState arg0),,,,,method,r(ard arg0),(Lard;)Laxf;,MaterialMapColor
amx,<init>,,,,,,constructor,(),()V,protected
amx,"a(ard arg0, ahx arg1, cl arg2)","func_185496_a(IBlockState arg0, IBlockAccess arg1, BlockPos arg2)",,,,,method,"a(ard arg0, ahx arg1, cl arg2)",(Lard;Lahx;Lcl;)Lbbf;,AxisAlignedBB
amx,i(ard arg0),func_185514_i(IBlockState arg0),,,,,method,i(ard arg0),(Lard;)Z,boolean
amx,"f(aht arg0, cl arg1, ard arg2)","func_180671_f(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"f(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Z,boolean
amx,"b(aht arg0, cl arg1, ard arg2, Random arg3)","func_180650_b(World arg0, BlockPos arg1, IBlockState arg2, Random arg3)",,,,,method,"b(aht arg0, cl arg1, ard arg2, Random arg3)",(Laht;Lcl;Lard;Ljava/util/Random;)V,void
amx,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)","func_180653_a(World arg0, BlockPos arg1, IBlockState arg2, float arg3, int arg4)","dropNaturally(World arg0, BlockPosition arg1, IBlockData arg2, float arg3, int arg4)",,,,method,"a(aht arg0, cl arg1, ard arg2, float arg3, int arg4)",(Laht;Lcl;Lard;FI)V,void
amx,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
amx,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
amx,"a(aht arg0, cl arg1, ard arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Ladq;,ItemStack
amx,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
amx,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amx,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amy,<init>,,,,,,constructor,(),()V,public
amy,r(ard arg0),func_180659_g(IBlockState arg0),,,,,method,r(ard arg0),(Lard;)Laxf;,MaterialMapColor
amz$1,<init>,,,,,,constructor,(),()V,
amz$1,a(anj$a arg0),apply(BlockPlanks$EnumType arg0),,,,,method,a(anj$a arg0),(Lanj$a;)Z,boolean
amz,<init>,,,,,,constructor,(),()V,public
amz,"a(aht arg0, cl arg1, ard arg2, int arg3)","func_176234_a(World arg0, BlockPos arg1, IBlockState arg2, int arg3)",,,,,method,"a(aht arg0, cl arg1, ard arg2, int arg3)",(Laht;Lcl;Lard;I)V,void
amz,d(ard arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(ard arg0),(Lard;)I,int
amz,"a(aht arg0, cl arg1, ard arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Ladq;,ItemStack
amz,u(ard arg0),func_180643_i(IBlockState arg0),,,,,method,u(ard arg0),(Lard;)Ladq;,ItemStack
amz,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
amz,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
amz,e(int arg0),func_176233_b(int arg0),,,,,method,e(int arg0),(I)Lanj$a;,BlockWood$EnumLogVariant
amz,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
amz,"a(aht arg0, zj arg1, cl arg2, ard arg3, apv arg4, adq arg5)","func_180657_a(World arg0, EntityPlayer arg1, BlockPos arg2, IBlockState arg3, TileEntity arg4, ItemStack arg5)",,,,,method,"a(aht arg0, zj arg1, cl arg2, ard arg3, apv arg4, adq arg5)",(Laht;Lzj;Lcl;Lard;Lapv;Ladq;)V,void
amz,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
an,<init>,,,,,,constructor,(),()V,public
an,c(),func_71517_b(),getCommand(),,,,method,c(),()Ljava/lang/String;,String
an,a(),func_82362_a(),,,,,method,a(),()I,int
an,b(n arg0),func_71518_a(ICommandSender arg0),getUsage(ICommandListener arg0),,,,method,b(n arg0),(Ln;)Ljava/lang/String;,String
an,"a(MinecraftServer arg0, n arg1, String[] arg2)","func_184881_a(MinecraftServer arg0, ICommandSender arg1, String[] arg2)","execute(MinecraftServer arg0, ICommandListener arg1, String[] arg2)",,,,method,"a(MinecraftServer arg0, n arg1, String[] arg2)",(Lnet/minecraft/server/MinecraftServer;Ln;[Ljava/lang/String;)V,void
an,"b(String[] arg0, int arg1)","func_82358_a(String[] arg0, int arg1)","isListStart(String[] arg0, int arg1)",,,,method,"b(String[] arg0, int arg1)",([Ljava/lang/String;I)Z,boolean
an,"a(MinecraftServer arg0, n arg1, String[] arg2, cl arg3)","func_184883_a(MinecraftServer arg0, ICommandSender arg1, String[] arg2, BlockPos arg3)","tabComplete(MinecraftServer arg0, ICommandListener arg1, String[] arg2, BlockPosition arg3)",,,,method,"a(MinecraftServer arg0, n arg1, String[] arg2, cl arg3)",(Lnet/minecraft/server/MinecraftServer;Ln;[Ljava/lang/String;Lcl;)Ljava/util/List;,List<String>
ana$1,<init>,,,,,,constructor,(),()V,
ana$1,a(anj$a arg0),apply(BlockPlanks$EnumType arg0),,,,,method,a(anj$a arg0),(Lanj$a;)Z,boolean
ana,<init>,,,,,,constructor,(),()V,public
ana,r(ard arg0),func_180659_g(IBlockState arg0),,,,,method,r(ard arg0),(Lard;)Laxf;,MaterialMapColor
ana,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
ana,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
ana,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
ana,u(ard arg0),func_180643_i(IBlockState arg0),,,,,method,u(ard arg0),(Lard;)Ladq;,ItemStack
ana,d(ard arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(ard arg0),(Lard;)I,int
ana,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
anb$a,<init>,,,,,,constructor,"(arg0, arg1, arg2)",(ILjava/lang/String;Laxf;)V,private
anb$a,a(),func_176915_a(),,,,,method,a(),()I,int
anb$a,c(),func_181068_c(),,,,,method,c(),()Laxf;,MaterialMapColor
anb$a,a(int arg0),func_176916_a(int arg0),,,,,method,a(int arg0),(I)Lanb$a;,BlockDoubleStoneStepAbstract$EnumStoneSlab2Variant
anb$a,m(),func_176610_l(),getName(),,,,method,m(),()Ljava/lang/String;,String
anb$a,d(),func_176918_c(),,,,,method,d(),()Ljava/lang/String;,String
anb,<init>,,,,,,constructor,(),()V,public
anb,c(),func_149732_F(),getName(),,,,method,c(),()Ljava/lang/String;,String
anb,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
anb,"a(aht arg0, cl arg1, ard arg2)","func_185473_a(World arg0, BlockPos arg1, IBlockState arg2)",,,,,method,"a(aht arg0, cl arg1, ard arg2)",(Laht;Lcl;Lard;)Ladq;,ItemStack
anb,e(int arg0),func_150002_b(int arg0),,,,,method,e(int arg0),(I)Ljava/lang/String;,String
anb,g(),func_176551_l(),,,,,method,g(),()Lars;,IBlockState<?>
anb,a(adq arg0),func_185674_a(ItemStack arg0),,,,,method,a(adq arg0),(Ladq;)Ljava/lang/Comparable;,Comparable<?>
anb,a(int arg0),func_176203_a(int arg0),fromLegacyData(int arg0),,,,method,a(int arg0),(I)Lard;,IBlockData
anb,e(ard arg0),func_176201_c(IBlockState arg0),toLegacyData(IBlockData arg0),,,,method,e(ard arg0),(Lard;)I,int
anb,b(),func_180661_e(),getStateList(),,,,method,b(),()Lare;,BlockStateList
anb,r(ard arg0),func_180659_g(IBlockState arg0),,,,,method,r(ard arg0),(Lard;)Laxf;,MaterialMapColor
anb,d(ard arg0),func_180651_a(IBlockState arg0),getDropData(IBlockData arg0),,,,method,d(ard arg0),(Lard;)I,int
anb,"a(ado arg0, acq arg1, List<adq> arg2)","func_149666_a(Item arg0, CreativeTabs arg1, List<ItemStack> arg2)",,,,,method,"a(ado arg0, acq arg1, List<adq> arg2)",(Lado;Lacq;Ljava/util/List;)V,void
anc,<init>,,,,,,constructor,(arg0),(Laxe;)V,public
anc,a(Random arg0),func_149745_a(Random arg0),,,,,method,a(Random arg0),(Ljava/util/Random;)I,int
anc,"a(ard arg0, Random arg1, int arg2)","func_180660_a(IBlockState arg0, Random arg1, int arg2)","getDropType(IBlockData arg0, Random arg1, int arg2)",,,,method,"a(ard arg0, Random arg1, int arg2)",(Lard;Ljava/util/Random;I)Lado;,Item
and,<init>,,,,,,constructor,(),()V,public
and,"a(ard arg0, aht arg1, cl arg2, ajt arg3)","func_189540_a(IBlockState arg0, World arg1, BlockPos arg2, Block arg3)",,,,,method,"a(ard arg0, aht arg1, cl arg2, ajt arg3)",(Lard;Laht;Lcl;Lajt;)V,void
