混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
cco,net/minecraft/src/C_581_,net/minecraft/world/entity/ai/behavior/BehaviorPositionEntity,net/minecraft/world/entity/ai/behavior/EntityTracker,net/minecraft/entity/ai/brain/EntityLookTarget,net/minecraft/class_4102
cdp,net/minecraft/src/C_608_,net/minecraft/world/entity/ai/behavior/BehaviorPlay,net/minecraft/world/entity/ai/behavior/PlayTagWithOtherKids,net/minecraft/entity/ai/brain/task/PlayWithVillagerBabiesTask,net/minecraft/class_4218
cez,net/minecraft/src/C_256699_,net/minecraft/world/entity/ai/behavior/TriggerGate,net/minecraft/world/entity/ai/behavior/TriggerGate,net/minecraft/entity/ai/brain/task/Tasks,net/minecraft/class_7897
cdk,net/minecraft/src/C_604_,net/minecraft/world/entity/ai/behavior/BehaviorAttack,net/minecraft/world/entity/ai/behavior/MeleeAttack,net/minecraft/entity/ai/brain/task/MeleeAttackTask,net/minecraft/class_4816
cbw$a,net/minecraft/src/C_562_$C_563_,net/minecraft/world/entity/ai/behavior/BehaviorFindPosition$a,net/minecraft/world/entity/ai/behavior/AcquirePoi$JitteredLinearRetry,net/minecraft/entity/ai/brain/task/FindPointOfInterestTask$RetryMarker,net/minecraft/class_4096$class_5397
ced$a,net/minecraft/src/C_256683_$C_256710_,net/minecraft/world/entity/ai/behavior/SetEntityLookTargetSometimes$a,net/minecraft/world/entity/ai/behavior/SetEntityLookTargetSometimes$Ticker,net/minecraft/entity/ai/brain/task/LookAtMobWithIntervalTask$Interval,net/minecraft/class_7895$class_7896
cdg$a,net/minecraft/src/C_141082_$C_141083_,net/minecraft/world/entity/ai/behavior/LongJumpToRandomPos$a,net/minecraft/world/entity/ai/behavior/LongJumpToRandomPos$PossibleJump,net/minecraft/entity/ai/brain/task/LongJumpTask$Target,net/minecraft/class_6030$class_6031
cfi,net/minecraft/src/C_649_,net/minecraft/world/entity/ai/behavior/BehaviorCooldown,net/minecraft/world/entity/ai/behavior/VillagerCalmDown,net/minecraft/entity/ai/brain/task/StopPanickingTask,net/minecraft/class_4100
ces,net/minecraft/src/C_635_,net/minecraft/world/entity/ai/behavior/BehaviorAttackTargetForget,net/minecraft/world/entity/ai/behavior/StopAttackingIfTargetInvalid,net/minecraft/entity/ai/brain/task/ForgetAttackTargetTask,net/minecraft/class_4828
cbz,net/minecraft/src/C_565_,net/minecraft/world/entity/ai/behavior/BehaviorCareer,net/minecraft/world/entity/ai/behavior/AssignProfessionFromJobSite,net/minecraft/entity/ai/brain/task/UpdateJobSiteTask,net/minecraft/class_4114
ccc,net/minecraft/src/C_568_,net/minecraft/world/entity/ai/behavior/BehaviorPacify,net/minecraft/world/entity/ai/behavior/BecomePassiveIfMemoryPresent,net/minecraft/entity/ai/brain/task/PacifyTask,net/minecraft/class_4808
ccw,net/minecraft/src/C_213013_,net/minecraft/world/entity/ai/behavior/GoToTargetLocation,net/minecraft/world/entity/ai/behavior/GoToTargetLocation,net/minecraft/entity/ai/brain/task/WalkTowardsFuzzyPosTask,net/minecraft/class_4814
ceb,net/minecraft/src/C_621_,net/minecraft/world/entity/ai/behavior/BehaviorWalkHome,net/minecraft/world/entity/ai/behavior/SetClosestHomeAsWalkTarget,net/minecraft/entity/ai/brain/task/GoToHomeTask,net/minecraft/class_4290
cdr,net/minecraft/src/C_612_,net/minecraft/world/entity/ai/behavior/BehaviorPosition,net/minecraft/world/entity/ai/behavior/PositionTracker,net/minecraft/entity/ai/brain/LookTarget,net/minecraft/class_4115
cdq,net/minecraft/src/C_611_,net/minecraft/world/entity/ai/behavior/BehaviorBetterJob,net/minecraft/world/entity/ai/behavior/PoiCompetitorScan,net/minecraft/entity/ai/brain/task/WorkStationCompetitionTask,net/minecraft/class_5326
ccd,net/minecraft/src/C_569_,net/minecraft/world/entity/ai/behavior/Behavior,net/minecraft/world/entity/ai/behavior/Behavior,net/minecraft/entity/ai/brain/task/MultiTickTask,net/minecraft/class_4097
cff,net/minecraft/src/C_645_,net/minecraft/world/entity/ai/behavior/BehaviorBonemeal,net/minecraft/world/entity/ai/behavior/UseBonemeal,net/minecraft/entity/ai/brain/task/BoneMealTask,net/minecraft/class_4982
ccr$b$1,net/minecraft/src/C_583_$C_586_$C_587_,net/minecraft/world/entity/ai/behavior/BehaviorGate$Execution$1,net/minecraft/world/entity/ai/behavior/GateBehavior$RunningPolicy$1,net/minecraft/entity/ai/brain/task/CompositeTask$RunMode$1,net/minecraft/class_4103$class_4216$1
ccz,net/minecraft/src/C_596_,net/minecraft/world/entity/ai/behavior/BehaviorStrollInside,net/minecraft/world/entity/ai/behavior/InsideBrownianWalk,net/minecraft/entity/ai/brain/task/GoIndoorsTask,net/minecraft/class_4289
cce,net/minecraft/src/C_256692_,net/minecraft/world/entity/ai/behavior/BehaviorControl,net/minecraft/world/entity/ai/behavior/BehaviorControl,net/minecraft/entity/ai/brain/task/Task,net/minecraft/class_7893
ccl,net/minecraft/src/C_577_,net/minecraft/world/entity/ai/behavior/BehaviorCrossbowAttack,net/minecraft/world/entity/ai/behavior/CrossbowAttack,net/minecraft/entity/ai/brain/task/CrossbowAttackTask,net/minecraft/class_4810
cde,net/minecraft/src/C_141081_,net/minecraft/world/entity/ai/behavior/LongJumpMidJump,net/minecraft/world/entity/ai/behavior/LongJumpMidJump,net/minecraft/entity/ai/brain/task/LeapingChargeTask,net/minecraft/class_6029
ccr$b$2,net/minecraft/src/C_583_$C_586_$C_588_,net/minecraft/world/entity/ai/behavior/BehaviorGate$Execution$2,net/minecraft/world/entity/ai/behavior/GateBehavior$RunningPolicy$2,net/minecraft/entity/ai/brain/task/CompositeTask$RunMode$2,net/minecraft/class_4103$class_4216$2
ccn,net/minecraft/src/C_580_,net/minecraft/world/entity/ai/behavior/BehaviorNop,net/minecraft/world/entity/ai/behavior/DoNothing,net/minecraft/entity/ai/brain/task/WaitTask,net/minecraft/class_4101
cfg,net/minecraft/src/C_646_,net/minecraft/world/entity/ai/behavior/BehaviorPositionValidate,net/minecraft/world/entity/ai/behavior/ValidateNearbyPoi,net/minecraft/entity/ai/brain/task/ForgetCompletedPointOfInterestTask,net/minecraft/class_4128
cem,net/minecraft/src/C_141088_,net/minecraft/world/entity/ai/behavior/ShufflingList,net/minecraft/world/entity/ai/behavior/ShufflingList,net/minecraft/util/collection/WeightedList,net/minecraft/class_6032
cdu,net/minecraft/src/C_243585_,net/minecraft/world/entity/ai/behavior/RandomLookAround,net/minecraft/world/entity/ai/behavior/RandomLookAround,net/minecraft/entity/ai/brain/task/LookAroundTask,net/minecraft/class_7687
ceu,net/minecraft/src/C_639_,net/minecraft/world/entity/ai/behavior/BehaviorStrollPosition,net/minecraft/world/entity/ai/behavior/StrollAroundPoi,net/minecraft/entity/ai/brain/task/GoAroundTask,net/minecraft/class_4116
cds$a,net/minecraft/src/C_141084_$C_141085_,net/minecraft/world/entity/ai/behavior/PrepareRamNearestTarget$a,net/minecraft/world/entity/ai/behavior/PrepareRamNearestTarget$RamCandidate,net/minecraft/entity/ai/brain/task/PrepareRamTask$Ram,net/minecraft/class_6336$class_6337
cey,net/minecraft/src/C_643_,net/minecraft/world/entity/ai/behavior/BehaviorTradeVillager,net/minecraft/world/entity/ai/behavior/TradeWithVillager,net/minecraft/entity/ai/brain/task/GatherItemsVillagerTask,net/minecraft/class_4126
bzf,net/minecraft/src/C_271064_,net/minecraft/world/entity/Attackable,net/minecraft/world/entity/Attackable,net/minecraft/entity/Attackable,net/minecraft/class_8149
cbd$2,net/minecraft/src/C_141073_$C_141075_,net/minecraft/world/entity/SlotAccess$2,net/minecraft/world/entity/SlotAccess$2,net/minecraft/inventory/StackReference$2,net/minecraft/class_5630$2
cai,net/minecraft/src/C_521_,net/minecraft/world/entity/SaddleStorage,net/minecraft/world/entity/ItemBasedSteering,net/minecraft/entity/SaddledComponent,net/minecraft/class_4980
cag$a,net/minecraft/src/C_271063_$C_271076_,net/minecraft/world/entity/Interaction$PlayerAction,net/minecraft/world/entity/Interaction$PlayerAction,net/minecraft/entity/decoration/InteractionEntity$Interaction,net/minecraft/class_8150$class_8151
cux$b,net/minecraft/src/C_213070_$C_243341_,net/minecraft/world/entity/player/ProfilePublicKey$b,net/minecraft/world/entity/player/ProfilePublicKey$ValidationException,net/minecraft/network/encryption/PlayerPublicKey$PublicKeyException,net/minecraft/class_7428$class_7652
cut$a,net/minecraft/src/C_1141_$C_1143_,net/minecraft/world/entity/player/EntityHuman$EnumBedResult,net/minecraft/world/entity/player/Player$BedSleepingProblem,net/minecraft/entity/player/PlayerEntity$SleepFailureReason,net/minecraft/class_1657$class_1658
cup$a,net/minecraft/src/C_1138_$C_398597_,net/minecraft/world/entity/player/PlayerAbilities$a,net/minecraft/world/entity/player/Abilities$Packed,net/minecraft/entity/player/PlayerAbilities$Packed,net/minecraft/class_1656$class_11347
cuz,net/minecraft/src/C_345581_,net/minecraft/world/entity/player/StackedItemContents,net/minecraft/world/entity/player/StackedItemContents,net/minecraft/recipe/RecipeFinder,net/minecraft/class_9875
cuu,net/minecraft/src/C_379285_,net/minecraft/world/entity/player/PlayerEquipment,net/minecraft/world/entity/player/PlayerEquipment,net/minecraft/entity/player/PlayerEquipment,net/minecraft/class_10759
cup,net/minecraft/src/C_1138_,net/minecraft/world/entity/player/PlayerAbilities,net/minecraft/world/entity/player/Abilities,net/minecraft/entity/player/PlayerAbilities,net/minecraft/class_1656
cux,net/minecraft/src/C_213070_,net/minecraft/world/entity/player/ProfilePublicKey,net/minecraft/world/entity/player/ProfilePublicKey,net/minecraft/network/encryption/PlayerPublicKey,net/minecraft/class_7428
cut$1,net/minecraft/src/C_1141_$C_1142_,net/minecraft/world/entity/player/EntityHuman$1,net/minecraft/world/entity/player/Player$1,net/minecraft/entity/player/PlayerEntity$1,net/minecraft/class_1657$1
cuy,net/minecraft/src/C_1145_,net/minecraft/world/entity/player/AutoRecipeStackManager,net/minecraft/world/entity/player/StackedContents,net/minecraft/recipe/RecipeMatcher,net/minecraft/class_1662
cuy$c,net/minecraft/src/C_1145_$C_1146_,net/minecraft/world/entity/player/AutoRecipeStackManager$c,net/minecraft/world/entity/player/StackedContents$RecipePicker,net/minecraft/recipe/RecipeMatcher$Matcher,net/minecraft/class_1662$class_1663
cur$1,net/minecraft/src/C_345637_$C_346201_,net/minecraft/world/entity/player/Input$1,net/minecraft/world/entity/player/Input$1,net/minecraft/util/PlayerInput$1,net/minecraft/class_10185$1
cux$a,net/minecraft/src/C_213070_$C_213071_,net/minecraft/world/entity/player/ProfilePublicKey$a,net/minecraft/world/entity/player/ProfilePublicKey$Data,net/minecraft/network/encryption/PlayerPublicKey$PublicKeyData,net/minecraft/class_7428$class_7443
cuv,net/minecraft/src/C_1144_,net/minecraft/world/entity/player/PlayerModelPart,net/minecraft/world/entity/player/PlayerModelPart,net/minecraft/entity/player/PlayerModelPart,net/minecraft/class_1664
cus,net/minecraft/src/C_1140_,net/minecraft/world/entity/player/PlayerInventory,net/minecraft/world/entity/player/Inventory,net/minecraft/entity/player/PlayerInventory,net/minecraft/class_1661
cut,net/minecraft/src/C_1141_,net/minecraft/world/entity/player/EntityHuman,net/minecraft/world/entity/player/Player,net/minecraft/entity/player/PlayerEntity,net/minecraft/class_1657
cuy$b,net/minecraft/src/C_1145_$C_345787_,net/minecraft/world/entity/player/AutoRecipeStackManager$b,net/minecraft/world/entity/player/StackedContents$Output,net/minecraft/recipe/RecipeMatcher$ItemCallback,net/minecraft/class_1662$class_9874
cut$2,net/minecraft/src/C_1141_$C_313654_,net/minecraft/world/entity/player/EntityHuman$2,net/minecraft/world/entity/player/Player$2,net/minecraft/entity/player/PlayerEntity$2,net/minecraft/class_1657$2
cur,net/minecraft/src/C_345637_,net/minecraft/world/entity/player/Input,net/minecraft/world/entity/player/Input,net/minecraft/util/PlayerInput,net/minecraft/class_10185
cuw,net/minecraft/src/C_213069_,,net/minecraft/world/entity/player/ProfileKeyPair,net/minecraft/network/encryption/PlayerKeyPair,net/minecraft/class_7427
cuq,net/minecraft/src/C_1139_,net/minecraft/world/entity/player/EnumChatVisibility,net/minecraft/world/entity/player/ChatVisiblity,net/minecraft/network/message/ChatVisibility,net/minecraft/class_1659
cuy$a,net/minecraft/src/C_1145_$C_345977_,net/minecraft/world/entity/player/AutoRecipeStackManager$a,net/minecraft/world/entity/player/StackedContents$IngredientInfo,net/minecraft/recipe/RecipeMatcher$RawIngredient,net/minecraft/class_1662$class_10528
bzm$d,net/minecraft/src/C_507_$C_141064_,net/minecraft/world/entity/Entity$MovementEmission,net/minecraft/world/entity/Entity$MovementEmission,net/minecraft/entity/Entity$MoveEffect,net/minecraft/class_1297$class_5799
cwp,net/minecraft/src/C_1197_,net/minecraft/world/entity/schedule/Schedule,net/minecraft/world/entity/schedule/Schedule,net/minecraft/entity/ai/brain/Schedule,net/minecraft/class_4170
cwq$a,net/minecraft/src/C_1198_$C_1199_,net/minecraft/world/entity/schedule/ScheduleBuilder$a,net/minecraft/world/entity/schedule/ScheduleBuilder$ActivityTransition,net/minecraft/entity/ai/brain/ScheduleBuilder$ActivityEntry,net/minecraft/class_4171$class_4172
cwn,net/minecraft/src/C_1195_,net/minecraft/world/entity/schedule/Activity,net/minecraft/world/entity/schedule/Activity,net/minecraft/entity/ai/brain/Activity,net/minecraft/class_4168
cwr,net/minecraft/src/C_1200_,net/minecraft/world/entity/schedule/ScheduleActivity,net/minecraft/world/entity/schedule/Timeline,net/minecraft/entity/ai/brain/ScheduleRule,net/minecraft/class_4173
cwq,net/minecraft/src/C_1198_,net/minecraft/world/entity/schedule/ScheduleBuilder,net/minecraft/world/entity/schedule/ScheduleBuilder,net/minecraft/entity/ai/brain/ScheduleBuilder,net/minecraft/class_4171
cwo,net/minecraft/src/C_1196_,net/minecraft/world/entity/schedule/ActivityFrame,net/minecraft/world/entity/schedule/Keyframe,net/minecraft/entity/ai/brain/ScheduleRuleEntry,net/minecraft/class_4169
cbh$b,net/minecraft/src/C_543_$C_545_,net/minecraft/world/entity/EntityPositionTypes$b,net/minecraft/world/entity/SpawnPlacements$SpawnPredicate,net/minecraft/entity/SpawnRestriction$SpawnPredicate,net/minecraft/class_1317$class_4306
cax,net/minecraft/src/C_336467_,net/minecraft/world/entity/PortalProcessor,net/minecraft/world/entity/PortalProcessor,net/minecraft/world/dimension/PortalManager,net/minecraft/class_9787
bzo,net/minecraft/src/C_313872_,net/minecraft/world/entity/EntityAttachments,net/minecraft/world/entity/EntityAttachments,net/minecraft/entity/EntityAttachments,net/minecraft/class_9066
bzr,net/minecraft/src/C_141066_,,net/minecraft/world/entity/EntityEvent,net/minecraft/entity/EntityStatuses,net/minecraft/class_6024
bzj$c,net/minecraft/src/C_268383_$C_268402_,net/minecraft/world/entity/Display$ColorInterpolator,net/minecraft/world/entity/Display$ColorInterpolator,net/minecraft/entity/decoration/DisplayEntity$ArgbLerper,net/minecraft/class_8113$class_8116
bzi$a,net/minecraft/src/C_313410_$C_313757_,net/minecraft/world/entity/Crackiness$a,net/minecraft/world/entity/Crackiness$Level,net/minecraft/entity/passive/Cracks$CrackLevel,net/minecraft/class_9273$class_4621
cbd$4,net/minecraft/src/C_141073_$C_313742_,net/minecraft/world/entity/SlotAccess$4,net/minecraft/world/entity/SlotAccess$4,net/minecraft/inventory/StackReference$4,net/minecraft/class_5630$4
cbk,net/minecraft/src/C_265814_,net/minecraft/world/entity/TraceableEntity,net/minecraft/world/entity/TraceableEntity,net/minecraft/entity/Ownable,net/minecraft/class_8046
cbh$a,net/minecraft/src/C_543_$C_544_,net/minecraft/world/entity/EntityPositionTypes$a,net/minecraft/world/entity/SpawnPlacements$Data,net/minecraft/entity/SpawnRestriction$Entry,net/minecraft/class_1317$class_1318
cbg,net/minecraft/src/C_313500_,net/minecraft/world/entity/SpawnPlacementTypes,net/minecraft/world/entity/SpawnPlacementTypes,net/minecraft/entity/SpawnLocationTypes,net/minecraft/class_9169
caf,net/minecraft/src/C_379121_,net/minecraft/world/entity/InsideBlockEffectType,net/minecraft/world/entity/InsideBlockEffectType,net/minecraft/entity/CollisionEvent,net/minecraft/class_10776
cat,net/minecraft/src/C_141071_,net/minecraft/world/entity/OwnableEntity,net/minecraft/world/entity/OwnableEntity,net/minecraft/entity/Tameable,net/minecraft/class_6025
bzw$a,net/minecraft/src/C_516_$C_517_,net/minecraft/world/entity/EnumItemSlot$Function,net/minecraft/world/entity/EquipmentSlot$Type,net/minecraft/entity/EquipmentSlot$Type,net/minecraft/class_1304$class_1305
csb$d,net/minecraft/src/C_1048_$C_141146_,net/minecraft/world/entity/monster/EntityShulker$d,net/minecraft/world/entity/monster/Shulker$ShulkerLookControl,net/minecraft/entity/mob/ShulkerEntity$ShulkerLookControl,net/minecraft/class_1606$class_6376
crx$a,net/minecraft/src/C_1030_$C_1032_,net/minecraft/world/entity/monster/EntityPhantom$AttackPhase,net/minecraft/world/entity/monster/Phantom$AttackPhase,net/minecraft/entity/mob/PhantomEntity$PhantomMovementType,net/minecraft/class_1593$class_1594
crr$b,net/minecraft/src/C_1017_$C_1019_,net/minecraft/world/entity/monster/EntityGuardian$EntitySelectorGuardianTargetHumanSquid,net/minecraft/world/entity/monster/Guardian$GuardianAttackSelector,net/minecraft/entity/mob/GuardianEntity$GuardianTargetPredicate,net/minecraft/class_1577$class_1579
crx$b,net/minecraft/src/C_1030_$C_1033_,net/minecraft/world/entity/monster/EntityPhantom$b,net/minecraft/world/entity/monster/Phantom$PhantomAttackPlayerTargetGoal,net/minecraft/entity/mob/PhantomEntity$FindTargetGoal,net/minecraft/class_1593$class_1595
csi$b,net/minecraft/src/C_1076_$C_1079_,net/minecraft/world/entity/monster/EntityStrider$b,net/minecraft/world/entity/monster/Strider$StriderPathNavigation,net/minecraft/entity/passive/StriderEntity$Navigation,net/minecraft/class_4985$class_4988
csd,net/minecraft/src/C_1058_,net/minecraft/world/entity/monster/EntitySkeleton,net/minecraft/world/entity/monster/Skeleton,net/minecraft/entity/mob/SkeletonEntity,net/minecraft/class_1613
csq,net/minecraft/src/C_1096_,net/minecraft/world/entity/monster/EntityPigZombie,net/minecraft/world/entity/monster/ZombifiedPiglin,net/minecraft/entity/mob/ZombifiedPiglinEntity,net/minecraft/class_1590
csm,net/minecraft/src/C_1090_,net/minecraft/world/entity/monster/EntitySkeletonWither,net/minecraft/world/entity/monster/WitherSkeleton,net/minecraft/entity/mob/WitherSkeletonEntity,net/minecraft/class_1639
cse$b,net/minecraft/src/C_1059_$C_1061_,net/minecraft/world/entity/monster/EntitySlime$PathfinderGoalSlimeRandomJump,net/minecraft/world/entity/monster/Slime$SlimeFloatGoal,net/minecraft/entity/mob/SlimeEntity$SwimmingGoal,net/minecraft/class_1621$class_1623
crj$f,net/minecraft/src/C_990_$C_996_,net/minecraft/world/entity/monster/EntityDrowned$f,net/minecraft/world/entity/monster/Drowned$DrownedTridentAttackGoal,net/minecraft/entity/mob/DrownedEntity$TridentAttackGoal,net/minecraft/class_1551$class_1558
csb$a,net/minecraft/src/C_1048_$C_1050_,net/minecraft/world/entity/monster/EntityShulker$a,net/minecraft/world/entity/monster/Shulker$ShulkerAttackGoal,net/minecraft/entity/mob/ShulkerEntity$ShootBulletGoal,net/minecraft/class_1606$class_1607
crx$d,net/minecraft/src/C_1030_$C_1035_,net/minecraft/world/entity/monster/EntityPhantom$d,net/minecraft/world/entity/monster/Phantom$PhantomBodyRotationControl,net/minecraft/entity/mob/PhantomEntity$PhantomBodyControl,net/minecraft/class_1593$class_1597
crr,net/minecraft/src/C_1017_,net/minecraft/world/entity/monster/EntityGuardian,net/minecraft/world/entity/monster/Guardian,net/minecraft/entity/mob/GuardianEntity,net/minecraft/class_1577
csc,net/minecraft/src/C_1055_,net/minecraft/world/entity/monster/EntitySilverfish,net/minecraft/world/entity/monster/Silverfish,net/minecraft/entity/mob/SilverfishEntity,net/minecraft/class_1614
crx$f,net/minecraft/src/C_1030_$C_1037_,net/minecraft/world/entity/monster/EntityPhantom$f,net/minecraft/world/entity/monster/Phantom$PhantomLookControl,net/minecraft/entity/mob/PhantomEntity$PhantomLookControl,net/minecraft/class_1593$class_1599
crp$b,net/minecraft/src/C_1011_$C_1013_,net/minecraft/world/entity/monster/EntityGhast$ControllerGhast,net/minecraft/world/entity/monster/Ghast$GhastMoveControl,net/minecraft/entity/mob/GhastEntity$GhastMoveControl,net/minecraft/class_1571$class_1573
cri,net/minecraft/src/C_989_,net/minecraft/world/entity/monster/ICrossbow,net/minecraft/world/entity/monster/CrossbowAttackMob,net/minecraft/entity/CrossbowUser,net/minecraft/class_3745
crq,net/minecraft/src/C_1016_,net/minecraft/world/entity/monster/EntityGiantZombie,net/minecraft/world/entity/monster/Giant,net/minecraft/entity/mob/GiantEntity,net/minecraft/class_1570
cro$a,net/minecraft/src/C_1005_$C_1007_,net/minecraft/world/entity/monster/EntityEvoker$a,net/minecraft/world/entity/monster/Evoker$EvokerAttackSpellGoal,net/minecraft/entity/mob/EvokerEntity$ConjureFangsGoal,net/minecraft/class_1564$class_1565
cse$a,net/minecraft/src/C_1059_$C_1060_,net/minecraft/world/entity/monster/EntitySlime$PathfinderGoalSlimeNearestPlayer,net/minecraft/world/entity/monster/Slime$SlimeAttackGoal,net/minecraft/entity/mob/SlimeEntity$FaceTowardTargetGoal,net/minecraft/class_1621$class_1622
ctc,net/minecraft/src/C_1097_,net/minecraft/world/entity/monster/hoglin/EntityHoglin,net/minecraft/world/entity/monster/hoglin/Hoglin,net/minecraft/entity/mob/HoglinEntity,net/minecraft/class_4760
ctd,net/minecraft/src/C_1098_,net/minecraft/world/entity/monster/hoglin/HoglinAI,net/minecraft/world/entity/monster/hoglin/HoglinAi,net/minecraft/entity/mob/HoglinBrain,net/minecraft/class_4835
cte,net/minecraft/src/C_1099_,net/minecraft/world/entity/monster/hoglin/IOglin,net/minecraft/world/entity/monster/hoglin/HoglinBase,net/minecraft/entity/mob/Hoglin,net/minecraft/class_5137
crj$b,net/minecraft/src/C_990_$C_992_,net/minecraft/world/entity/monster/EntityDrowned$b,net/minecraft/world/entity/monster/Drowned$DrownedGoToBeachGoal,net/minecraft/entity/mob/DrownedEntity$LeaveWaterGoal,net/minecraft/class_1551$class_1554
csg$c,net/minecraft/src/C_1071_$C_1074_,net/minecraft/world/entity/monster/EntitySpider$PathfinderGoalSpiderNearestAttackableTarget,net/minecraft/world/entity/monster/Spider$SpiderTargetGoal,net/minecraft/entity/mob/SpiderEntity$TargetGoal,net/minecraft/class_1628$class_1631
crp$d,net/minecraft/src/C_1011_$C_1015_,net/minecraft/world/entity/monster/EntityGhast$PathfinderGoalGhastIdleMove,net/minecraft/world/entity/monster/Ghast$RandomFloatAroundGoal,net/minecraft/entity/mob/GhastEntity$FlyRandomlyGoal,net/minecraft/class_1571$class_1575
crx$h,net/minecraft/src/C_1030_$C_1039_,net/minecraft/world/entity/monster/EntityPhantom$h,net/minecraft/world/entity/monster/Phantom$PhantomMoveTargetGoal,net/minecraft/entity/mob/PhantomEntity$MovementGoal,net/minecraft/class_1593$class_1601
csj$b,net/minecraft/src/C_1080_$C_1082_,net/minecraft/world/entity/monster/EntityVex$b,net/minecraft/world/entity/monster/Vex$VexCopyOwnerTargetGoal,net/minecraft/entity/mob/VexEntity$TrackOwnerTargetGoal,net/minecraft/class_1634$class_1636
cro$d,net/minecraft/src/C_1005_$C_1010_,net/minecraft/world/entity/monster/EntityEvoker$d,net/minecraft/world/entity/monster/Evoker$EvokerWololoSpellGoal,net/minecraft/entity/mob/EvokerEntity$WololoGoal,net/minecraft/class_1564$class_1568
csk$b,net/minecraft/src/C_1085_$C_1087_,net/minecraft/world/entity/monster/EntityVindicator$b,net/minecraft/world/entity/monster/Vindicator$VindicatorJohnnyAttackGoal,net/minecraft/entity/mob/VindicatorEntity$TargetGoal,net/minecraft/class_1632$class_1633
cro$b,net/minecraft/src/C_1005_$C_1008_,net/minecraft/world/entity/monster/EntityEvoker$b,net/minecraft/world/entity/monster/Evoker$EvokerCastingSpellGoal,net/minecraft/entity/mob/EvokerEntity$LookAtTargetOrWololoTarget,net/minecraft/class_1564$class_1566
crl$d,net/minecraft/src/C_998_$C_1002_,net/minecraft/world/entity/monster/EntityEnderman$PathfinderGoalEndermanPickupBlock,net/minecraft/world/entity/monster/EnderMan$EndermanTakeBlockGoal,net/minecraft/entity/mob/EndermanEntity$PickUpBlockGoal,net/minecraft/class_1560$class_1563
crz,net/minecraft/src/C_1042_,net/minecraft/world/entity/monster/IRangedEntity,net/minecraft/world/entity/monster/RangedAttackMob,net/minecraft/entity/ai/RangedAttackMob,net/minecraft/class_1603
cse$d,net/minecraft/src/C_1059_$C_1063_,net/minecraft/world/entity/monster/EntitySlime$ControllerMoveSlime,net/minecraft/world/entity/monster/Slime$SlimeMoveControl,net/minecraft/entity/mob/SlimeEntity$SlimeMoveControl,net/minecraft/class_1621$class_1625
cso$b,net/minecraft/src/C_1092_$C_1094_,net/minecraft/world/entity/monster/EntityZombie$GroupDataZombie,net/minecraft/world/entity/monster/Zombie$ZombieGroupData,net/minecraft/entity/mob/ZombieEntity$ZombieData,net/minecraft/class_1642$class_1644
ctl,net/minecraft/src/C_1104_,net/minecraft/world/entity/monster/piglin/EntityPiglinBrute,net/minecraft/world/entity/monster/piglin/PiglinBrute,net/minecraft/entity/mob/PiglinBruteEntity,net/minecraft/class_5419
ctr,net/minecraft/src/C_1112_,net/minecraft/world/entity/monster/piglin/BehaviorAdmireTimeout,net/minecraft/world/entity/monster/piglin/StopAdmiringIfTiredOfTryingToReachItem,net/minecraft/entity/ai/brain/task/AdmireItemTimeLimitTask,net/minecraft/class_5430
ctq,net/minecraft/src/C_1111_,net/minecraft/world/entity/monster/piglin/BehaviorStopAdmiringItem,net/minecraft/world/entity/monster/piglin/StopAdmiringIfItemTooFarAway,net/minecraft/entity/ai/brain/task/WantNewItemTask,net/minecraft/class_4827
ctj,net/minecraft/src/C_1102_,net/minecraft/world/entity/monster/piglin/PiglinAI,net/minecraft/world/entity/monster/piglin/PiglinAi,net/minecraft/entity/mob/PiglinBrain,net/minecraft/class_4838
cto,net/minecraft/src/C_1107_,net/minecraft/world/entity/monster/piglin/BehaviorStartAdmiringItem,net/minecraft/world/entity/monster/piglin/StartAdmiringItemIfSeen,net/minecraft/entity/ai/brain/task/AdmireItemTask,net/minecraft/class_4823
ctp,net/minecraft/src/C_1108_,net/minecraft/world/entity/monster/piglin/BehaviorHuntHoglin,net/minecraft/world/entity/monster/piglin/StartHuntingHoglin,net/minecraft/entity/ai/brain/task/HuntHoglinTask,net/minecraft/class_4826
ctk,net/minecraft/src/C_1103_,net/minecraft/world/entity/monster/piglin/EntityPiglinArmPose,net/minecraft/world/entity/monster/piglin/PiglinArmPose,net/minecraft/entity/mob/PiglinActivity,net/minecraft/class_4837
cts,net/minecraft/src/C_1113_,net/minecraft/world/entity/monster/piglin/BehaviorStopAdmiring,net/minecraft/world/entity/monster/piglin/StopHoldingItemIfNoLongerAdmiring,net/minecraft/entity/ai/brain/task/RemoveOffHandItemTask,net/minecraft/class_4830
ctm,net/minecraft/src/C_1105_,net/minecraft/world/entity/monster/piglin/PiglinBruteAI,net/minecraft/world/entity/monster/piglin/PiglinBruteAi,net/minecraft/entity/mob/PiglinBruteBrain,net/minecraft/class_5420
ctn,net/minecraft/src/C_1106_,net/minecraft/world/entity/monster/piglin/BehaviorRememberHuntedHoglin,net/minecraft/world/entity/monster/piglin/RememberIfHoglinWasKilled,net/minecraft/entity/ai/brain/task/HuntFinishTask,net/minecraft/class_4819
cti,net/minecraft/src/C_1101_,net/minecraft/world/entity/monster/piglin/EntityPiglin,net/minecraft/world/entity/monster/piglin/Piglin,net/minecraft/entity/mob/PiglinEntity,net/minecraft/class_4836
