混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
ata$c,net/minecraft/entity/passive/BeeEntity$AttackPlayerGoal,net/minecraft/server/v1_15_R1/EntityBee$c,net/minecraft/world/entity/animal/Bee$BeeBecomeAngryTargetGoal,net/minecraft/entity/passive/BeeEntity$BeeFollowTargetGoal,net/minecraft/class_4466$class_4469
ata$d,net/minecraft/entity/passive/BeeEntity$EnterBeehiveGoal,net/minecraft/server/v1_15_R1/EntityBee$d,net/minecraft/world/entity/animal/Bee$BeeEnterHiveGoal,net/minecraft/entity/passive/BeeEntity$EnterHiveGoal,net/minecraft/class_4466$class_4470
ata$e,net/minecraft/entity/passive/BeeEntity$FindBeehiveGoal,net/minecraft/server/v1_15_R1/EntityBee$e,net/minecraft/world/entity/animal/Bee$BeeGoToHiveGoal,net/minecraft/entity/passive/BeeEntity$MoveToHiveGoal,net/minecraft/class_4466$class_4472
ata$f,net/minecraft/entity/passive/BeeEntity$FindFlowerGoal,net/minecraft/server/v1_15_R1/EntityBee$f,net/minecraft/world/entity/animal/Bee$BeeGoToKnownFlowerGoal,net/minecraft/entity/passive/BeeEntity$MoveToFlowerGoal,net/minecraft/class_4466$class_4473
ata$g,net/minecraft/entity/passive/BeeEntity$FindPollinationTargetGoal,net/minecraft/server/v1_15_R1/EntityBee$g,net/minecraft/world/entity/animal/Bee$BeeGrowCropGoal,net/minecraft/entity/passive/BeeEntity$GrowCropsGoal,net/minecraft/class_4466$class_4474
ata$h,net/minecraft/entity/passive/BeeEntity$AngerGoal,net/minecraft/server/v1_15_R1/EntityBee$h,net/minecraft/world/entity/animal/Bee$BeeHurtByOtherGoal,net/minecraft/entity/passive/BeeEntity$BeeRevengeGoal,net/minecraft/class_4466$class_4475
ata$i,net/minecraft/entity/passive/BeeEntity$UpdateBeehiveGoal,net/minecraft/server/v1_15_R1/EntityBee$i,net/minecraft/world/entity/animal/Bee$BeeLocateHiveGoal,net/minecraft/entity/passive/BeeEntity$FindHiveGoal,net/minecraft/class_4466$class_4476
ata$j,net/minecraft/entity/passive/BeeEntity$BeeLookController,net/minecraft/server/v1_15_R1/EntityBee$j,net/minecraft/world/entity/animal/Bee$BeeLookControl,net/minecraft/entity/passive/BeeEntity$BeeLookControl,net/minecraft/class_4466$class_4477
ata$k,net/minecraft/entity/passive/BeeEntity$PollinateGoal,net/minecraft/server/v1_15_R1/EntityBee$k,net/minecraft/world/entity/animal/Bee$BeePollinateGoal,net/minecraft/entity/passive/BeeEntity$PollinateGoal,net/minecraft/class_4466$class_4478
ata$l,net/minecraft/entity/passive/BeeEntity$WanderGoal,net/minecraft/server/v1_15_R1/EntityBee$l,net/minecraft/world/entity/animal/Bee$BeeWanderGoal,net/minecraft/entity/passive/BeeEntity$BeeWanderAroundGoal,net/minecraft/class_4466$class_4479
ata,net/minecraft/entity/passive/BeeEntity,net/minecraft/server/v1_15_R1/EntityBee,net/minecraft/world/entity/animal/Bee,net/minecraft/entity/passive/BeeEntity,net/minecraft/class_4466
atb$a,net/minecraft/entity/passive/CatEntity$AvoidPlayerGoal,net/minecraft/server/v1_15_R1/EntityCat$a,net/minecraft/world/entity/animal/Cat$CatAvoidEntityGoal,net/minecraft/entity/passive/CatEntity$CatFleeGoal,net/minecraft/class_1451$class_3698
atb$b,net/minecraft/entity/passive/CatEntity$MorningGiftGoal,net/minecraft/server/v1_15_R1/EntityCat$b,net/minecraft/world/entity/animal/Cat$CatRelaxOnOwnerGoal,net/minecraft/entity/passive/CatEntity$SleepWithOwnerGoal,net/minecraft/class_1451$class_3699
atb$c,net/minecraft/entity/passive/CatEntity$TemptGoal,net/minecraft/server/v1_15_R1/EntityCat$PathfinderGoalTemptChance,net/minecraft/world/entity/animal/Cat$CatTemptGoal,net/minecraft/entity/passive/CatEntity$TemptGoal,net/minecraft/class_1451$class_3700
atb,net/minecraft/entity/passive/CatEntity,net/minecraft/server/v1_15_R1/EntityCat,net/minecraft/world/entity/animal/Cat,net/minecraft/entity/passive/CatEntity,net/minecraft/class_1451
atc,net/minecraft/entity/passive/ChickenEntity,net/minecraft/server/v1_15_R1/EntityChicken,net/minecraft/world/entity/animal/Chicken,net/minecraft/entity/passive/ChickenEntity,net/minecraft/class_1428
atd,net/minecraft/entity/passive/fish/CodEntity,net/minecraft/server/v1_15_R1/EntityCod,net/minecraft/world/entity/animal/Cod,net/minecraft/entity/passive/CodEntity,net/minecraft/class_1431
ate,net/minecraft/entity/passive/CowEntity,net/minecraft/server/v1_15_R1/EntityCow,net/minecraft/world/entity/animal/Cow,net/minecraft/entity/passive/CowEntity,net/minecraft/class_1430
atf$a,net/minecraft/entity/passive/DolphinEntity$MoveHelperController,net/minecraft/server/v1_15_R1/EntityDolphin$a,net/minecraft/world/entity/animal/Dolphin$DolphinMoveControl,net/minecraft/entity/passive/DolphinEntity$DolphinMoveControl,net/minecraft/class_1433$class_1434
atf$b,net/minecraft/entity/passive/DolphinEntity$SwimToTreasureGoal,net/minecraft/server/v1_15_R1/EntityDolphin$b,net/minecraft/world/entity/animal/Dolphin$DolphinSwimToTreasureGoal,net/minecraft/entity/passive/DolphinEntity$LeadToNearbyTreasureGoal,net/minecraft/class_1433$class_1435
atf$c,net/minecraft/entity/passive/DolphinEntity$SwimWithPlayerGoal,net/minecraft/server/v1_15_R1/EntityDolphin$c,net/minecraft/world/entity/animal/Dolphin$DolphinSwimWithPlayerGoal,net/minecraft/entity/passive/DolphinEntity$SwimWithPlayerGoal,net/minecraft/class_1433$class_1436
atf$d,net/minecraft/entity/passive/DolphinEntity$PlayWithItemsGoal,net/minecraft/server/v1_15_R1/EntityDolphin$d,net/minecraft/world/entity/animal/Dolphin$PlayWithItemsGoal,net/minecraft/entity/passive/DolphinEntity$PlayWithItemsGoal,net/minecraft/class_1433$class_1437
atf,net/minecraft/entity/passive/DolphinEntity,net/minecraft/server/v1_15_R1/EntityDolphin,net/minecraft/world/entity/animal/Dolphin,net/minecraft/entity/passive/DolphinEntity,net/minecraft/class_1433
atg,net/minecraft/entity/passive/IFlyingAnimal,net/minecraft/server/v1_15_R1/EntityBird,net/minecraft/world/entity/animal/FlyingAnimal,net/minecraft/entity/Flutterer,net/minecraft/class_1432
ath$a,net/minecraft/entity/passive/FoxEntity$RevengeGoal,net/minecraft/server/v1_15_R1/EntityFox$a,net/minecraft/world/entity/animal/Fox$DefendTrustedTargetGoal,net/minecraft/entity/passive/FoxEntity$DefendFriendGoal,net/minecraft/class_4019$class_4020
ath$b,net/minecraft/entity/passive/FoxEntity$JumpGoal,net/minecraft/server/v1_15_R1/EntityFox$b,net/minecraft/world/entity/animal/Fox$FaceplantGoal,net/minecraft/entity/passive/FoxEntity$StopWanderingGoal,net/minecraft/class_4019$class_4021
ath$c,net/minecraft/entity/passive/FoxEntity$AlertablePredicate,net/minecraft/server/v1_15_R1/EntityFox$c,net/minecraft/world/entity/animal/Fox$FoxAlertableEntitiesSelector,net/minecraft/entity/passive/FoxEntity$WorriableEntityFilter,net/minecraft/class_4019$class_4022
ath$d,net/minecraft/entity/passive/FoxEntity$BaseGoal,net/minecraft/server/v1_15_R1/EntityFox$d,net/minecraft/world/entity/animal/Fox$FoxBehaviorGoal,net/minecraft/entity/passive/FoxEntity$CalmDownGoal,net/minecraft/class_4019$class_4023
ath$e,net/minecraft/entity/passive/FoxEntity$MateGoal,net/minecraft/server/v1_15_R1/EntityFox$e,net/minecraft/world/entity/animal/Fox$FoxBreedGoal,net/minecraft/entity/passive/FoxEntity$MateGoal,net/minecraft/class_4019$class_4024
ath$f,net/minecraft/entity/passive/FoxEntity$EatBerriesGoal,net/minecraft/server/v1_15_R1/EntityFox$f,net/minecraft/world/entity/animal/Fox$FoxEatBerriesGoal,net/minecraft/entity/passive/FoxEntity$EatSweetBerriesGoal,net/minecraft/class_4019$class_4025
ath$g,net/minecraft/entity/passive/FoxEntity$SwimGoal,net/minecraft/server/v1_15_R1/EntityFox$g,net/minecraft/world/entity/animal/Fox$FoxFloatGoal,net/minecraft/entity/passive/FoxEntity$FoxSwimGoal,net/minecraft/class_4019$class_4026
ath$h,net/minecraft/entity/passive/FoxEntity$FollowGoal,net/minecraft/server/v1_15_R1/EntityFox$h,net/minecraft/world/entity/animal/Fox$FoxFollowParentGoal,net/minecraft/entity/passive/FoxEntity$FollowParentGoal,net/minecraft/class_4019$class_4052
ath$i,net/minecraft/entity/passive/FoxEntity$FoxData,net/minecraft/server/v1_15_R1/EntityFox$i,net/minecraft/world/entity/animal/Fox$FoxGroupData,net/minecraft/entity/passive/FoxEntity$FoxData,net/minecraft/class_4019$class_4027
ath$j,net/minecraft/entity/passive/FoxEntity$WatchGoal,net/minecraft/server/v1_15_R1/EntityFox$j,net/minecraft/world/entity/animal/Fox$FoxLookAtPlayerGoal,net/minecraft/entity/passive/FoxEntity$LookAtEntityGoal,net/minecraft/class_4019$class_4292
ath$k,net/minecraft/entity/passive/FoxEntity$LookHelperController,net/minecraft/server/v1_15_R1/EntityFox$k,net/minecraft/world/entity/animal/Fox$FoxLookControl,net/minecraft/entity/passive/FoxEntity$FoxLookControl,net/minecraft/class_4019$class_4028
ath$l,net/minecraft/entity/passive/FoxEntity$BiteGoal,net/minecraft/server/v1_15_R1/EntityFox$l,net/minecraft/world/entity/animal/Fox$FoxMeleeAttackGoal,net/minecraft/entity/passive/FoxEntity$AttackGoal,net/minecraft/class_4019$class_4029
ath$m,net/minecraft/entity/passive/FoxEntity$MoveHelperController,net/minecraft/server/v1_15_R1/EntityFox$m,net/minecraft/world/entity/animal/Fox$FoxMoveControl,net/minecraft/entity/passive/FoxEntity$FoxMoveControl,net/minecraft/class_4019$class_4030
ath$n,net/minecraft/entity/passive/FoxEntity$PanicGoal,net/minecraft/server/v1_15_R1/EntityFox$n,net/minecraft/world/entity/animal/Fox$FoxPanicGoal,net/minecraft/entity/passive/FoxEntity$EscapeWhenNotAggresiveGoal,net/minecraft/class_4019$class_4032
ath$o,net/minecraft/entity/passive/FoxEntity$PounceGoal,net/minecraft/server/v1_15_R1/EntityFox$o,net/minecraft/world/entity/animal/Fox$FoxPounceGoal,net/minecraft/entity/passive/FoxEntity$JumpChasingGoal,net/minecraft/class_4019$class_4033
ath$p,net/minecraft/entity/passive/FoxEntity$FindItemsGoal,net/minecraft/server/v1_15_R1/EntityFox$p,net/minecraft/world/entity/animal/Fox$FoxSearchForItemsGoal,net/minecraft/entity/passive/FoxEntity$PickupItemGoal,net/minecraft/class_4019$class_4034
ath$q,net/minecraft/entity/passive/FoxEntity$StrollGoal,net/minecraft/server/v1_15_R1/EntityFox$q,net/minecraft/world/entity/animal/Fox$FoxStrollThroughVillageGoal,net/minecraft/entity/passive/FoxEntity$GoToVillageGoal,net/minecraft/class_4019$class_4031
ath$r,net/minecraft/entity/passive/FoxEntity$SitAndLookGoal,net/minecraft/server/v1_15_R1/EntityFox$r,net/minecraft/world/entity/animal/Fox$PerchAndSearchGoal,net/minecraft/entity/passive/FoxEntity$SitDownAndLookAroundGoal,net/minecraft/class_4019$class_4035
ath$s,net/minecraft/entity/passive/FoxEntity$FindShelterGoal,net/minecraft/server/v1_15_R1/EntityFox$s,net/minecraft/world/entity/animal/Fox$SeekShelterGoal,net/minecraft/entity/passive/FoxEntity$AvoidDaylightGoal,net/minecraft/class_4019$class_4036
ath$t,net/minecraft/entity/passive/FoxEntity$SleepGoal,net/minecraft/server/v1_15_R1/EntityFox$t,net/minecraft/world/entity/animal/Fox$SleepGoal,net/minecraft/entity/passive/FoxEntity$DelayedCalmDownGoal,net/minecraft/class_4019$class_4037
ath$u,net/minecraft/entity/passive/FoxEntity$FollowTargetGoal,net/minecraft/server/v1_15_R1/EntityFox$u,net/minecraft/world/entity/animal/Fox$StalkPreyGoal,net/minecraft/entity/passive/FoxEntity$MoveToHuntGoal,net/minecraft/class_4019$class_4038
ath$v,net/minecraft/entity/passive/FoxEntity$Type,net/minecraft/server/v1_15_R1/EntityFox$Type,net/minecraft/world/entity/animal/Fox$Type,net/minecraft/entity/passive/FoxEntity$Type,net/minecraft/class_4019$class_4039
ath,net/minecraft/entity/passive/FoxEntity,net/minecraft/server/v1_15_R1/EntityFox,net/minecraft/world/entity/animal/Fox,net/minecraft/entity/passive/FoxEntity,net/minecraft/class_4019
ati$a,net/minecraft/entity/passive/IronGolemEntity$Cracks,net/minecraft/server/v1_15_R1/EntityIronGolem$CrackLevel,net/minecraft/world/entity/animal/IronGolem$Crackiness,net/minecraft/entity/passive/IronGolemEntity$Crack,net/minecraft/class_1439$class_4621
ati,net/minecraft/entity/passive/IronGolemEntity,net/minecraft/server/v1_15_R1/EntityIronGolem,net/minecraft/world/entity/animal/IronGolem,net/minecraft/entity/passive/IronGolemEntity,net/minecraft/class_1439
atj$a,net/minecraft/entity/passive/MooshroomEntity$Type,net/minecraft/server/v1_15_R1/EntityMushroomCow$Type,net/minecraft/world/entity/animal/MushroomCow$MushroomType,net/minecraft/entity/passive/MooshroomEntity$Type,net/minecraft/class_1438$class_4053
atj,net/minecraft/entity/passive/MooshroomEntity,net/minecraft/server/v1_15_R1/EntityMushroomCow,net/minecraft/world/entity/animal/MushroomCow,net/minecraft/entity/passive/MooshroomEntity,net/minecraft/class_1438
atk$a,net/minecraft/entity/passive/OcelotEntity$AvoidEntityGoal,net/minecraft/server/v1_15_R1/EntityOcelot$a,net/minecraft/world/entity/animal/Ocelot$OcelotAvoidEntityGoal,net/minecraft/entity/passive/OcelotEntity$FleeGoal,net/minecraft/class_3701$class_3702
atk$b,net/minecraft/entity/passive/OcelotEntity$TemptGoal,net/minecraft/server/v1_15_R1/EntityOcelot$b,net/minecraft/world/entity/animal/Ocelot$OcelotTemptGoal,net/minecraft/entity/passive/OcelotEntity$OcelotTemptGoal,net/minecraft/class_3701$class_3703
atk,net/minecraft/entity/passive/OcelotEntity,net/minecraft/server/v1_15_R1/EntityOcelot,net/minecraft/world/entity/animal/Ocelot,net/minecraft/entity/passive/OcelotEntity,net/minecraft/class_3701
atl$a,net/minecraft/entity/passive/PandaEntity$Type,net/minecraft/server/v1_15_R1/EntityPanda$Gene,net/minecraft/world/entity/animal/Panda$Gene,net/minecraft/entity/passive/PandaEntity$Gene,net/minecraft/class_1440$class_1443
atl$b,net/minecraft/entity/passive/PandaEntity$AttackGoal,net/minecraft/server/v1_15_R1/EntityPanda$b,net/minecraft/world/entity/animal/Panda$PandaAttackGoal,net/minecraft/entity/passive/PandaEntity$AttackGoal,net/minecraft/class_1440$class_4054
atl$c,net/minecraft/entity/passive/PandaEntity$AvoidGoal,net/minecraft/server/v1_15_R1/EntityPanda$c,net/minecraft/world/entity/animal/Panda$PandaAvoidGoal,net/minecraft/entity/passive/PandaEntity$PandaFleeGoal,net/minecraft/class_1440$class_1441
atl$d,net/minecraft/entity/passive/PandaEntity$MateGoal,net/minecraft/server/v1_15_R1/EntityPanda$d,net/minecraft/world/entity/animal/Panda$PandaBreedGoal,net/minecraft/entity/passive/PandaEntity$PandaMateGoal,net/minecraft/class_1440$class_1442
atl$e,net/minecraft/entity/passive/PandaEntity$RevengeGoal,net/minecraft/server/v1_15_R1/EntityPanda$e,net/minecraft/world/entity/animal/Panda$PandaHurtByTargetGoal,net/minecraft/entity/passive/PandaEntity$PandaRevengeGoal,net/minecraft/class_1440$class_1444
atl$f,net/minecraft/entity/passive/PandaEntity$LieBackGoal,net/minecraft/server/v1_15_R1/EntityPanda$f,net/minecraft/world/entity/animal/Panda$PandaLieOnBackGoal,net/minecraft/entity/passive/PandaEntity$LieOnBackGoal,net/minecraft/class_1440$class_1445
atl$g,net/minecraft/entity/passive/PandaEntity$WatchGoal,net/minecraft/server/v1_15_R1/EntityPanda$g,net/minecraft/world/entity/animal/Panda$PandaLookAtPlayerGoal,net/minecraft/entity/passive/PandaEntity$LookAtEntityGoal,net/minecraft/class_1440$class_4056
atl$h,net/minecraft/entity/passive/PandaEntity$MoveHelperController,net/minecraft/server/v1_15_R1/EntityPanda$h,net/minecraft/world/entity/animal/Panda$PandaMoveControl,net/minecraft/entity/passive/PandaEntity$PandaMoveControl,net/minecraft/class_1440$class_1446
atl$i,net/minecraft/entity/passive/PandaEntity$PanicGoal,net/minecraft/server/v1_15_R1/EntityPanda$i,net/minecraft/world/entity/animal/Panda$PandaPanicGoal,net/minecraft/entity/passive/PandaEntity$ExtinguishFireGoal,net/minecraft/class_1440$class_1447
atl$j,net/minecraft/entity/passive/PandaEntity$RollGoal,net/minecraft/server/v1_15_R1/EntityPanda$j,net/minecraft/world/entity/animal/Panda$PandaRollGoal,net/minecraft/entity/passive/PandaEntity$PlayGoal,net/minecraft/class_1440$class_1448
atl$k,net/minecraft/entity/passive/PandaEntity$SitGoal,net/minecraft/server/v1_15_R1/EntityPanda$k,net/minecraft/world/entity/animal/Panda$PandaSitGoal,net/minecraft/entity/passive/PandaEntity$PickUpFoodGoal,net/minecraft/class_1440$class_1449
atl$l,net/minecraft/entity/passive/PandaEntity$ChildPlayGoal,net/minecraft/server/v1_15_R1/EntityPanda$l,net/minecraft/world/entity/animal/Panda$PandaSneezeGoal,net/minecraft/entity/passive/PandaEntity$SneezeGoal,net/minecraft/class_1440$class_1450
atl,net/minecraft/entity/passive/PandaEntity,net/minecraft/server/v1_15_R1/EntityPanda,net/minecraft/world/entity/animal/Panda,net/minecraft/entity/passive/PandaEntity,net/minecraft/class_1440
atm$1,net/minecraft/entity/passive/ParrotEntity$1,net/minecraft/server/v1_15_R1/EntityParrot$1,net/minecraft/world/entity/animal/Parrot$1,net/minecraft/entity/passive/ParrotEntity$1,net/minecraft/class_1453$1
atm,net/minecraft/entity/passive/ParrotEntity,net/minecraft/server/v1_15_R1/EntityParrot,net/minecraft/world/entity/animal/Parrot,net/minecraft/entity/passive/ParrotEntity,net/minecraft/class_1453
atn,net/minecraft/entity/passive/PigEntity,net/minecraft/server/v1_15_R1/EntityPig,net/minecraft/world/entity/animal/Pig,net/minecraft/entity/passive/PigEntity,net/minecraft/class_1452
ato$a,net/minecraft/entity/passive/PolarBearEntity$AttackPlayerGoal,net/minecraft/server/v1_15_R1/EntityPolarBear$a,net/minecraft/world/entity/animal/PolarBear$PolarBearAttackPlayersGoal,net/minecraft/entity/passive/PolarBearEntity$FollowPlayersGoal,net/minecraft/class_1456$class_1457
ato$b,net/minecraft/entity/passive/PolarBearEntity$HurtByTargetGoal,net/minecraft/server/v1_15_R1/EntityPolarBear$b,net/minecraft/world/entity/animal/PolarBear$PolarBearHurtByTargetGoal,net/minecraft/entity/passive/PolarBearEntity$PolarBearRevengeGoal,net/minecraft/class_1456$class_1459
ato$c,net/minecraft/entity/passive/PolarBearEntity$MeleeAttackGoal,net/minecraft/server/v1_15_R1/EntityPolarBear$c,net/minecraft/world/entity/animal/PolarBear$PolarBearMeleeAttackGoal,net/minecraft/entity/passive/PolarBearEntity$AttackGoal,net/minecraft/class_1456$class_1460
ato$d,net/minecraft/entity/passive/PolarBearEntity$PanicGoal,net/minecraft/server/v1_15_R1/EntityPolarBear$d,net/minecraft/world/entity/animal/PolarBear$PolarBearPanicGoal,net/minecraft/entity/passive/PolarBearEntity$PolarBearEscapeDangerGoal,net/minecraft/class_1456$class_1461
ato,net/minecraft/entity/passive/PolarBearEntity,net/minecraft/server/v1_15_R1/EntityPolarBear,net/minecraft/world/entity/animal/PolarBear,net/minecraft/entity/passive/PolarBearEntity,net/minecraft/class_1456
atp$a,net/minecraft/entity/passive/fish/PufferfishEntity$PuffGoal,net/minecraft/server/v1_15_R1/EntityPufferFish$a,net/minecraft/world/entity/animal/Pufferfish$PufferfishPuffGoal,net/minecraft/entity/passive/PufferfishEntity$InflateGoal,net/minecraft/class_1454$class_1455
atp,net/minecraft/entity/passive/fish/PufferfishEntity,net/minecraft/server/v1_15_R1/EntityPufferFish,net/minecraft/world/entity/animal/Pufferfish,net/minecraft/entity/passive/PufferfishEntity,net/minecraft/class_1454
atq$a,net/minecraft/entity/passive/RabbitEntity$EvilAttackGoal,net/minecraft/server/v1_15_R1/EntityRabbit$PathfinderGoalKillerRabbitMeleeAttack,net/minecraft/world/entity/animal/Rabbit$EvilRabbitAttackGoal,net/minecraft/entity/passive/RabbitEntity$RabbitAttackGoal,net/minecraft/class_1463$class_1464
atq$b,net/minecraft/entity/passive/RabbitEntity$AvoidEntityGoal,net/minecraft/server/v1_15_R1/EntityRabbit$PathfinderGoalRabbitAvoidTarget,net/minecraft/world/entity/animal/Rabbit$RabbitAvoidEntityGoal,net/minecraft/entity/passive/RabbitEntity$FleeGoal,net/minecraft/class_1463$class_1465
atq$c,net/minecraft/entity/passive/RabbitEntity$RabbitData,net/minecraft/server/v1_15_R1/EntityRabbit$GroupDataRabbit,net/minecraft/world/entity/animal/Rabbit$RabbitGroupData,net/minecraft/entity/passive/RabbitEntity$RabbitEntityData,net/minecraft/class_1463$class_1466
atq$d,net/minecraft/entity/passive/RabbitEntity$JumpHelperController,net/minecraft/server/v1_15_R1/EntityRabbit$ControllerJumpRabbit,net/minecraft/world/entity/animal/Rabbit$RabbitJumpControl,net/minecraft/entity/passive/RabbitEntity$RabbitJumpControl,net/minecraft/class_1463$class_1467
atq$e,net/minecraft/entity/passive/RabbitEntity$MoveHelperController,net/minecraft/server/v1_15_R1/EntityRabbit$ControllerMoveRabbit,net/minecraft/world/entity/animal/Rabbit$RabbitMoveControl,net/minecraft/entity/passive/RabbitEntity$RabbitMoveControl,net/minecraft/class_1463$class_1468
atq$f,net/minecraft/entity/passive/RabbitEntity$PanicGoal,net/minecraft/server/v1_15_R1/EntityRabbit$PathfinderGoalRabbitPanic,net/minecraft/world/entity/animal/Rabbit$RabbitPanicGoal,net/minecraft/entity/passive/RabbitEntity$EscapeDangerGoal,net/minecraft/class_1463$class_1469
atq$g,net/minecraft/entity/passive/RabbitEntity$RaidFarmGoal,net/minecraft/server/v1_15_R1/EntityRabbit$PathfinderGoalEatCarrots,net/minecraft/world/entity/animal/Rabbit$RaidGardenGoal,net/minecraft/entity/passive/RabbitEntity$EatCarrotCropGoal,net/minecraft/class_1463$class_1470
atq,net/minecraft/entity/passive/RabbitEntity,net/minecraft/server/v1_15_R1/EntityRabbit,net/minecraft/world/entity/animal/Rabbit,net/minecraft/entity/passive/RabbitEntity,net/minecraft/class_1463
atr,net/minecraft/entity/passive/fish/SalmonEntity,net/minecraft/server/v1_15_R1/EntitySalmon,net/minecraft/world/entity/animal/Salmon,net/minecraft/entity/passive/SalmonEntity,net/minecraft/class_1462
ats$1,net/minecraft/entity/passive/SheepEntity$1,net/minecraft/server/v1_15_R1/EntitySheep$1,net/minecraft/world/entity/animal/Sheep$1,,net/minecraft/class_1472$1
ats,net/minecraft/entity/passive/SheepEntity,net/minecraft/server/v1_15_R1/EntitySheep,net/minecraft/world/entity/animal/Sheep,net/minecraft/entity/passive/SheepEntity,net/minecraft/class_1472
att,net/minecraft/entity/passive/ShoulderRidingEntity,net/minecraft/server/v1_15_R1/EntityPerchable,net/minecraft/world/entity/animal/ShoulderRidingEntity,net/minecraft/entity/passive/TameableShoulderEntity,net/minecraft/class_1471
atu,net/minecraft/entity/passive/SnowGolemEntity,net/minecraft/server/v1_15_R1/EntitySnowman,net/minecraft/world/entity/animal/SnowGolem,net/minecraft/entity/passive/SnowGolemEntity,net/minecraft/class_1473
atv$a,net/minecraft/entity/passive/SquidEntity$FleeGoal,net/minecraft/server/v1_15_R1/EntitySquid$a,net/minecraft/world/entity/animal/Squid$SquidFleeGoal,net/minecraft/entity/passive/SquidEntity$EscapeAttackerGoal,net/minecraft/class_1477$class_1478
atv$b,net/minecraft/entity/passive/SquidEntity$MoveRandomGoal,net/minecraft/server/v1_15_R1/EntitySquid$PathfinderGoalSquid,net/minecraft/world/entity/animal/Squid$SquidRandomMovementGoal,net/minecraft/entity/passive/SquidEntity$SwimGoal,net/minecraft/class_1477$class_1479
atv,net/minecraft/entity/passive/SquidEntity,net/minecraft/server/v1_15_R1/EntitySquid,net/minecraft/world/entity/animal/Squid,net/minecraft/entity/passive/SquidEntity,net/minecraft/class_1477
atw$a,net/minecraft/entity/passive/fish/TropicalFishEntity$Type,net/minecraft/server/v1_15_R1/EntityTropicalFish$Variant,net/minecraft/world/entity/animal/TropicalFish$Pattern,net/minecraft/entity/passive/TropicalFishEntity$Variety,net/minecraft/class_1474$class_1475
atw$b,net/minecraft/entity/passive/fish/TropicalFishEntity$TropicalFishData,net/minecraft/server/v1_15_R1/EntityTropicalFish$b,net/minecraft/world/entity/animal/TropicalFish$TropicalFishGroupData,net/minecraft/entity/passive/TropicalFishEntity$Data,net/minecraft/class_1474$class_1476
atw,net/minecraft/entity/passive/fish/TropicalFishEntity,net/minecraft/server/v1_15_R1/EntityTropicalFish,net/minecraft/world/entity/animal/TropicalFish,net/minecraft/entity/passive/TropicalFishEntity,net/minecraft/class_1474
atx$a,net/minecraft/entity/passive/TurtleEntity$MateGoal,net/minecraft/server/v1_15_R1/EntityTurtle$a,net/minecraft/world/entity/animal/Turtle$TurtleBreedGoal,net/minecraft/entity/passive/TurtleEntity$MateGoal,net/minecraft/class_1481$class_1482
atx$b,net/minecraft/entity/passive/TurtleEntity$GoHomeGoal,net/minecraft/server/v1_15_R1/EntityTurtle$b,net/minecraft/world/entity/animal/Turtle$TurtleGoHomeGoal,net/minecraft/entity/passive/TurtleEntity$GoHomeGoal,net/minecraft/class_1481$class_1483
atx$c,net/minecraft/entity/passive/TurtleEntity$GoToWaterGoal,net/minecraft/server/v1_15_R1/EntityTurtle$c,net/minecraft/world/entity/animal/Turtle$TurtleGoToWaterGoal,net/minecraft/entity/passive/TurtleEntity$WanderInWaterGoal,net/minecraft/class_1481$class_1484
atx$d,net/minecraft/entity/passive/TurtleEntity$LayEggGoal,net/minecraft/server/v1_15_R1/EntityTurtle$d,net/minecraft/world/entity/animal/Turtle$TurtleLayEggGoal,net/minecraft/entity/passive/TurtleEntity$LayEggGoal,net/minecraft/class_1481$class_1485
atx$e,net/minecraft/entity/passive/TurtleEntity$MoveHelperController,net/minecraft/server/v1_15_R1/EntityTurtle$e,net/minecraft/world/entity/animal/Turtle$TurtleMoveControl,net/minecraft/entity/passive/TurtleEntity$TurtleMoveControl,net/minecraft/class_1481$class_1486
atx$f,net/minecraft/entity/passive/TurtleEntity$PanicGoal,net/minecraft/server/v1_15_R1/EntityTurtle$f,net/minecraft/world/entity/animal/Turtle$TurtlePanicGoal,net/minecraft/entity/passive/TurtleEntity$TurtleEscapeDangerGoal,net/minecraft/class_1481$class_1487
atx$g,net/minecraft/entity/passive/TurtleEntity$Navigator,net/minecraft/server/v1_15_R1/EntityTurtle$g,net/minecraft/world/entity/animal/Turtle$TurtlePathNavigation,net/minecraft/entity/passive/TurtleEntity$TurtleSwimNavigation,net/minecraft/class_1481$class_1488
atx$h,net/minecraft/entity/passive/TurtleEntity$WanderGoal,net/minecraft/server/v1_15_R1/EntityTurtle$h,net/minecraft/world/entity/animal/Turtle$TurtleRandomStrollGoal,net/minecraft/entity/passive/TurtleEntity$WanderOnLandGoal,net/minecraft/class_1481$class_1489
atx$i,net/minecraft/entity/passive/TurtleEntity$PlayerTemptGoal,net/minecraft/server/v1_15_R1/EntityTurtle$i,net/minecraft/world/entity/animal/Turtle$TurtleTemptGoal,net/minecraft/entity/passive/TurtleEntity$ApproachFoodHoldingPlayerGoal,net/minecraft/class_1481$class_1490
atx$j,net/minecraft/entity/passive/TurtleEntity$TravelGoal,net/minecraft/server/v1_15_R1/EntityTurtle$j,net/minecraft/world/entity/animal/Turtle$TurtleTravelGoal,net/minecraft/entity/passive/TurtleEntity$TravelGoal,net/minecraft/class_1481$class_1491
