混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
dfb,net/minecraft/src/C_2293_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureRandom2Configuration,net/minecraft/world/level/levelgen/feature/SimpleRandomSelectorFeature,net/minecraft/world/gen/feature/SimpleRandomFeature,net/minecraft/class_3177
dcw,net/minecraft/src/C_2214_,net/minecraft/world/level/levelgen/feature/WorldGenMushrooms,net/minecraft/world/level/levelgen/feature/AbstractHugeMushroomFeature,net/minecraft/world/gen/feature/HugeMushroomFeature,net/minecraft/class_4625
dex,net/minecraft/src/C_213143_,net/minecraft/world/level/levelgen/feature/SculkPatchFeature,net/minecraft/world/level/levelgen/feature/SculkPatchFeature,net/minecraft/world/gen/feature/SculkPatchFeature,net/minecraft/class_7140
deh,net/minecraft/src/C_2264_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureKelp,net/minecraft/world/level/levelgen/feature/KelpFeature,net/minecraft/world/gen/feature/KelpFeature,net/minecraft/class_3081
ddg,net/minecraft/src/C_2227_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureConfigured,net/minecraft/world/level/levelgen/feature/ConfiguredFeature,net/minecraft/world/gen/feature/ConfiguredFeature,net/minecraft/class_2975
dfn,net/minecraft/src/C_182988_,net/minecraft/world/level/levelgen/feature/WeightedPlacedFeature,net/minecraft/world/level/levelgen/feature/WeightedPlacedFeature,net/minecraft/world/gen/feature/RandomFeatureEntry,net/minecraft/class_3226
dem,net/minecraft/src/C_2271_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureNetherForestVegetation,net/minecraft/world/level/levelgen/feature/NetherForestVegetationFeature,net/minecraft/world/gen/feature/NetherForestVegetationFeature,net/minecraft/class_4782
ddz,net/minecraft/src/C_141363_,net/minecraft/world/level/levelgen/feature/GeodeFeature,net/minecraft/world/level/levelgen/feature/GeodeFeature,net/minecraft/world/gen/feature/GeodeFeature,net/minecraft/class_5588
dfd$a,net/minecraft/src/C_2295_$C_2297_,net/minecraft/world/level/levelgen/feature/WorldGenEnder$Spike,net/minecraft/world/level/levelgen/feature/SpikeFeature$EndSpike,net/minecraft/world/gen/feature/EndSpikeFeature$Spike,net/minecraft/class_3310$class_3181
ddd,net/minecraft/src/C_2222_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureBlueIce,net/minecraft/world/level/levelgen/feature/BlueIceFeature,net/minecraft/world/gen/feature/BlueIceFeature,net/minecraft/class_2954
dfd,net/minecraft/src/C_2295_,net/minecraft/world/level/levelgen/feature/WorldGenEnder,net/minecraft/world/level/levelgen/feature/SpikeFeature,net/minecraft/world/gen/feature/EndSpikeFeature,net/minecraft/class_3310
ddu$1,net/minecraft/src/C_182980_$C_182981_,,net/minecraft/world/level/levelgen/feature/FeatureCountTracker$1,net/minecraft/world/gen/feature/util/FeatureDebugLogger$1,net/minecraft/class_6785$1
ddp,net/minecraft/src/C_141360_,net/minecraft/world/level/levelgen/feature/DripstoneUtils,net/minecraft/world/level/levelgen/feature/DripstoneUtils,net/minecraft/world/gen/feature/util/DripstoneHelper,net/minecraft/class_5726
dej,net/minecraft/src/C_141366_,net/minecraft/world/level/levelgen/feature/LargeDripstoneFeature,net/minecraft/world/level/levelgen/feature/LargeDripstoneFeature,net/minecraft/world/gen/feature/LargeDripstoneFeature,net/minecraft/class_5727
ddy,net/minecraft/src/C_141362_,net/minecraft/world/level/levelgen/feature/FossilFeatureConfiguration,net/minecraft/world/level/levelgen/feature/FossilFeatureConfiguration,net/minecraft/world/gen/feature/FossilFeatureConfig,net/minecraft/class_5919
dhj,net/minecraft/src/C_2381_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacers,net/minecraft/world/level/levelgen/feature/foliageplacers/FoliagePlacerType,net/minecraft/world/gen/foliage/FoliagePlacerType,net/minecraft/class_4648
dhi,net/minecraft/src/C_2379_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacer,net/minecraft/world/level/levelgen/feature/foliageplacers/FoliagePlacer,net/minecraft/world/gen/foliage/FoliagePlacer,net/minecraft/class_4647
dho,net/minecraft/src/C_2385_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerSpruce,net/minecraft/world/level/levelgen/feature/foliageplacers/SpruceFoliagePlacer,net/minecraft/world/gen/foliage/SpruceFoliagePlacer,net/minecraft/class_4650
dhe,net/minecraft/src/C_2375_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerBlob,net/minecraft/world/level/levelgen/feature/foliageplacers/BlobFoliagePlacer,net/minecraft/world/gen/foliage/BlobFoliagePlacer,net/minecraft/class_4646
dhd,net/minecraft/src/C_2374_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerAcacia,net/minecraft/world/level/levelgen/feature/foliageplacers/AcaciaFoliagePlacer,net/minecraft/world/gen/foliage/AcaciaFoliagePlacer,net/minecraft/class_4645
dhn,net/minecraft/src/C_141392_,net/minecraft/world/level/levelgen/feature/foliageplacers/RandomSpreadFoliagePlacer,net/minecraft/world/level/levelgen/feature/foliageplacers/RandomSpreadFoliagePlacer,net/minecraft/world/gen/foliage/RandomSpreadFoliagePlacer,net/minecraft/class_5928
dhi$a,net/minecraft/src/C_2379_$C_2380_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacer$a,net/minecraft/world/level/levelgen/feature/foliageplacers/FoliagePlacer$FoliageAttachment,net/minecraft/world/gen/foliage/FoliagePlacer$TreeNode,net/minecraft/class_4647$class_5208
dhk,net/minecraft/src/C_2382_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerJungle,net/minecraft/world/level/levelgen/feature/foliageplacers/MegaJungleFoliagePlacer,net/minecraft/world/gen/foliage/JungleFoliagePlacer,net/minecraft/class_5209
dhm,net/minecraft/src/C_2384_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerPine,net/minecraft/world/level/levelgen/feature/foliageplacers/PineFoliagePlacer,net/minecraft/world/gen/foliage/PineFoliagePlacer,net/minecraft/class_4649
dhg,net/minecraft/src/C_2377_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerDarkOak,net/minecraft/world/level/levelgen/feature/foliageplacers/DarkOakFoliagePlacer,net/minecraft/world/gen/foliage/DarkOakFoliagePlacer,net/minecraft/class_5206
dhl,net/minecraft/src/C_2383_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerMegaPine,net/minecraft/world/level/levelgen/feature/foliageplacers/MegaPineFoliagePlacer,net/minecraft/world/gen/foliage/MegaPineFoliagePlacer,net/minecraft/class_5210
dhf,net/minecraft/src/C_2376_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerBush,net/minecraft/world/level/levelgen/feature/foliageplacers/BushFoliagePlacer,net/minecraft/world/gen/foliage/BushFoliagePlacer,net/minecraft/class_5205
dhh,net/minecraft/src/C_2378_,net/minecraft/world/level/levelgen/feature/foliageplacers/WorldGenFoilagePlacerFancy,net/minecraft/world/level/levelgen/feature/foliageplacers/FancyFoliagePlacer,net/minecraft/world/gen/foliage/LargeOakFoliagePlacer,net/minecraft/class_5207
ddl,net/minecraft/src/C_2237_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureDelta,net/minecraft/world/level/levelgen/feature/DeltaFeature,net/minecraft/world/gen/feature/DeltaFeature,net/minecraft/class_5154
dej$b,net/minecraft/src/C_141366_$C_141368_,net/minecraft/world/level/levelgen/feature/LargeDripstoneFeature$b,net/minecraft/world/level/levelgen/feature/LargeDripstoneFeature$WindOffsetter,net/minecraft/world/gen/feature/LargeDripstoneFeature$WindModifier,net/minecraft/class_5727$class_5729
ddt,net/minecraft/src/C_2247_,net/minecraft/world/level/levelgen/feature/WorldGenerator,net/minecraft/world/level/levelgen/feature/Feature,net/minecraft/world/gen/feature/Feature,net/minecraft/class_3031
ddc,net/minecraft/src/C_2221_,net/minecraft/world/level/levelgen/feature/WorldGenFeatureBlockPile,net/minecraft/world/level/levelgen/feature/BlockPileFeature,net/minecraft/world/gen/feature/BlockPileFeature,net/minecraft/class_3805
dda,net/minecraft/src/C_2220_,net/minecraft/world/level/levelgen/feature/WorldGenTaigaStructure,net/minecraft/world/level/levelgen/feature/BlockBlobFeature,net/minecraft/world/gen/feature/ForestRockFeature,net/minecraft/class_2950
ddu$b,net/minecraft/src/C_182980_$C_182983_,,net/minecraft/world/level/levelgen/feature/FeatureCountTracker$LevelData,net/minecraft/world/gen/feature/util/FeatureDebugLogger$Features,net/minecraft/class_6785$class_6787
def,net/minecraft/src/C_2256_,net/minecraft/world/level/levelgen/feature/WorldGenPackedIce2,net/minecraft/world/level/levelgen/feature/IceSpikeFeature,net/minecraft/world/gen/feature/IceSpikeFeature,net/minecraft/class_3070
dbi$aa$a,net/minecraft/src/C_182910_$C_182912_$C_182913_,net/minecraft/world/level/levelgen/SurfaceRules$aa$a,net/minecraft/world/level/levelgen/SurfaceRules$YConditionSource$1YCondition,net/minecraft/world/gen/surfacebuilder/MaterialRules$AboveYMaterialCondition$AboveYPredicate,net/minecraft/class_6686$class_6722$class_6723
dal$d,net/minecraft/src/C_206968_$C_206976_,net/minecraft/world/level/levelgen/DensityFunctions$d,net/minecraft/world/level/levelgen/DensityFunctions$BlendAlpha,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$BlendAlpha,net/minecraft/class_6916$class_6919
dbi$u,net/minecraft/src/C_182910_$C_182940_,net/minecraft/world/level/levelgen/SurfaceRules$u,net/minecraft/world/level/levelgen/SurfaceRules$SurfaceRule,net/minecraft/world/gen/surfacebuilder/MaterialRules$BlockStateRule,net/minecraft/class_6686$class_6715
dbf,net/minecraft/src/C_213138_,net/minecraft/world/level/levelgen/RandomState,net/minecraft/world/level/levelgen/RandomState,net/minecraft/world/gen/noise/NoiseConfig,net/minecraft/class_7138
dbn,net/minecraft/src/C_141351_,net/minecraft/world/level/levelgen/WorldGenerationContext,net/minecraft/world/level/levelgen/WorldGenerationContext,net/minecraft/world/gen/HeightContext,net/minecraft/class_5868
das$a,net/minecraft/src/C_182892_$C_182893_,net/minecraft/world/level/levelgen/LegacyRandomSource$a,net/minecraft/world/level/levelgen/LegacyRandomSource$LegacyPositionalRandomFactory,net/minecraft/util/math/random/CheckedRandom$Splitter,net/minecraft/class_5820$class_6671
dbh,net/minecraft/src/C_182909_,net/minecraft/world/level/levelgen/SingleThreadedRandomSource,net/minecraft/world/level/levelgen/SingleThreadedRandomSource,net/minecraft/util/math/random/LocalRandom,net/minecraft/class_6575
dbi$v,net/minecraft/src/C_182910_$C_182941_,net/minecraft/world/level/levelgen/SurfaceRules$v,net/minecraft/world/level/levelgen/SurfaceRules$Temperature,net/minecraft/world/gen/surfacebuilder/MaterialRules$TemperatureMaterialCondition,net/minecraft/class_6686$class_6716
dan,net/minecraft/src/C_2187_,net/minecraft/world/level/levelgen/WorldGenStage,net/minecraft/world/level/levelgen/GenerationStep,net/minecraft/world/gen/GenerationStep,net/minecraft/class_2893
dpa$a,net/minecraft/src/C_2663_$C_183032_,net/minecraft/world/level/levelgen/synth/NoiseGeneratorNormal$a,net/minecraft/world/level/levelgen/synth/NormalNoise$NoiseParameters,net/minecraft/util/math/noise/DoublePerlinNoiseSampler$NoiseParameters,net/minecraft/class_5216$class_5487
doy,net/minecraft/src/C_2661_,net/minecraft/world/level/levelgen/synth/NoiseGeneratorPerlin,net/minecraft/world/level/levelgen/synth/ImprovedNoise,net/minecraft/util/math/noise/PerlinNoiseSampler,net/minecraft/class_3756
dox,net/minecraft/src/C_141430_,net/minecraft/world/level/levelgen/synth/BlendedNoise,net/minecraft/world/level/levelgen/synth/BlendedNoise,net/minecraft/util/math/noise/InterpolatedNoiseSampler,net/minecraft/class_5822
dpa,net/minecraft/src/C_2663_,net/minecraft/world/level/levelgen/synth/NoiseGeneratorNormal,net/minecraft/world/level/levelgen/synth/NormalNoise,net/minecraft/util/math/noise/DoublePerlinNoiseSampler,net/minecraft/class_5216
dpd,net/minecraft/src/C_2666_,net/minecraft/world/level/levelgen/synth/NoiseGenerator3Handler,net/minecraft/world/level/levelgen/synth/SimplexNoise,net/minecraft/util/math/noise/SimplexNoiseSampler,net/minecraft/class_3541
dpc,net/minecraft/src/C_2665_,net/minecraft/world/level/levelgen/synth/NoiseGenerator3,net/minecraft/world/level/levelgen/synth/PerlinSimplexNoise,net/minecraft/util/math/noise/OctaveSimplexNoiseSampler,net/minecraft/class_3543
dpb,net/minecraft/src/C_2664_,net/minecraft/world/level/levelgen/synth/NoiseGeneratorOctaves,net/minecraft/world/level/levelgen/synth/PerlinNoise,net/minecraft/util/math/noise/OctavePerlinNoiseSampler,net/minecraft/class_3537
doz,net/minecraft/src/C_141431_,net/minecraft/world/level/levelgen/synth/NoiseUtils,net/minecraft/world/level/levelgen/synth/NoiseUtils,net/minecraft/world/gen/noise/NoiseHelper,net/minecraft/class_5836
dav$c,net/minecraft/src/C_182895_$C_182896_,net/minecraft/world/level/levelgen/NoiseChunk$c,net/minecraft/world/level/levelgen/NoiseChunk$BlockStateFiller,net/minecraft/world/gen/chunk/ChunkNoiseSampler$BlockStateSampler,net/minecraft/class_6568$class_6569
dbi$l$a,net/minecraft/src/C_182910_$C_182929_$C_182930_,net/minecraft/world/level/levelgen/SurfaceRules$l$a,net/minecraft/world/level/levelgen/SurfaceRules$NoiseThresholdConditionSource$1NoiseThresholdCondition,net/minecraft/world/gen/surfacebuilder/MaterialRules$NoiseThresholdMaterialCondition$NoiseThresholdPredicate,net/minecraft/class_6686$class_6703$class_6704
dbl$c,net/minecraft/src/C_141347_$C_141350_,net/minecraft/world/level/levelgen/VerticalAnchor$c,net/minecraft/world/level/levelgen/VerticalAnchor$BelowTop,net/minecraft/world/gen/YOffset$BelowTop,net/minecraft/class_5843$class_5846
dal$z,net/minecraft/src/C_206968_$C_206971_,net/minecraft/world/level/levelgen/DensityFunctions$z,net/minecraft/world/level/levelgen/DensityFunctions$WeirdScaledSampler,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$WeirdScaledSampler,net/minecraft/class_6916$class_6944
daf,net/minecraft/src/C_182888_,net/minecraft/world/level/levelgen/BelowZeroRetrogen,net/minecraft/world/level/levelgen/BelowZeroRetrogen,net/minecraft/world/chunk/BelowZeroRetrogen,net/minecraft/class_6746
dah$c,net/minecraft/src/C_141327_$C_141330_,net/minecraft/world/level/levelgen/Column$c,net/minecraft/world/level/levelgen/Column$Ray,net/minecraft/world/gen/feature/util/CaveSurface$Half,net/minecraft/class_5721$class_5724
dbi$l,net/minecraft/src/C_182910_$C_182929_,net/minecraft/world/level/levelgen/SurfaceRules$l,net/minecraft/world/level/levelgen/SurfaceRules$NoiseThresholdConditionSource,net/minecraft/world/gen/surfacebuilder/MaterialRules$NoiseThresholdMaterialCondition,net/minecraft/class_6686$class_6703
dbi$y,net/minecraft/src/C_182910_$C_182944_,net/minecraft/world/level/levelgen/SurfaceRules$y,net/minecraft/world/level/levelgen/SurfaceRules$VerticalGradientConditionSource,net/minecraft/world/gen/surfacebuilder/MaterialRules$VerticalGradientMaterialCondition,net/minecraft/class_6686$class_6775
daf$1,net/minecraft/src/C_182888_$C_182889_,net/minecraft/world/level/levelgen/BelowZeroRetrogen$1,net/minecraft/world/level/levelgen/BelowZeroRetrogen$1,net/minecraft/world/chunk/BelowZeroRetrogen$1,net/minecraft/class_6746$1
dbi$g$c,net/minecraft/src/C_182910_$C_182920_$C_182923_,net/minecraft/world/level/levelgen/SurfaceRules$g$c,net/minecraft/world/level/levelgen/SurfaceRules$Context$SteepMaterialCondition,net/minecraft/world/gen/surfacebuilder/MaterialRules$MaterialRuleContext$SteepSlopePredicate,net/minecraft/class_6686$class_6694$class_6696
dav$1,net/minecraft/src/C_182895_$C_207005_,net/minecraft/world/level/levelgen/NoiseChunk$1,net/minecraft/world/level/levelgen/NoiseChunk$1,net/minecraft/world/gen/chunk/ChunkNoiseSampler$1,net/minecraft/class_6568$1
dal$f,net/minecraft/src/C_206968_$C_206978_,net/minecraft/world/level/levelgen/DensityFunctions$f,net/minecraft/world/level/levelgen/DensityFunctions$BlendOffset,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$BlendOffset,net/minecraft/class_6916$class_6921
dal$z$a,net/minecraft/src/C_206968_$C_206971_$C_206972_,net/minecraft/world/level/levelgen/DensityFunctions$z$a,net/minecraft/world/level/levelgen/DensityFunctions$WeirdScaledSampler$RarityValueMapper,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$WeirdScaledSampler$RarityValueMapper,net/minecraft/class_6916$class_6944$class_7048
dad$a,net/minecraft/src/C_141319_$C_182886_,net/minecraft/world/level/levelgen/Aquifer$a,net/minecraft/world/level/levelgen/Aquifer$FluidPicker,net/minecraft/world/gen/chunk/AquiferSampler$FluidLevelSampler,net/minecraft/class_6350$class_6565
dal$m,net/minecraft/src/C_206968_$C_206987_,net/minecraft/world/level/levelgen/DensityFunctions$m,net/minecraft/world/level/levelgen/DensityFunctions$MarkerOrMarked,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$Wrapper,net/minecraft/class_6916$class_7052
dbi$q,net/minecraft/src/C_182910_$C_182935_,net/minecraft/world/level/levelgen/SurfaceRules$q,net/minecraft/world/level/levelgen/SurfaceRules$SequenceRuleSource,net/minecraft/world/gen/surfacebuilder/MaterialRules$SequenceMaterialRule,net/minecraft/class_6686$class_6710
dbi$b,net/minecraft/src/C_182910_$C_182914_,net/minecraft/world/level/levelgen/SurfaceRules$b,net/minecraft/world/level/levelgen/SurfaceRules$Bandlands,net/minecraft/world/gen/surfacebuilder/MaterialRules$TerracottaBandsMaterialRule,net/minecraft/class_6686$class_6687
dah$b,net/minecraft/src/C_141327_$C_141329_,net/minecraft/world/level/levelgen/Column$b,net/minecraft/world/level/levelgen/Column$Range,net/minecraft/world/gen/feature/util/CaveSurface$Bounded,net/minecraft/class_5721$class_5723
daq,net/minecraft/src/C_141334_,net/minecraft/world/level/levelgen/GeodeLayerSettings,net/minecraft/world/level/levelgen/GeodeLayerSettings,net/minecraft/world/gen/feature/GeodeLayerThicknessConfig,net/minecraft/class_5587
dbl,net/minecraft/src/C_141347_,net/minecraft/world/level/levelgen/VerticalAnchor,net/minecraft/world/level/levelgen/VerticalAnchor,net/minecraft/world/gen/YOffset,net/minecraft/class_5843
dbg$a,net/minecraft/src/C_182907_$C_182908_,net/minecraft/world/level/levelgen/RandomSupport$a,net/minecraft/world/level/levelgen/RandomSupport$Seed128bit,net/minecraft/util/math/random/RandomSeed$XoroshiroSeed,net/minecraft/class_6673$class_6674
dbi$aa,net/minecraft/src/C_182910_$C_182912_,net/minecraft/world/level/levelgen/SurfaceRules$aa,net/minecraft/world/level/levelgen/SurfaceRules$YConditionSource,net/minecraft/world/gen/surfacebuilder/MaterialRules$AboveYMaterialCondition,net/minecraft/class_6686$class_6722
dag,net/minecraft/src/C_182890_,net/minecraft/world/level/levelgen/BitRandomSource,net/minecraft/world/level/levelgen/BitRandomSource,net/minecraft/util/math/random/BaseRandom,net/minecraft/class_6566
das,net/minecraft/src/C_182892_,net/minecraft/world/level/levelgen/LegacyRandomSource,net/minecraft/world/level/levelgen/LegacyRandomSource,net/minecraft/util/math/random/CheckedRandom,net/minecraft/class_5820
dav$a,net/minecraft/src/C_182895_$C_207007_,net/minecraft/world/level/levelgen/NoiseChunk$a,net/minecraft/world/level/levelgen/NoiseChunk$BlendAlpha,net/minecraft/world/gen/chunk/ChunkNoiseSampler$BlendAlphaDensityFunction,net/minecraft/class_6568$class_6946
dak$e,net/minecraft/src/C_206962_$C_206966_,net/minecraft/world/level/levelgen/DensityFunction$e,net/minecraft/world/level/levelgen/DensityFunction$SinglePointContext,net/minecraft/world/gen/densityfunction/DensityFunction$UnblendedNoisePos,net/minecraft/class_6910$class_6914
dav$g,net/minecraft/src/C_182895_$C_207012_,net/minecraft/world/level/levelgen/NoiseChunk$g,net/minecraft/world/level/levelgen/NoiseChunk$FlatCache,net/minecraft/world/gen/chunk/ChunkNoiseSampler$FlatCacheDensityFunction,net/minecraft/class_6568$class_6951
dav$h,net/minecraft/src/C_182895_$C_207013_,net/minecraft/world/level/levelgen/NoiseChunk$h,net/minecraft/world/level/levelgen/NoiseChunk$NoiseChunkDensityFunction,net/minecraft/world/gen/chunk/ChunkNoiseSampler$ParentedNoiseType,net/minecraft/class_6568$class_6952
dad,net/minecraft/src/C_141319_,net/minecraft/world/level/levelgen/Aquifer,net/minecraft/world/level/levelgen/Aquifer,net/minecraft/world/gen/chunk/AquiferSampler,net/minecraft/class_6350
dav$i,net/minecraft/src/C_182895_$C_182899_,net/minecraft/world/level/levelgen/NoiseChunk$i,net/minecraft/world/level/levelgen/NoiseChunk$NoiseInterpolator,net/minecraft/world/gen/chunk/ChunkNoiseSampler$NoiseInterpolator,net/minecraft/class_6568$class_5917
day$a,net/minecraft/src/C_207015_$C_207016_,net/minecraft/world/level/levelgen/NoiseRouterData$a,net/minecraft/world/level/levelgen/NoiseRouterData$QuantizedSpaghettiRarity,net/minecraft/world/gen/densityfunction/DensityFunctions$CaveScaler,net/minecraft/class_6954$class_5841
dbi$g$d,net/minecraft/src/C_182910_$C_182920_$C_182924_,net/minecraft/world/level/levelgen/SurfaceRules$g$d,net/minecraft/world/level/levelgen/SurfaceRules$Context$TemperatureHelperCondition,net/minecraft/world/gen/surfacebuilder/MaterialRules$MaterialRuleContext$BiomeTemperaturePredicate,net/minecraft/class_6686$class_6694$class_6772
dal$b,net/minecraft/src/C_206968_$C_206974_,net/minecraft/world/level/levelgen/DensityFunctions$b,net/minecraft/world/level/levelgen/DensityFunctions$BeardifierMarker,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$Beardifier,net/minecraft/class_6916$class_7049
dav$d,net/minecraft/src/C_182895_$C_207009_,net/minecraft/world/level/levelgen/NoiseChunk$d,net/minecraft/world/level/levelgen/NoiseChunk$Cache2D,net/minecraft/world/gen/chunk/ChunkNoiseSampler$Cache2D,net/minecraft/class_6568$class_6948
dad$b,net/minecraft/src/C_141319_$C_182887_,net/minecraft/world/level/levelgen/Aquifer$b,net/minecraft/world/level/levelgen/Aquifer$FluidStatus,net/minecraft/world/gen/chunk/AquiferSampler$FluidLevel,net/minecraft/class_6350$class_6351
dbi$n,net/minecraft/src/C_182910_$C_182932_,net/minecraft/world/level/levelgen/SurfaceRules$n,net/minecraft/world/level/levelgen/SurfaceRules$NotConditionSource,net/minecraft/world/gen/surfacebuilder/MaterialRules$NotMaterialCondition,net/minecraft/class_6686$class_6707
dal$c,net/minecraft/src/C_206968_$C_206975_,net/minecraft/world/level/levelgen/DensityFunctions$c,net/minecraft/world/level/levelgen/DensityFunctions$BeardifierOrMarker,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$Beardifying,net/minecraft/class_6916$class_7050
dcu$a,net/minecraft/src/C_2212_$C_141357_,net/minecraft/world/level/levelgen/carver/WorldGenCarverAbstract$a,net/minecraft/world/level/levelgen/carver/WorldCarver$CarveSkipChecker,net/minecraft/world/gen/carver/Carver$SkipPredicate,net/minecraft/class_2939$class_5874
dcs,net/minecraft/src/C_2207_,net/minecraft/world/level/levelgen/carver/WorldGenCarverWrapper,net/minecraft/world/level/levelgen/carver/ConfiguredWorldCarver,net/minecraft/world/gen/carver/ConfiguredCarver,net/minecraft/class_2922
dcl,net/minecraft/src/C_141352_,net/minecraft/world/level/levelgen/carver/CanyonCarverConfiguration,net/minecraft/world/level/levelgen/carver/CanyonCarverConfiguration,net/minecraft/world/gen/carver/RavineCarverConfig,net/minecraft/class_5869
dcm,net/minecraft/src/C_2203_,net/minecraft/world/level/levelgen/carver/WorldGenCanyon,net/minecraft/world/level/levelgen/carver/CanyonWorldCarver,net/minecraft/world/gen/carver/RavineCarver,net/minecraft/class_5870
dcu,net/minecraft/src/C_2212_,net/minecraft/world/level/levelgen/carver/WorldGenCarverAbstract,net/minecraft/world/level/levelgen/carver/WorldCarver,net/minecraft/world/gen/carver/Carver,net/minecraft/class_2939
dcq,net/minecraft/src/C_141356_,net/minecraft/world/level/levelgen/carver/CaveCarverConfiguration,net/minecraft/world/level/levelgen/carver/CaveCarverConfiguration,net/minecraft/world/gen/carver/CaveCarverConfig,net/minecraft/class_6108
dcl$a,net/minecraft/src/C_141352_$C_141353_,net/minecraft/world/level/levelgen/carver/CanyonCarverConfiguration$a,net/minecraft/world/level/levelgen/carver/CanyonCarverConfiguration$CanyonShapeConfiguration,net/minecraft/world/gen/carver/RavineCarverConfig$Shape,net/minecraft/class_5869$class_6107
dcp,net/minecraft/src/C_141355_,net/minecraft/world/level/levelgen/carver/CarvingContext,net/minecraft/world/level/levelgen/carver/CarvingContext,net/minecraft/world/gen/carver/CarverContext,net/minecraft/class_5873
dct,net/minecraft/src/C_2208_,net/minecraft/world/level/levelgen/carver/WorldGenCavesHell,net/minecraft/world/level/levelgen/carver/NetherWorldCarver,net/minecraft/world/gen/carver/NetherCaveCarver,net/minecraft/class_2934
dco,net/minecraft/src/C_141354_,net/minecraft/world/level/levelgen/carver/CarverDebugSettings,net/minecraft/world/level/levelgen/carver/CarverDebugSettings,net/minecraft/world/gen/carver/CarverDebugConfig,net/minecraft/class_5872
dcn,net/minecraft/src/C_2204_,net/minecraft/world/level/levelgen/carver/WorldGenCarverConfiguration,net/minecraft/world/level/levelgen/carver/CarverConfiguration,net/minecraft/world/gen/carver/CarverConfig,net/minecraft/class_5871
dcr,net/minecraft/src/C_2206_,net/minecraft/world/level/levelgen/carver/WorldGenCaves,net/minecraft/world/level/levelgen/carver/CaveWorldCarver,net/minecraft/world/gen/carver/CaveCarver,net/minecraft/class_2925
dat,net/minecraft/src/C_182894_,net/minecraft/world/level/levelgen/MarsagliaPolarGaussian,net/minecraft/world/level/levelgen/MarsagliaPolarGaussian,net/minecraft/util/math/random/GaussianGenerator,net/minecraft/class_6672
dak$d,net/minecraft/src/C_206962_$C_206965_,net/minecraft/world/level/levelgen/DensityFunction$d,net/minecraft/world/level/levelgen/DensityFunction$SimpleFunction,net/minecraft/world/gen/densityfunction/DensityFunction$Base,net/minecraft/class_6910$class_6913
dam,net/minecraft/src/C_2186_,net/minecraft/world/level/levelgen/ChunkProviderFlat,net/minecraft/world/level/levelgen/FlatLevelSource,net/minecraft/world/gen/chunk/FlatChunkGenerator,net/minecraft/class_2897
dau,net/minecraft/src/C_2193_,net/minecraft/world/level/levelgen/ChunkGeneratorAbstract,net/minecraft/world/level/levelgen/NoiseBasedChunkGenerator,net/minecraft/world/gen/chunk/NoiseChunkGenerator,net/minecraft/class_3754
dbi$s,net/minecraft/src/C_182910_$C_182937_,net/minecraft/world/level/levelgen/SurfaceRules$s,net/minecraft/world/level/levelgen/SurfaceRules$Steep,net/minecraft/world/gen/surfacebuilder/MaterialRules$SteepMaterialCondition,net/minecraft/class_6686$class_6712
dba,net/minecraft/src/C_182905_,net/minecraft/world/level/levelgen/Noises,net/minecraft/world/level/levelgen/Noises,net/minecraft/world/gen/noise/NoiseParametersKeys,net/minecraft/class_6731
dak$b,net/minecraft/src/C_206962_$C_206964_,net/minecraft/world/level/levelgen/DensityFunction$b,net/minecraft/world/level/levelgen/DensityFunction$FunctionContext,net/minecraft/world/gen/densityfunction/DensityFunction$NoisePos,net/minecraft/class_6910$class_6912
dal$u,net/minecraft/src/C_206968_$C_206996_,net/minecraft/world/level/levelgen/DensityFunctions$u,net/minecraft/world/level/levelgen/DensityFunctions$ShiftNoise,net/minecraft/world/gen/densityfunction/DensityFunctionTypes$Offset,net/minecraft/class_6916$class_6939
