混淆的,Searge,Spigot,Mojang,Yarn,Intermediary
as,net/minecraft/advancements/critereon/MinMaxBounds,net/minecraft/server/v1_12_R1/CriterionConditionValue,,,
asa$a$1,net/minecraft/block/BlockSilverfish$EnumType$1,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$1,,,
asa$a$2,net/minecraft/block/BlockSilverfish$EnumType$2,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$2,,,
asa$a$3,net/minecraft/block/BlockSilverfish$EnumType$3,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$3,,,
asa$a$4,net/minecraft/block/BlockSilverfish$EnumType$4,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$4,,,
asa$a$5,net/minecraft/block/BlockSilverfish$EnumType$5,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$5,,,
asa$a$6,net/minecraft/block/BlockSilverfish$EnumType$6,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient$6,,,
asa$a,net/minecraft/block/BlockSilverfish$EnumType,net/minecraft/server/v1_12_R1/BlockMonsterEggs$EnumMonsterEggVarient,,,
asa,net/minecraft/block/BlockSilverfish,net/minecraft/server/v1_12_R1/BlockMonsterEggs,,,
asb,net/minecraft/block/BlockMushroom,net/minecraft/server/v1_12_R1/BlockMushroom,,,
asc,net/minecraft/block/BlockMycelium,net/minecraft/server/v1_12_R1/BlockMycel,,,
asd,net/minecraft/block/BlockNetherBrick,net/minecraft/server/v1_12_R1/BlockNetherbrick,,,
ase,net/minecraft/block/BlockNetherWart,net/minecraft/server/v1_12_R1/BlockNetherWart,,,
asf,net/minecraft/block/BlockNetherrack,net/minecraft/server/v1_12_R1/BlockBloodStone,,,
asg$1,net/minecraft/block/BlockNewLeaf$1,net/minecraft/server/v1_12_R1/BlockLeaves2$1,,,
asg,net/minecraft/block/BlockNewLeaf,net/minecraft/server/v1_12_R1/BlockLeaves2,,,
ash$1,net/minecraft/block/BlockNewLog$1,net/minecraft/server/v1_12_R1/BlockLog2$1,,,
ash,net/minecraft/block/BlockNewLog,net/minecraft/server/v1_12_R1/BlockLog2,,,
asi$a,net/minecraft/block/BlockStoneSlabNew$EnumType,net/minecraft/server/v1_12_R1/BlockDoubleStoneStepAbstract$EnumStoneSlab2Variant,,,
asi,net/minecraft/block/BlockStoneSlabNew,net/minecraft/server/v1_12_R1/BlockDoubleStoneStepAbstract,,,
asj,net/minecraft/block/BlockEmptyDrops,net/minecraft/server/v1_12_R1/BlockNoDrop,,,
ask,net/minecraft/block/BlockNote,net/minecraft/server/v1_12_R1/BlockNote,,,
asl,net/minecraft/block/BlockObserver,net/minecraft/server/v1_12_R1/BlockObserver,,,
asm,net/minecraft/block/BlockObsidian,net/minecraft/server/v1_12_R1/BlockObsidian,,,
asn$1,net/minecraft/block/BlockOldLeaf$1,net/minecraft/server/v1_12_R1/BlockLeaves1$1,,,
asn,net/minecraft/block/BlockOldLeaf,net/minecraft/server/v1_12_R1/BlockLeaves1,,,
aso$1,net/minecraft/block/BlockOldLog$1,net/minecraft/server/v1_12_R1/BlockLog1$1,,,
aso,net/minecraft/block/BlockOldLog,net/minecraft/server/v1_12_R1/BlockLog1,,,
asp,net/minecraft/block/BlockOre,net/minecraft/server/v1_12_R1/BlockOre,,,
asq,net/minecraft/block/BlockPackedIce,net/minecraft/server/v1_12_R1/BlockPackedIce,,,
asr$a,net/minecraft/block/BlockPlanks$EnumType,net/minecraft/server/v1_12_R1/BlockWood$EnumLogVariant,,,
asr,net/minecraft/block/BlockPlanks,net/minecraft/server/v1_12_R1/BlockWood,,,
ass$a,net/minecraft/block/BlockPortal$Size,net/minecraft/server/v1_12_R1/BlockPortal$Shape,,,
ass,net/minecraft/block/BlockPortal,net/minecraft/server/v1_12_R1/BlockPortal,,,
ast,net/minecraft/block/BlockPotato,net/minecraft/server/v1_12_R1/BlockPotatoes,,,
asu,net/minecraft/block/BlockCompressedPowered,net/minecraft/server/v1_12_R1/BlockPowered,,,
asv$1,net/minecraft/block/BlockRailPowered$1,net/minecraft/server/v1_12_R1/BlockPoweredRail$1,,,
asv,net/minecraft/block/BlockRailPowered,net/minecraft/server/v1_12_R1/BlockPoweredRail,,,
asw$a,net/minecraft/block/BlockPressurePlate$Sensitivity,net/minecraft/server/v1_12_R1/BlockPressurePlateBinary$EnumMobType,,,
asw,net/minecraft/block/BlockPressurePlate,net/minecraft/server/v1_12_R1/BlockPressurePlateBinary,,,
asx$a,net/minecraft/block/BlockPrismarine$EnumType,net/minecraft/server/v1_12_R1/BlockPrismarine$EnumPrismarineVariant,,,
asx,net/minecraft/block/BlockPrismarine,net/minecraft/server/v1_12_R1/BlockPrismarine,,,
asy$1,net/minecraft/block/BlockPumpkin$1,net/minecraft/server/v1_12_R1/BlockPumpkin$1,,,
asy,net/minecraft/block/BlockPumpkin,net/minecraft/server/v1_12_R1/BlockPumpkin,,,
asz$a,net/minecraft/block/BlockPurpurSlab$Double,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Default,,,
asz$b,net/minecraft/block/BlockPurpurSlab$Half,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Half,,,
asz$c,net/minecraft/block/BlockPurpurSlab$Variant,net/minecraft/server/v1_12_R1/BlockPurpurSlab$Type,,,
asz,net/minecraft/block/BlockPurpurSlab,net/minecraft/server/v1_12_R1/BlockPurpurSlab,,,
at$a,net/minecraft/advancements/critereon/MobEffectsPredicate$InstancePredicate,net/minecraft/server/v1_12_R1/CriterionConditionMobEffect$a,,,
at,net/minecraft/advancements/critereon/MobEffectsPredicate,net/minecraft/server/v1_12_R1/CriterionConditionMobEffect,,,
ata$a,net/minecraft/block/BlockQuartz$EnumType,net/minecraft/server/v1_12_R1/BlockQuartz$EnumQuartzVariant,,,
ata,net/minecraft/block/BlockQuartz,net/minecraft/server/v1_12_R1/BlockQuartz,,,
atb,net/minecraft/block/BlockRail,net/minecraft/server/v1_12_R1/BlockMinecartTrack,,,
atc,net/minecraft/block/BlockRedFlower,net/minecraft/server/v1_12_R1/BlockRedFlowers,,,
atd$a,net/minecraft/block/BlockRedSandstone$EnumType,net/minecraft/server/v1_12_R1/BlockRedSandstone$EnumRedSandstoneVariant,,,
atd,net/minecraft/block/BlockRedSandstone,net/minecraft/server/v1_12_R1/BlockRedSandstone,,,
ate,net/minecraft/block/BlockRedstoneOre,net/minecraft/server/v1_12_R1/BlockRedstoneOre,,,
atf$a,net/minecraft/block/BlockRedstoneWire$EnumAttachPosition,net/minecraft/server/v1_12_R1/BlockRedstoneWire$EnumRedstoneWireConnection,,,
atf,net/minecraft/block/BlockRedstoneWire,net/minecraft/server/v1_12_R1/BlockRedstoneWire,,,
atg,net/minecraft/block/BlockRedstoneLight,net/minecraft/server/v1_12_R1/BlockRedstoneLamp,,,
ath$a,net/minecraft/block/BlockRedstoneTorch$Toggle,net/minecraft/server/v1_12_R1/BlockRedstoneTorch$RedstoneUpdateInfo,,,
ath,net/minecraft/block/BlockRedstoneTorch,net/minecraft/server/v1_12_R1/BlockRedstoneTorch,,,
ati,net/minecraft/block/BlockReed,net/minecraft/server/v1_12_R1/BlockReed,,,
atj,net/minecraft/util/EnumBlockRenderType,net/minecraft/server/v1_12_R1/EnumRenderType,,,
atk,net/minecraft/block/BlockRedstoneRepeater,net/minecraft/server/v1_12_R1/BlockRepeater,,,
atl,net/minecraft/block/BlockRotatedPillar,net/minecraft/server/v1_12_R1/BlockRotatable,,,
atm,net/minecraft/util/Rotation,net/minecraft/server/v1_12_R1/EnumBlockRotation,,,
atn$a,net/minecraft/block/BlockSand$EnumType,net/minecraft/server/v1_12_R1/BlockSand$EnumSandVariant,,,
atn,net/minecraft/block/BlockSand,net/minecraft/server/v1_12_R1/BlockSand,,,
ato$a,net/minecraft/block/BlockSandStone$EnumType,net/minecraft/server/v1_12_R1/BlockSandStone$EnumSandstoneVariant,,,
ato,net/minecraft/block/BlockSandStone,net/minecraft/server/v1_12_R1/BlockSandStone,,,
atp,net/minecraft/block/BlockSapling,net/minecraft/server/v1_12_R1/BlockSapling,,,
atq,net/minecraft/block/BlockSeaLantern,net/minecraft/server/v1_12_R1/BlockSeaLantern,,,
atr,net/minecraft/block/BlockShulkerBox,net/minecraft/server/v1_12_R1/BlockShulkerBox,,,
ats,net/minecraft/block/BlockSign,net/minecraft/server/v1_12_R1/BlockSign,,,
att$1,net/minecraft/block/BlockSkull$1,net/minecraft/server/v1_12_R1/BlockSkull$1,,,
att,net/minecraft/block/BlockSkull,net/minecraft/server/v1_12_R1/BlockSkull,,,
atu,net/minecraft/block/BlockSlime,net/minecraft/server/v1_12_R1/BlockSlime,,,
atv,net/minecraft/block/BlockSnowBlock,net/minecraft/server/v1_12_R1/BlockSnowBlock,,,
atw,net/minecraft/block/BlockSnow,net/minecraft/server/v1_12_R1/BlockSnow,,,
atx,net/minecraft/block/BlockSoulSand,net/minecraft/server/v1_12_R1/BlockSlowSand,,,
aty,net/minecraft/block/SoundType,net/minecraft/server/v1_12_R1/SoundEffectType,,,
atz,net/minecraft/block/BlockSponge,net/minecraft/server/v1_12_R1/BlockSponge,,,
au,net/minecraft/advancements/critereon/NBTPredicate,net/minecraft/server/v1_12_R1/CriterionConditionNBT,,,
aua,net/minecraft/block/BlockStainedGlass,net/minecraft/server/v1_12_R1/BlockStainedGlass,,,
aub,net/minecraft/block/BlockStainedGlassPane,net/minecraft/server/v1_12_R1/BlockStainedGlassPane,,,
auc,net/minecraft/block/BlockStainedHardenedClay,net/minecraft/server/v1_12_R1/BlockStainedHardenedClay,,,
aud$a,net/minecraft/block/BlockStairs$EnumHalf,net/minecraft/server/v1_12_R1/BlockStairs$EnumHalf,,,
aud$b,net/minecraft/block/BlockStairs$EnumShape,net/minecraft/server/v1_12_R1/BlockStairs$EnumStairShape,,,
aud,net/minecraft/block/BlockStairs,net/minecraft/server/v1_12_R1/BlockStairs,,,
aue,net/minecraft/block/BlockStandingSign,net/minecraft/server/v1_12_R1/BlockFloorSign,,,
auf,net/minecraft/block/BlockStaticLiquid,net/minecraft/server/v1_12_R1/BlockStationary,,,
aug,net/minecraft/block/BlockStem,net/minecraft/server/v1_12_R1/BlockStem,,,
auh$a,net/minecraft/block/BlockStone$EnumType,net/minecraft/server/v1_12_R1/BlockStone$EnumStoneVariant,,,
auh,net/minecraft/block/BlockStone,net/minecraft/server/v1_12_R1/BlockStone,,,
aui$a,net/minecraft/block/BlockStoneBrick$EnumType,net/minecraft/server/v1_12_R1/BlockSmoothBrick$EnumStonebrickType,,,
aui,net/minecraft/block/BlockStoneBrick,net/minecraft/server/v1_12_R1/BlockSmoothBrick,,,
auj,net/minecraft/block/BlockButtonStone,net/minecraft/server/v1_12_R1/BlockStoneButton,,,
auk$a,net/minecraft/block/BlockStoneSlab$EnumType,net/minecraft/server/v1_12_R1/BlockDoubleStepAbstract$EnumStoneSlabVariant,,,
auk,net/minecraft/block/BlockStoneSlab,net/minecraft/server/v1_12_R1/BlockDoubleStepAbstract,,,
aul,net/minecraft/block/BlockStructure,net/minecraft/server/v1_12_R1/BlockStructure,,,
aum,net/minecraft/block/BlockStructureVoid,net/minecraft/server/v1_12_R1/BlockStructureVoid,,,
aun$a,net/minecraft/block/BlockTallGrass$EnumType,net/minecraft/server/v1_12_R1/BlockLongGrass$EnumTallGrassType,,,
aun,net/minecraft/block/BlockTallGrass,net/minecraft/server/v1_12_R1/BlockLongGrass,,,
auo,net/minecraft/block/BlockPane,net/minecraft/server/v1_12_R1/BlockThin,,,
aup,net/minecraft/block/BlockTNT,net/minecraft/server/v1_12_R1/BlockTNT,,,
auq$1,net/minecraft/block/BlockTorch$1,net/minecraft/server/v1_12_R1/BlockTorch$1,,,
auq,net/minecraft/block/BlockTorch,net/minecraft/server/v1_12_R1/BlockTorch,,,
aur$a,net/minecraft/block/BlockTrapDoor$DoorHalf,net/minecraft/server/v1_12_R1/BlockTrapdoor$EnumTrapdoorHalf,,,
aur,net/minecraft/block/BlockTrapDoor,net/minecraft/server/v1_12_R1/BlockTrapdoor,,,
aus,net/minecraft/block/BlockTripWire,net/minecraft/server/v1_12_R1/BlockTripwire,,,
aut,net/minecraft/block/BlockTripWireHook,net/minecraft/server/v1_12_R1/BlockTripwireHook,,,
auu,net/minecraft/block/BlockVine,net/minecraft/server/v1_12_R1/BlockVine,,,
auv$a,net/minecraft/block/BlockWall$EnumType,net/minecraft/server/v1_12_R1/BlockCobbleWall$EnumCobbleVariant,,,
auv,net/minecraft/block/BlockWall,net/minecraft/server/v1_12_R1/BlockCobbleWall,,,
auw,net/minecraft/block/BlockWallSign,net/minecraft/server/v1_12_R1/BlockWallSign,,,
auy,net/minecraft/block/BlockLilyPad,net/minecraft/server/v1_12_R1/BlockWaterLily,,,
auz,net/minecraft/block/BlockWeb,net/minecraft/server/v1_12_R1/BlockWeb,,,
av$a,net/minecraft/advancements/critereon/NetherTravelTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel$a,,,
av$b,net/minecraft/advancements/critereon/NetherTravelTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel$b,,,
av,net/minecraft/advancements/critereon/NetherTravelTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerNetherTravel,,,
ava,net/minecraft/block/BlockPressurePlateWeighted,net/minecraft/server/v1_12_R1/BlockPressurePlateWeighted,,,
avb,net/minecraft/block/BlockButtonWood,net/minecraft/server/v1_12_R1/BlockWoodButton,,,
avc,net/minecraft/block/BlockWoodSlab,net/minecraft/server/v1_12_R1/BlockWoodenStep,,,
avd,net/minecraft/block/BlockCarpet,net/minecraft/server/v1_12_R1/BlockCarpet,,,
ave,net/minecraft/block/BlockYellowFlower,net/minecraft/server/v1_12_R1/BlockYellowFlowers,,,
avf,net/minecraft/tileentity/TileEntityBanner,net/minecraft/server/v1_12_R1/TileEntityBanner,,,
avg,net/minecraft/tileentity/BannerPattern,net/minecraft/server/v1_12_R1/EnumBannerPatternType,,,
avh$a,net/minecraft/tileentity/TileEntityBeacon$BeamSegment,net/minecraft/server/v1_12_R1/TileEntityBeacon$BeaconColorTracker,,,
avh,net/minecraft/tileentity/TileEntityBeacon,net/minecraft/server/v1_12_R1/TileEntityBeacon,,,
avi,net/minecraft/tileentity/TileEntityBed,net/minecraft/server/v1_12_R1/TileEntityBed,,,
avj$1,net/minecraft/tileentity/TileEntity$1,net/minecraft/server/v1_12_R1/TileEntity$1,,,
avj$2,net/minecraft/tileentity/TileEntity$2,net/minecraft/server/v1_12_R1/TileEntity$2,,,
avj$3,net/minecraft/tileentity/TileEntity$3,net/minecraft/server/v1_12_R1/TileEntity$3,,,
avj,net/minecraft/tileentity/TileEntity,net/minecraft/server/v1_12_R1/TileEntity,,,
avk,net/minecraft/tileentity/TileEntityBrewingStand,net/minecraft/server/v1_12_R1/TileEntityBrewingStand,,,
avl,net/minecraft/tileentity/TileEntityChest,net/minecraft/server/v1_12_R1/TileEntityChest,,,
avm$1,net/minecraft/tileentity/TileEntityCommandBlock$1,net/minecraft/server/v1_12_R1/TileEntityCommand$1,,,
avm$a,net/minecraft/tileentity/TileEntityCommandBlock$Mode,net/minecraft/server/v1_12_R1/TileEntityCommand$Type,,,
avm,net/minecraft/tileentity/TileEntityCommandBlock,net/minecraft/server/v1_12_R1/TileEntityCommand,,,
avn,net/minecraft/tileentity/TileEntityComparator,net/minecraft/server/v1_12_R1/TileEntityComparator,,,
avo,net/minecraft/tileentity/TileEntityDaylightDetector,net/minecraft/server/v1_12_R1/TileEntityLightDetector,,,
avp,net/minecraft/tileentity/TileEntityDispenser,net/minecraft/server/v1_12_R1/TileEntityDispenser,,,
avq,net/minecraft/tileentity/TileEntityDropper,net/minecraft/server/v1_12_R1/TileEntityDropper,,,
avr,net/minecraft/tileentity/TileEntityEnchantmentTable,net/minecraft/server/v1_12_R1/TileEntityEnchantTable,,,
avs,net/minecraft/tileentity/TileEntityEnderChest,net/minecraft/server/v1_12_R1/TileEntityEnderChest,,,
avt,net/minecraft/tileentity/TileEntityFlowerPot,net/minecraft/server/v1_12_R1/TileEntityFlowerPot,,,
avu,net/minecraft/tileentity/TileEntityFurnace,net/minecraft/server/v1_12_R1/TileEntityFurnace,,,
avv,net/minecraft/tileentity/IHopper,net/minecraft/server/v1_12_R1/IHopper,,,
avw,net/minecraft/tileentity/TileEntityHopper,net/minecraft/server/v1_12_R1/TileEntityHopper,,,
avx,net/minecraft/tileentity/TileEntityLockable,net/minecraft/server/v1_12_R1/TileEntityContainer,,,
avy$1,net/minecraft/tileentity/TileEntityMobSpawner$1,net/minecraft/server/v1_12_R1/TileEntityMobSpawner$1,,,
avy$2,net/minecraft/tileentity/TileEntityMobSpawner$2,net/minecraft/server/v1_12_R1/TileEntityMobSpawner$2,,,
avy,net/minecraft/tileentity/TileEntityMobSpawner,net/minecraft/server/v1_12_R1/TileEntityMobSpawner,,,
avz,net/minecraft/tileentity/TileEntityNote,net/minecraft/server/v1_12_R1/TileEntityNote,,,
aw$a,net/minecraft/advancements/critereon/PlacedBlockTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock$a,,,
aw$b,net/minecraft/advancements/critereon/PlacedBlockTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock$b,,,
aw,net/minecraft/advancements/critereon/PlacedBlockTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerPlacedBlock,,,
awa,net/minecraft/tileentity/TileEntityLockableLoot,net/minecraft/server/v1_12_R1/TileEntityLootable,,,
awb$a,net/minecraft/tileentity/TileEntityShulkerBox$AnimationStatus,net/minecraft/server/v1_12_R1/TileEntityShulkerBox$AnimationPhase,,,
awb,net/minecraft/tileentity/TileEntityShulkerBox,net/minecraft/server/v1_12_R1/TileEntityShulkerBox,,,
awc$1,net/minecraft/tileentity/TileEntitySign$1,net/minecraft/server/v1_12_R1/TileEntitySign$1,,,
awc$2,net/minecraft/tileentity/TileEntitySign$2,net/minecraft/server/v1_12_R1/TileEntitySign$2,,,
awc,net/minecraft/tileentity/TileEntitySign,net/minecraft/server/v1_12_R1/TileEntitySign,,,
awd,net/minecraft/tileentity/TileEntitySkull,net/minecraft/server/v1_12_R1/TileEntitySkull,,,
awe$1,net/minecraft/tileentity/TileEntityStructure$1,net/minecraft/server/v1_12_R1/TileEntityStructure$1,,,
awe$a,net/minecraft/tileentity/TileEntityStructure$Mode,net/minecraft/server/v1_12_R1/TileEntityStructure$UsageMode,,,
awe,net/minecraft/tileentity/TileEntityStructure,net/minecraft/server/v1_12_R1/TileEntityStructure,,,
awf,net/minecraft/tileentity/TileEntityEndGateway,net/minecraft/server/v1_12_R1/TileEntityEndGateway,,,
awg,net/minecraft/tileentity/TileEntityEndPortal,net/minecraft/server/v1_12_R1/TileEntityEnderPortal,,,
awj,net/minecraft/block/BlockPistonBase,net/minecraft/server/v1_12_R1/BlockPiston,,,
awk$a,net/minecraft/block/BlockPistonExtension$EnumPistonType,net/minecraft/server/v1_12_R1/BlockPistonExtension$EnumPistonType,,,
awk,net/minecraft/block/BlockPistonExtension,net/minecraft/server/v1_12_R1/BlockPistonExtension,,,
awl,net/minecraft/block/BlockPistonMoving,net/minecraft/server/v1_12_R1/BlockPistonMoving,,,
awm$1,net/minecraft/tileentity/TileEntityPiston$1,net/minecraft/server/v1_12_R1/TileEntityPiston$1,,,
awm,net/minecraft/tileentity/TileEntityPiston,net/minecraft/server/v1_12_R1/TileEntityPiston,,,
awn,net/minecraft/block/state/BlockPistonStructureHelper,net/minecraft/server/v1_12_R1/PistonExtendsChecker,,,
awp$1,net/minecraft/block/state/BlockStateBase$1,net/minecraft/server/v1_12_R1/BlockDataAbstract$1,,,
awp,net/minecraft/block/state/BlockStateBase,net/minecraft/server/v1_12_R1/BlockDataAbstract,,,
awq,net/minecraft/block/state/IBlockBehaviors,net/minecraft/server/v1_12_R1/IBlockPhysics,,,
awr,net/minecraft/block/state/BlockFaceShape,net/minecraft/server/v1_12_R1/EnumBlockFaceShape,,,
aws,net/minecraft/block/state/IBlockProperties,net/minecraft/server/v1_12_R1/IBlockProperties,,,
awt,net/minecraft/block/state/IBlockState,net/minecraft/server/v1_12_R1/IBlockData,,,
awu$1,net/minecraft/block/state/BlockStateContainer$1,net/minecraft/server/v1_12_R1/BlockStateList$1,,,
awu$a,net/minecraft/block/state/BlockStateContainer$StateImplementation,net/minecraft/server/v1_12_R1/BlockStateList$BlockData,,,
awu,net/minecraft/block/state/BlockStateContainer,net/minecraft/server/v1_12_R1/BlockStateList,,,
aww$1,net/minecraft/block/state/BlockWorldState$1,net/minecraft/server/v1_12_R1/ShapeDetectorBlock$1,,,
aww,net/minecraft/block/state/BlockWorldState,net/minecraft/server/v1_12_R1/ShapeDetectorBlock,,,
awx$a,net/minecraft/block/state/pattern/BlockPattern$CacheLoader,net/minecraft/server/v1_12_R1/ShapeDetector$BlockLoader,,,
awx$b,net/minecraft/block/state/pattern/BlockPattern$PatternHelper,net/minecraft/server/v1_12_R1/ShapeDetector$ShapeDetectorCollection,,,
awx,net/minecraft/block/state/pattern/BlockPattern,net/minecraft/server/v1_12_R1/ShapeDetector,,,
awy,net/minecraft/block/state/pattern/FactoryBlockPattern,net/minecraft/server/v1_12_R1/ShapeDetectorBuilder,,,
ax$a,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity$a,,,
ax$b,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity$b,,,
ax,net/minecraft/advancements/critereon/PlayerHurtEntityTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerPlayerHurtEntity,,,
axa,net/minecraft/block/state/pattern/BlockMaterialMatcher,net/minecraft/server/v1_12_R1/MaterialPredicate,,,
axb,net/minecraft/block/state/pattern/BlockMatcher,net/minecraft/server/v1_12_R1/BlockPredicate,,,
axc$1,net/minecraft/block/state/pattern/BlockStateMatcher$1,net/minecraft/server/v1_12_R1/BlockStatePredicate$1,,,
axc,net/minecraft/block/state/pattern/BlockStateMatcher,net/minecraft/server/v1_12_R1/BlockStatePredicate,,,
axe,net/minecraft/block/properties/PropertyHelper,net/minecraft/server/v1_12_R1/BlockState,,,
axf,net/minecraft/block/properties/PropertyBool,net/minecraft/server/v1_12_R1/BlockStateBoolean,,,
axg,net/minecraft/block/properties/PropertyDirection,net/minecraft/server/v1_12_R1/BlockStateDirection,,,
axh,net/minecraft/block/properties/PropertyEnum,net/minecraft/server/v1_12_R1/BlockStateEnum,,,
axi,net/minecraft/block/properties/PropertyInteger,net/minecraft/server/v1_12_R1/BlockStateInteger,,,
axj,net/minecraft/block/properties/IProperty,net/minecraft/server/v1_12_R1/IBlockState,,,
axl,net/minecraft/world/border/IBorderListener,net/minecraft/server/v1_12_R1/IWorldBorderListener,,,
axm,net/minecraft/world/border/EnumBorderStatus,net/minecraft/server/v1_12_R1/EnumWorldBorderState,,,
axn,net/minecraft/world/border/WorldBorder,net/minecraft/server/v1_12_R1/WorldBorder,,,
axp,net/minecraft/world/chunk/BlockStateContainer,net/minecraft/server/v1_12_R1/DataPaletteBlock,,,
axq,net/minecraft/world/gen/IChunkGenerator,net/minecraft/server/v1_12_R1/ChunkGenerator,,,
axr,net/minecraft/world/chunk/IChunkProvider,net/minecraft/server/v1_12_R1/IChunkProvider,,,
axs,net/minecraft/world/chunk/NibbleArray,net/minecraft/server/v1_12_R1/NibbleArray,,,
axu,net/minecraft/world/chunk/BlockStatePaletteRegistry,net/minecraft/server/v1_12_R1/DataPaletteGlobal,,,
axv,net/minecraft/world/chunk/BlockStatePaletteHashMap,net/minecraft/server/v1_12_R1/DataPaletteHash,,,
axw$1,net/minecraft/world/chunk/Chunk$1,net/minecraft/server/v1_12_R1/Chunk$1,,,
axw$a,net/minecraft/world/chunk/Chunk$EnumCreateEntityType,net/minecraft/server/v1_12_R1/Chunk$EnumTileEntityState,,,
axw,net/minecraft/world/chunk/Chunk,net/minecraft/server/v1_12_R1/Chunk,,,
axx,net/minecraft/world/chunk/storage/ExtendedBlockStorage,net/minecraft/server/v1_12_R1/ChunkSection,,,
axy,net/minecraft/world/chunk/BlockStatePaletteLinear,net/minecraft/server/v1_12_R1/DataPaletteLinear,,,
axz,net/minecraft/world/chunk/storage/NibbleArrayReader,net/minecraft/server/v1_12_R1/OldNibbleArray,,,
ay$a,net/minecraft/advancements/critereon/RecipeUnlockedTrigger$Listeners,net/minecraft/server/v1_12_R1/CriterionTriggerRecipeUnlocked$a,,,
ay$b,net/minecraft/advancements/critereon/RecipeUnlockedTrigger$Instance,net/minecraft/server/v1_12_R1/CriterionTriggerRecipeUnlocked$b,,,
ay,net/minecraft/advancements/critereon/RecipeUnlockedTrigger,net/minecraft/server/v1_12_R1/CriterionTriggerRecipeUnlocked,,,
aya,net/minecraft/world/chunk/IBlockStatePalette,net/minecraft/server/v1_12_R1/DataPalette,,,
ayb,net/minecraft/world/chunk/IBlockStatePaletteResizer,net/minecraft/server/v1_12_R1/DataPaletteExpandable,,,
aye$1,net/minecraft/world/chunk/storage/AnvilChunkLoader$1,net/minecraft/server/v1_12_R1/ChunkRegionLoader$1,,,
aye,net/minecraft/world/chunk/storage/AnvilChunkLoader,net/minecraft/server/v1_12_R1/ChunkRegionLoader,,,
ayf,net/minecraft/world/chunk/storage/IChunkLoader,net/minecraft/server/v1_12_R1/IChunkLoader,,,
ayi$a,net/minecraft/world/chunk/storage/ChunkLoader$AnvilConverterData,net/minecraft/server/v1_12_R1/OldChunkLoader$OldChunk,,,
ayi,net/minecraft/world/chunk/storage/ChunkLoader,net/minecraft/server/v1_12_R1/OldChunkLoader,,,
ayj$a,net/minecraft/world/chunk/storage/RegionFile$ChunkBuffer,net/minecraft/server/v1_12_R1/RegionFile$ChunkBuffer,,,
ayj,net/minecraft/world/chunk/storage/RegionFile,net/minecraft/server/v1_12_R1/RegionFile,,,
ayk,net/minecraft/world/chunk/storage/RegionFileCache,net/minecraft/server/v1_12_R1/RegionFileCache,,,
aym,net/minecraft/world/WorldProvider,net/minecraft/server/v1_12_R1/WorldProvider,,,
ayn,net/minecraft/world/DimensionType,net/minecraft/server/v1_12_R1/DimensionManager,,,
ayo$1,net/minecraft/world/WorldProviderHell$1,net/minecraft/server/v1_12_R1/WorldProviderHell$1,,,
ayo,net/minecraft/world/WorldProviderHell,net/minecraft/server/v1_12_R1/WorldProviderHell,,,
ayp,net/minecraft/world/WorldProviderSurface,net/minecraft/server/v1_12_R1/WorldProviderNormal,,,
ayq$1,net/minecraft/world/end/DragonSpawnManager$1,net/minecraft/server/v1_12_R1/EnumDragonRespawn$1,,,
ayq$2,net/minecraft/world/end/DragonSpawnManager$2,net/minecraft/server/v1_12_R1/EnumDragonRespawn$2,,,
ayq$3,net/minecraft/world/end/DragonSpawnManager$3,net/minecraft/server/v1_12_R1/EnumDragonRespawn$3,,,
ayq$4,net/minecraft/world/end/DragonSpawnManager$4,net/minecraft/server/v1_12_R1/EnumDragonRespawn$4,,,
ayq$5,net/minecraft/world/end/DragonSpawnManager$5,net/minecraft/server/v1_12_R1/EnumDragonRespawn$5,,,
ayq,net/minecraft/world/end/DragonSpawnManager,net/minecraft/server/v1_12_R1/EnumDragonRespawn,,,
ayr,net/minecraft/world/end/DragonFightManager,net/minecraft/server/v1_12_R1/EnderDragonBattle,,,
ays,net/minecraft/world/WorldProviderEnd,net/minecraft/server/v1_12_R1/WorldProviderTheEnd,,,
